"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
26,"CapPass",206.26,-202.32,,"Qualified",1.019,198.19,201.81,"4-1-1",26,"Alloy 617","Plate",314626
27,"CapPass",201.11,-201.20,,"Qualified",1.000,206.03,209.81,"4-1-1",27,"Alloy 617","Plate",314626
28,"CapPass",198.74,-207.20,,"Qualified",0.959,213.76,218.18,"4-1-1",28,"Alloy 617","Plate",314626
29,"CapPass",206.93,-204.06,,"Qualified",1.014,222.08,226.24,"4-1-1",29,"Alloy 617","Plate",314626
30,"CapPass",202.04,-207.59,,"Qualified",0.973,230.03,234.23,"4-1-1",30,"Alloy 617","Plate",314626
31,"CapPass",201.94,-207.30,,"Qualified",0.974,238.06,242.26,"4-1-1",31,"Alloy 617","Plate",314626
32,"CapPass",203.30,-203.74,,"Qualified",0.998,246.01,250.12,"4-1-1",32,"Alloy 617","Plate",314626
33,"CapPass",201.60,-203.75,,"Qualified",0.989,253.92,258.02,"4-1-1",33,"Alloy 617","Plate",314626
34,"CapPass",204.94,-204.93,,"Qualified",1.000,262.29,266.20,"4-1-1",34,"Alloy 617","Plate",314626
35,"CapPass",203.69,-205.39,,"Qualified",0.992,270.02,274.07,"4-1-1",35,"Alloy 617","Plate",314626
36,"CapPass",205.31,-206.34,,"Qualified",0.995,278.14,282.21,"4-1-1",36,"Alloy 617","Plate",314626
37,"CapPass",203.38,-207.12,,"Qualified",0.982,286.06,290.32,"4-1-1",37,"Alloy 617","Plate",314626
38,"CapPass",204.74,-205.96,,"Qualified",0.994,294.08,298.23,"4-1-1",38,"Alloy 617","Plate",314626
39,"CapPass",203.48,-207.60,,"Qualified",0.980,302.16,306.16,"4-1-1",39,"Alloy 617","Plate",314626
40,"CapPass",203.74,-205.68,,"Qualified",0.991,310.04,314.22,"4-1-1",40,"Alloy 617","Plate",314626
41,"CapPass",209.09,-208.53,,"Qualified",1.003,318.30,322.32,"4-1-1",41,"Alloy 617","Plate",314626
42,"CapPass",206.86,-207.42,,"Qualified",0.997,326.17,330.18,"4-1-1",42,"Alloy 617","Plate",314626
43,"CapPass",204.00,-200.26,,"Qualified",1.019,334.00,337.80,"4-1-1",43,"Alloy 617","Plate",314626
44,"CapPass",201.52,-208.70,,"Qualified",0.966,341.80,346.36,"4-1-1",44,"Alloy 617","Plate",314626
45,"CapPass",205.80,-209.50,,"Qualified",0.982,350.37,354.27,"4-1-1",45,"Alloy 617","Plate",314626
46,"CapPass",204.46,-201.22,,"Qualified",1.016,358.12,362.08,"4-1-1",46,"Alloy 617","Plate",314626
47,"CapPass",207.91,-203.40,,"Qualified",1.022,366.21,370.40,"4-1-1",47,"Alloy 617","Plate",314626
48,"CapPass",207.84,-205.23,,"Qualified",1.013,374.40,377.96,"4-1-1",48,"Alloy 617","Plate",314626
49,"CapPass",206.39,-210.60,,"Qualified",0.980,382.20,386.30,"4-1-1",49,"Alloy 617","Plate",314626
50,"CapPass",206.28,-207.28,,"Qualified",0.995,390.23,394.24,"4-1-1",50,"Alloy 617","Plate",314626
51,"CapPass",207.38,-211.02,,"Qualified",0.983,398.21,402.31,"4-1-1",51,"Alloy 617","Plate",314626
52,"CapPass",205.51,-208.87,,"Qualified",0.984,406.21,410.35,"4-1-1",52,"Alloy 617","Plate",314626
53,"CapPass",205.39,-206.32,,"Qualified",0.995,414.00,418.27,"4-1-1",53,"Alloy 617","Plate",314626
54,"CapPass",208.99,-208.96,,"Qualified",1.000,422.31,426.37,"4-1-1",54,"Alloy 617","Plate",314626
55,"CapPass",209.48,-207.77,,"Qualified",1.008,430.29,434.38,"4-1-1",55,"Alloy 617","Plate",314626
56,"CapPass",212.89,-206.23,,"Qualified",1.032,438.41,442.42,"4-1-1",56,"Alloy 617","Plate",314626
57,"CapPass",207.30,-201.22,,"Qualified",1.030,446.18,449.83,"4-1-1",57,"Alloy 617","Plate",314626
58,"CapPass",211.26,-206.24,,"Qualified",1.024,454.40,458.14,"4-1-1",58,"Alloy 617","Plate",314626
59,"CapPass",205.69,-209.80,,"Qualified",0.980,462.21,466.43,"4-1-1",59,"Alloy 617","Plate",314626
60,"CapPass",213.11,-211.11,,"Qualified",1.010,470.46,474.23,"4-1-1",60,"Alloy 617","Plate",314626
61,"CapPass",208.76,-211.04,,"Qualified",0.989,478.35,482.50,"4-1-1",61,"Alloy 617","Plate",314626
62,"CapPass",211.11,-209.02,,"Qualified",1.010,486.42,490.07,"4-1-1",62,"Alloy 617","Plate",314626
63,"CapPass",212.44,-213.06,,"Qualified",0.997,494.48,498.35,"4-1-1",63,"Alloy 617","Plate",314626
64,"CapPass",211.05,-214.70,,"Qualified",0.983,502.56,506.51,"4-1-1",64,"Alloy 617","Plate",314626
65,"CapPass",207.19,-209.08,,"Qualified",0.991,510.08,514.19,"4-1-1",65,"Alloy 617","Plate",314626
66,"CapPass",210.55,-211.74,,"Qualified",0.994,518.35,522.52,"4-1-1",66,"Alloy 617","Plate",314626
67,"CapPass",208.23,-211.27,,"Qualified",0.986,526.15,530.37,"4-1-1",67,"Alloy 617","Plate",314626
68,"CapPass",208.58,-210.41,,"Qualified",0.991,534.60,538.58,"4-1-1",68,"Alloy 617","Plate",314626
69,"CapPass",213.10,-210.35,,"Qualified",1.013,542.44,546.38,"4-1-1",69,"Alloy 617","Plate",314626
70,"CapPass",209.72,-209.77,,"Qualified",1.000,550.46,554.38,"4-1-1",70,"Alloy 617","Plate",314626
71,"CapPass",208.98,-208.29,,"Qualified",1.003,558.59,562.22,"4-1-1",71,"Alloy 617","Plate",314626
72,"CapPass",203.46,-211.76,,"Qualified",0.961,566.12,570.50,"4-1-1",72,"Alloy 617","Plate",314626
73,"CapPass",211.52,-212.74,,"Qualified",0.994,574.44,578.32,"4-1-1",73,"Alloy 617","Plate",314626
74,"CapPass",208.37,-214.51,,"Qualified",0.971,582.38,586.48,"4-1-1",74,"Alloy 617","Plate",314626
75,"CapPass",213.44,-212.11,,"Qualified",1.006,590.51,594.58,"4-1-1",75,"Alloy 617","Plate",314626
76,"CapPass",210.11,-208.95,,"Qualified",1.006,598.65,602.30,"4-1-1",76,"Alloy 617","Plate",314626
77,"CapPass",211.11,-213.25,,"Qualified",0.990,606.48,610.47,"4-1-1",77,"Alloy 617","Plate",314626
78,"CapPass",209.46,-212.19,,"Qualified",0.987,614.42,618.66,"4-1-1",78,"Alloy 617","Plate",314626
79,"CapPass",207.87,-215.85,,"Qualified",0.963,622.10,626.66,"4-1-1",79,"Alloy 617","Plate",314626
80,"CapPass",208.97,-205.06,,"Qualified",1.019,630.35,634.27,"4-1-1",80,"Alloy 617","Plate",314626
81,"CapPass",211.53,-213.88,,"Qualified",0.989,638.34,642.63,"4-1-1",81,"Alloy 617","Plate",314626
82,"CapPass",205.26,-207.75,,"Qualified",0.988,646.70,650.36,"4-1-1",82,"Alloy 617","Plate",314626
83,"CapPass",211.63,-211.69,,"Qualified",1.000,654.66,658.47,"4-1-1",83,"Alloy 617","Plate",314626
84,"CapPass",213.56,-214.67,,"Qualified",0.995,662.67,666.72,"4-1-1",84,"Alloy 617","Plate",314626
85,"CapPass",208.92,-217.48,,"Qualified",0.961,670.57,674.75,"4-1-1",85,"Alloy 617","Plate",314626
86,"CapPass",206.83,-217.92,,"Qualified",0.949,678.55,682.75,"4-1-1",86,"Alloy 617","Plate",314626
87,"CapPass",204.37,-216.20,,"Qualified",0.945,686.75,690.47,"4-1-1",87,"Alloy 617","Plate",314626
88,"CapPass",207.49,-216.64,,"Qualified",0.958,694.58,698.67,"4-1-1",88,"Alloy 617","Plate",314626
89,"CapPass",206.15,-214.85,,"Qualified",0.960,702.52,706.74,"4-1-1",89,"Alloy 617","Plate",314626
90,"CapPass",207.45,-216.46,,"Qualified",0.958,710.59,714.60,"4-1-1",90,"Alloy 617","Plate",314626
91,"CapPass",209.63,-211.56,,"Qualified",0.991,718.62,722.80,"4-1-1",91,"Alloy 617","Plate",314626
92,"CapPass",212.11,-214.00,,"Qualified",0.991,726.79,730.64,"4-1-1",92,"Alloy 617","Plate",314626
93,"CapPass",210.72,-217.74,,"Qualified",0.968,734.78,738.76,"4-1-1",93,"Alloy 617","Plate",314626
94,"CapPass",205.62,-210.45,,"Qualified",0.977,742.81,746.49,"4-1-1",94,"Alloy 617","Plate",314626
95,"CapPass",210.36,-213.70,,"Qualified",0.984,750.44,754.83,"4-1-1",95,"Alloy 617","Plate",314626
96,"CapPass",208.08,-211.67,,"Qualified",0.983,758.55,762.56,"4-1-1",96,"Alloy 617","Plate",314626
97,"CapPass",210.63,-212.25,,"Qualified",0.992,766.57,770.62,"4-1-1",97,"Alloy 617","Plate",314626
98,"CapPass",207.57,-207.88,,"Qualified",0.999,774.32,778.33,"4-1-1",98,"Alloy 617","Plate",314626
99,"CapPass",207.99,-210.54,,"Qualified",0.988,782.43,786.36,"4-1-1",99,"Alloy 617","Plate",314626
100,"CapPass",211.00,-210.01,,"Qualified",1.005,790.85,794.54,"4-1-1",100,"Alloy 617","Plate",314626
101,"CapPass",211.12,-219.05,,"Qualified",0.964,798.67,802.77,"4-1-1",101,"Alloy 617","Plate",314626
102,"CapPass",206.45,-218.21,,"Qualified",0.946,806.77,810.66,"4-1-1",102,"Alloy 617","Plate",314626
103,"CapPass",209.28,-216.35,,"Qualified",0.967,814.87,818.78,"4-1-1",103,"Alloy 617","Plate",314626
104,"CapPass",208.79,-213.09,,"Qualified",0.980,822.63,826.65,"4-1-1",104,"Alloy 617","Plate",314626
105,"CapPass",210.90,-214.25,,"Qualified",0.984,830.61,834.91,"4-1-1",105,"Alloy 617","Plate",314626
106,"CapPass",211.11,-219.88,,"Qualified",0.960,838.82,842.89,"4-1-1",106,"Alloy 617","Plate",314626
107,"CapPass",209.58,-216.57,,"Qualified",0.968,846.88,850.71,"4-1-1",107,"Alloy 617","Plate",314626
108,"CapPass",212.40,-218.46,,"Qualified",0.972,854.74,858.90,"4-1-1",108,"Alloy 617","Plate",314626
109,"CapPass",212.11,-214.62,,"Qualified",0.988,862.87,866.90,"4-1-1",109,"Alloy 617","Plate",314626
110,"CapPass",204.78,-218.13,,"Qualified",0.939,870.59,874.81,"4-1-1",110,"Alloy 617","Plate",314626
111,"CapPass",206.39,-211.35,,"Qualified",0.977,878.95,882.54,"4-1-1",111,"Alloy 617","Plate",314626
112,"CapPass",206.13,-219.85,,"Qualified",0.938,886.48,890.88,"4-1-1",112,"Alloy 617","Plate",314626
113,"CapPass",213.30,-218.83,,"Qualified",0.975,894.91,898.89,"4-1-1",113,"Alloy 617","Plate",314626
114,"CapPass",214.66,-212.55,,"Qualified",1.010,902.88,906.99,"4-1-1",114,"Alloy 617","Plate",314626
115,"CapPass",213.48,-216.08,,"Qualified",0.988,910.82,914.99,"4-1-1",115,"Alloy 617","Plate",314626
116,"CapPass",216.46,-217.62,,"Qualified",0.995,918.84,923.03,"4-1-1",116,"Alloy 617","Plate",314626
117,"CapPass",213.55,-217.17,,"Qualified",0.983,927.01,930.71,"4-1-1",117,"Alloy 617","Plate",314626
118,"CapPass",206.30,-217.27,,"Qualified",0.950,934.57,938.93,"4-1-1",118,"Alloy 617","Plate",314626
119,"CapPass",214.11,-215.00,,"Qualified",0.996,942.89,946.77,"4-1-1",119,"Alloy 617","Plate",314626
120,"CapPass",210.58,-213.37,,"Qualified",0.987,951.04,954.77,"4-1-1",120,"Alloy 617","Plate",314626
121,"CapPass",210.37,-214.47,,"Qualified",0.981,958.66,962.55,"4-1-1",121,"Alloy 617","Plate",314626
122,"CapPass",208.47,-218.50,,"Qualified",0.954,966.79,970.73,"4-1-1",122,"Alloy 617","Plate",314626
123,"CapPass",210.96,-215.04,,"Qualified",0.981,974.87,979.06,"4-1-1",123,"Alloy 617","Plate",314626
124,"CapPass",212.88,-215.84,,"Qualified",0.986,983.07,986.84,"4-1-1",124,"Alloy 617","Plate",314626
125,"CapPass",214.82,-208.61,,"Qualified",1.030,991.03,994.44,"4-1-1",125,"Alloy 617","Plate",314626
126,"CapPass",210.36,-212.61,,"Qualified",0.989,998.88,1002.60,"4-1-1",126,"Alloy 617","Plate",314626
127,"CapPass",212.29,-218.45,,"Qualified",0.972,1006.92,1010.92,"4-1-1",127,"Alloy 617","Plate",314626
128,"CapPass",211.94,-218.94,,"Qualified",0.968,1014.81,1018.96,"4-1-1",128,"Alloy 617","Plate",314626
129,"CapPass",210.99,-212.34,,"Qualified",0.994,1022.74,1026.61,"4-1-1",129,"Alloy 617","Plate",314626
130,"CapPass",209.26,-214.33,,"Qualified",0.976,1030.71,1034.73,"4-1-1",130,"Alloy 617","Plate",314626
131,"CapPass",217.02,-221.85,,"Qualified",0.978,1039.06,1043.13,"4-1-1",131,"Alloy 617","Plate",314626
132,"CapPass",213.92,-219.00,,"Qualified",0.977,1046.97,1050.97,"4-1-1",132,"Alloy 617","Plate",314626
133,"CapPass",215.20,-210.02,,"Qualified",1.025,1054.98,1058.88,"4-1-1",133,"Alloy 617","Plate",314626
134,"CapPass",214.03,-215.00,,"Qualified",0.996,1063.17,1067.03,"4-1-1",134,"Alloy 617","Plate",314626
135,"CapPass",216.51,-218.21,,"Qualified",0.992,1071.06,1075.08,"4-1-1",135,"Alloy 617","Plate",314626
136,"CapPass",207.83,-210.91,,"Qualified",0.985,1078.55,1082.83,"4-1-1",136,"Alloy 617","Plate",314626
137,"CapPass",209.71,-211.00,,"Qualified",0.994,1086.69,1091.20,"4-1-1",137,"Alloy 617","Plate",314626
138,"CapPass",214.75,-216.78,,"Qualified",0.991,1095.14,1099.00,"4-1-1",138,"Alloy 617","Plate",314626
139,"CapPass",212.84,-210.51,,"Qualified",1.011,1102.91,1106.76,"4-1-1",139,"Alloy 617","Plate",314626
140,"CapPass",211.46,-210.58,,"Qualified",1.004,1110.77,1114.78,"4-1-1",140,"Alloy 617","Plate",314626
141,"CapPass",210.71,-212.66,,"Qualified",0.991,1118.70,1122.93,"4-1-1",141,"Alloy 617","Plate",314626
142,"CapPass",217.53,-216.59,,"Qualified",1.004,1127.10,1131.17,"4-1-1",142,"Alloy 617","Plate",314626
143,"CapPass",212.09,-211.70,,"Qualified",1.002,1134.94,1138.91,"4-1-1",143,"Alloy 617","Plate",314626
144,"CapPass",209.14,-211.01,,"Qualified",0.991,1142.82,1146.87,"4-1-1",144,"Alloy 617","Plate",314626
145,"CapPass",214.28,-215.57,,"Qualified",0.994,1151.19,1154.98,"4-1-1",145,"Alloy 617","Plate",314626
146,"CapPass",208.68,-212.61,,"Qualified",0.981,1159.26,1162.98,"4-1-1",146,"Alloy 617","Plate",314626
147,"CapPass",207.71,-215.92,,"Qualified",0.962,1166.88,1171.29,"4-1-1",147,"Alloy 617","Plate",314626
148,"CapPass",210.74,-211.72,,"Qualified",0.995,1174.79,1179.29,"4-1-1",148,"Alloy 617","Plate",314626
149,"CapPass",212.93,-214.38,,"Qualified",0.993,1183.01,1187.08,"4-1-1",149,"Alloy 617","Plate",314626
150,"CapPass",214.69,-216.61,,"Qualified",0.991,1191.29,1195.20,"4-1-1",150,"Alloy 617","Plate",314626
151,"CapPass",211.46,-216.35,,"Qualified",0.977,1198.93,1203.23,"4-1-1",151,"Alloy 617","Plate",314626
152,"CapPass",215.12,-212.30,,"Qualified",1.013,1206.96,1211.32,"4-1-1",152,"Alloy 617","Plate",314626
153,"CapPass",214.93,-216.39,,"Qualified",0.993,1215.10,1219.12,"4-1-1",153,"Alloy 617","Plate",314626
154,"CapPass",213.43,-215.85,,"Qualified",0.989,1223.34,1227.06,"4-1-1",154,"Alloy 617","Plate",314626
155,"CapPass",214.62,-217.25,,"Qualified",0.988,1231.14,1235.24,"4-1-1",155,"Alloy 617","Plate",314626
156,"CapPass",214.94,-212.73,,"Qualified",1.010,1239.29,1243.37,"4-1-1",156,"Alloy 617","Plate",314626
157,"CapPass",215.07,-213.84,,"Qualified",1.006,1247.22,1251.36,"4-1-1",157,"Alloy 617","Plate",314626
158,"CapPass",205.67,-212.97,,"Qualified",0.966,1254.87,1259.07,"4-1-1",158,"Alloy 617","Plate",314626
159,"CapPass",208.82,-213.48,,"Qualified",0.978,1263.04,1266.99,"4-1-1",159,"Alloy 617","Plate",314626
160,"CapPass",211.56,-210.90,,"Qualified",1.003,1271.01,1275.41,"4-1-1",160,"Alloy 617","Plate",314626
161,"CapPass",210.82,-214.80,,"Qualified",0.981,1279.17,1283.05,"4-1-1",161,"Alloy 617","Plate",314626
162,"CapPass",211.06,-213.22,,"Qualified",0.990,1287.05,1290.96,"4-1-1",162,"Alloy 617","Plate",314626
163,"CapPass",210.09,-212.45,,"Qualified",0.989,1295.41,1299.25,"4-1-1",163,"Alloy 617","Plate",314626
164,"CapPass",215.63,-215.43,,"Qualified",1.001,1303.34,1307.30,"4-1-1",164,"Alloy 617","Plate",314626
165,"CapPass",209.75,-209.71,,"Qualified",1.000,1311.02,1315.03,"4-1-1",165,"Alloy 617","Plate",314626
166,"CapPass",211.43,-216.47,,"Qualified",0.977,1319.07,1323.44,"4-1-1",166,"Alloy 617","Plate",314626
167,"CapPass",213.86,-213.53,,"Qualified",1.002,1327.21,1331.08,"4-1-1",167,"Alloy 617","Plate",314626
168,"CapPass",212.60,-215.75,,"Qualified",0.985,1335.43,1339.19,"4-1-1",168,"Alloy 617","Plate",314626
169,"CapPass",210.88,-217.28,,"Qualified",0.971,1343.19,1347.41,"4-1-1",169,"Alloy 617","Plate",314626
170,"CapPass",215.89,-215.46,,"Qualified",1.002,1351.32,1355.48,"4-1-1",170,"Alloy 617","Plate",314626
171,"CapPass",209.31,-217.96,,"Qualified",0.960,1359.20,1363.38,"4-1-1",171,"Alloy 617","Plate",314626
172,"CapPass",217.93,-210.61,,"Qualified",1.035,1367.45,1371.21,"4-1-1",172,"Alloy 617","Plate",314626
173,"CapPass",214.83,-213.74,,"Qualified",1.005,1375.50,1379.30,"4-1-1",173,"Alloy 617","Plate",314626
174,"CapPass",214.86,-213.97,,"Qualified",1.004,1383.23,1387.54,"4-1-1",174,"Alloy 617","Plate",314626
175,"CapPass",210.12,-216.73,,"Qualified",0.969,1391.16,1395.28,"4-1-1",175,"Alloy 617","Plate",314626
176,"CapPass",211.74,-213.15,,"Qualified",0.993,1399.53,1403.29,"4-1-1",176,"Alloy 617","Plate",314626
177,"CapPass",209.86,-211.92,,"Qualified",0.990,1407.07,1411.13,"4-1-1",177,"Alloy 617","Plate",314626
178,"CapPass",211.87,-219.56,,"Qualified",0.965,1415.56,1419.48,"4-1-1",178,"Alloy 617","Plate",314626
179,"CapPass",214.07,-214.94,,"Qualified",0.996,1423.54,1427.43,"4-1-1",179,"Alloy 617","Plate",314626
180,"CapPass",216.43,-211.85,,"Qualified",1.022,1431.39,1434.99,"4-1-1",180,"Alloy 617","Plate",314626
181,"CapPass",211.64,-212.20,,"Qualified",0.997,1439.07,1443.23,"4-1-1",181,"Alloy 617","Plate",314626
182,"CapPass",218.05,-217.36,,"Qualified",1.003,1447.47,1451.50,"4-1-1",182,"Alloy 617","Plate",314626
183,"CapPass",217.39,-217.63,,"Qualified",0.999,1455.39,1459.46,"4-1-1",183,"Alloy 617","Plate",314626
184,"CapPass",214.01,-213.59,,"Qualified",1.002,1463.38,1467.38,"4-1-1",184,"Alloy 617","Plate",314626
185,"CapPass",209.23,-213.45,,"Qualified",0.980,1471.28,1475.23,"4-1-1",185,"Alloy 617","Plate",314626
186,"CapPass",213.76,-213.42,,"Qualified",1.002,1479.43,1483.63,"4-1-1",186,"Alloy 617","Plate",314626
187,"CapPass",217.76,-214.36,,"Qualified",1.016,1487.58,1491.44,"4-1-1",187,"Alloy 617","Plate",314626
188,"CapPass",210.93,-210.98,,"Qualified",1.000,1495.27,1499.23,"4-1-1",188,"Alloy 617","Plate",314626
189,"CapPass",210.54,-215.50,,"Qualified",0.977,1503.17,1507.65,"4-1-1",189,"Alloy 617","Plate",314626
190,"CapPass",216.48,-210.15,,"Qualified",1.030,1511.52,1515.27,"4-1-1",190,"Alloy 617","Plate",314626
191,"CapPass",212.94,-212.55,,"Qualified",1.002,1519.29,1523.34,"4-1-1",191,"Alloy 617","Plate",314626
192,"CapPass",216.15,-217.29,,"Qualified",0.995,1527.52,1531.67,"4-1-1",192,"Alloy 617","Plate",314626
193,"CapPass",212.43,-219.28,,"Qualified",0.969,1535.32,1539.58,"4-1-1",193,"Alloy 617","Plate",314626
194,"CapPass",216.33,-219.25,,"Qualified",0.987,1543.65,1547.71,"4-1-1",194,"Alloy 617","Plate",314626
195,"CapPass",215.07,-217.53,,"Qualified",0.989,1551.55,1555.49,"4-1-1",195,"Alloy 617","Plate",314626
196,"CapPass",212.74,-211.00,,"Qualified",1.008,1559.36,1563.35,"4-1-1",196,"Alloy 617","Plate",314626
197,"CapPass",217.76,-214.61,,"Qualified",1.015,1567.70,1571.35,"4-1-1",197,"Alloy 617","Plate",314626
198,"CapPass",213.99,-217.73,,"Qualified",0.983,1575.44,1579.74,"4-1-1",198,"Alloy 617","Plate",314626
199,"CapPass",218.18,-211.82,,"Qualified",1.030,1583.67,1587.07,"4-1-1",199,"Alloy 617","Plate",314626
200,"CapPass",211.75,-212.76,,"Qualified",0.995,1591.41,1595.42,"4-1-1",200,"Alloy 617","Plate",314626
201,"CapPass",209.80,-212.82,,"Qualified",0.986,1599.17,1603.76,"4-1-1",201,"Alloy 617","Plate",314626
202,"CapPass",211.84,-215.90,,"Qualified",0.981,1607.76,1611.78,"4-1-1",202,"Alloy 617","Plate",314626
203,"CapPass",216.32,-216.48,,"Qualified",0.999,1615.62,1619.73,"4-1-1",203,"Alloy 617","Plate",314626
204,"CapPass",212.77,-219.66,,"Qualified",0.969,1623.52,1627.67,"4-1-1",204,"Alloy 617","Plate",314626
205,"CapPass",208.46,-219.98,,"Qualified",0.948,1631.48,1635.68,"4-1-1",205,"Alloy 617","Plate",314626
206,"CapPass",209.16,-211.92,,"Qualified",0.987,1639.30,1643.42,"4-1-1",206,"Alloy 617","Plate",314626
207,"CapPass",210.78,-219.09,,"Qualified",0.962,1647.34,1651.75,"4-1-1",207,"Alloy 617","Plate",314626
208,"CapPass",214.30,-222.53,,"Qualified",0.963,1655.73,1659.74,"4-1-1",208,"Alloy 617","Plate",314626
209,"CapPass",218.93,-216.62,,"Qualified",1.011,1663.66,1667.83,"4-1-1",209,"Alloy 617","Plate",314626
210,"CapPass",216.75,-219.30,,"Qualified",0.988,1671.81,1675.71,"4-1-1",210,"Alloy 617","Plate",314626
211,"CapPass",219.50,-214.45,,"Qualified",1.024,1679.69,1683.66,"4-1-1",211,"Alloy 617","Plate",314626
212,"CapPass",218.98,-217.24,,"Qualified",1.008,1687.73,1691.85,"4-1-1",212,"Alloy 617","Plate",314626
213,"CapPass",213.11,-219.81,,"Qualified",0.970,1695.56,1699.79,"4-1-1",213,"Alloy 617","Plate",314626
214,"CapPass",215.27,-215.62,,"Qualified",0.998,1703.69,1707.66,"4-1-1",214,"Alloy 617","Plate",314626
215,"CapPass",209.95,-210.59,,"Qualified",0.997,1711.42,1715.46,"4-1-1",215,"Alloy 617","Plate",314626
216,"CapPass",212.66,-218.55,,"Qualified",0.973,1719.45,1723.87,"4-1-1",216,"Alloy 617","Plate",314626
217,"CapPass",217.43,-214.93,,"Qualified",1.012,1727.78,1731.89,"4-1-1",217,"Alloy 617","Plate",314626
218,"CapPass",209.98,-212.41,,"Qualified",0.989,1735.53,1739.60,"4-1-1",218,"Alloy 617","Plate",314626
219,"CapPass",214.41,-218.15,,"Qualified",0.983,1743.76,1747.92,"4-1-1",219,"Alloy 617","Plate",314626
220,"CapPass",219.24,-215.07,,"Qualified",1.019,1751.79,1755.73,"4-1-1",220,"Alloy 617","Plate",314626
221,"CapPass",218.12,-222.47,,"Qualified",0.980,1759.87,1763.83,"4-1-1",221,"Alloy 617","Plate",314626
222,"CapPass",210.66,-217.78,,"Qualified",0.967,1767.92,1771.70,"4-1-1",222,"Alloy 617","Plate",314626
223,"CapPass",217.16,-218.10,,"Qualified",0.996,1775.72,1779.88,"4-1-1",223,"Alloy 617","Plate",314626
224,"CapPass",217.74,-213.72,,"Qualified",1.019,1783.84,1787.64,"4-1-1",224,"Alloy 617","Plate",314626
225,"CapPass",216.44,-216.48,,"Qualified",1.000,1791.86,1795.83,"4-1-1",225,"Alloy 617","Plate",314626
226,"CapPass",216.32,-215.59,,"Qualified",1.003,1799.72,1803.74,"4-1-1",226,"Alloy 617","Plate",314626
