"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
19,"CapPass",166.87,-171.59,,"Qualified",0.973,140.07,144.06,"43-16",19,"Alloy 617","Plate",314626
20,"CapPass",165.16,-168.70,,"Qualified",0.979,147.98,152.07,"43-16",20,"Alloy 617","Plate",314626
21,"CapPass",166.14,-171.51,,"Qualified",0.969,156.09,160.09,"43-16",21,"Alloy 617","Plate",314626
22,"CapPass",167.15,-168.79,,"Qualified",0.990,164.09,167.98,"43-16",22,"Alloy 617","Plate",314626
23,"CapPass",165.99,-169.52,,"Qualified",0.979,172.11,176.07,"43-16",23,"Alloy 617","Plate",314626
24,"CapPass",163.36,-168.92,,"Qualified",0.967,180.12,184.13,"43-16",24,"Alloy 617","Plate",314626
25,"CapPass",165.21,-168.54,,"Qualified",0.980,187.94,191.95,"43-16",25,"Alloy 617","Plate",314626
26,"CapPass",165.56,-168.07,,"Qualified",0.985,196.10,200.14,"43-16",26,"Alloy 617","Plate",314626
27,"CapPass",167.51,-173.44,,"Qualified",0.966,204.14,208.11,"43-16",27,"Alloy 617","Plate",314626
28,"CapPass",162.72,-171.36,,"Qualified",0.950,211.85,216.14,"43-16",28,"Alloy 617","Plate",314626
29,"CapPass",165.32,-173.42,,"Qualified",0.953,220.17,224.17,"43-16",29,"Alloy 617","Plate",314626
30,"CapPass",166.09,-168.69,,"Qualified",0.985,228.07,232.17,"43-16",30,"Alloy 617","Plate",314626
31,"CapPass",165.62,-170.34,,"Qualified",0.972,236.18,240.20,"43-16",31,"Alloy 617","Plate",314626
32,"CapPass",167.95,-169.69,,"Qualified",0.990,244.10,248.10,"43-16",32,"Alloy 617","Plate",314626
33,"CapPass",164.49,-168.68,,"Qualified",0.975,252.19,256.19,"43-16",33,"Alloy 617","Plate",314626
34,"CapPass",166.76,-170.78,,"Qualified",0.976,259.94,264.21,"43-16",34,"Alloy 617","Plate",314626
35,"CapPass",166.65,-166.96,,"Qualified",0.998,267.98,272.21,"43-16",35,"Alloy 617","Plate",314626
36,"CapPass",166.80,-168.52,,"Qualified",0.990,276.22,280.07,"43-16",36,"Alloy 617","Plate",314626
37,"CapPass",166.89,-169.85,,"Qualified",0.983,284.23,288.20,"43-16",37,"Alloy 617","Plate",314626
38,"CapPass",165.85,-167.74,,"Qualified",0.989,292.24,296.25,"43-16",38,"Alloy 617","Plate",314626
39,"CapPass",165.98,-168.68,,"Qualified",0.984,300.23,304.08,"43-16",39,"Alloy 617","Plate",314626
40,"CapPass",167.56,-169.46,,"Qualified",0.989,308.00,312.22,"43-16",40,"Alloy 617","Plate",314626
41,"CapPass",165.10,-169.39,,"Qualified",0.975,316.27,320.28,"43-16",41,"Alloy 617","Plate",314626
42,"CapPass",165.71,-169.52,,"Qualified",0.978,324.00,328.27,"43-16",42,"Alloy 617","Plate",314626
43,"CapPass",167.19,-167.67,,"Qualified",0.997,332.28,336.29,"43-16",43,"Alloy 617","Plate",314626
44,"CapPass",166.53,-168.28,,"Qualified",0.990,340.29,344.15,"43-16",44,"Alloy 617","Plate",314626
45,"CapPass",167.15,-170.97,,"Qualified",0.978,348.14,352.28,"43-16",45,"Alloy 617","Plate",314626
46,"CapPass",165.05,-169.21,,"Qualified",0.975,356.04,360.29,"43-16",46,"Alloy 617","Plate",314626
47,"CapPass",166.52,-168.69,,"Qualified",0.987,364.33,368.33,"43-16",47,"Alloy 617","Plate",314626
48,"CapPass",167.77,-171.63,,"Qualified",0.977,372.10,376.20,"43-16",48,"Alloy 617","Plate",314626
49,"CapPass",165.77,-172.66,,"Qualified",0.960,380.24,384.35,"43-16",49,"Alloy 617","Plate",314626
50,"CapPass",168.24,-170.31,,"Qualified",0.988,388.31,392.15,"43-16",50,"Alloy 617","Plate",314626
51,"CapPass",165.49,-169.16,,"Qualified",0.978,396.36,400.37,"43-16",51,"Alloy 617","Plate",314626
52,"CapPass",167.76,-168.85,,"Qualified",0.994,404.36,408.38,"43-16",52,"Alloy 617","Plate",314626
53,"CapPass",165.18,-170.58,,"Qualified",0.968,412.37,416.40,"43-16",53,"Alloy 617","Plate",314626
54,"CapPass",167.37,-173.06,,"Qualified",0.967,420.39,424.39,"43-16",54,"Alloy 617","Plate",314626
55,"CapPass",168.23,-169.19,,"Qualified",0.994,428.30,432.40,"43-16",55,"Alloy 617","Plate",314626
56,"CapPass",167.08,-168.84,,"Qualified",0.990,436.34,440.31,"43-16",56,"Alloy 617","Plate",314626
57,"CapPass",166.17,-169.29,,"Qualified",0.982,444.24,448.18,"43-16",57,"Alloy 617","Plate",314626
58,"CapPass",166.03,-170.48,,"Qualified",0.974,452.36,456.43,"43-16",58,"Alloy 617","Plate",314626
59,"CapPass",166.13,-171.28,,"Qualified",0.970,460.35,464.46,"43-16",59,"Alloy 617","Plate",314626
60,"CapPass",167.95,-171.78,,"Qualified",0.978,468.26,472.44,"43-16",60,"Alloy 617","Plate",314626
61,"CapPass",165.37,-170.52,,"Qualified",0.970,476.44,480.36,"43-16",61,"Alloy 617","Plate",314626
62,"CapPass",164.84,-169.51,,"Qualified",0.972,484.45,488.46,"43-16",62,"Alloy 617","Plate",314626
63,"CapPass",167.81,-169.26,,"Qualified",0.991,492.46,496.47,"43-16",63,"Alloy 617","Plate",314626
64,"CapPass",164.27,-170.65,,"Qualified",0.963,500.46,504.49,"43-16",64,"Alloy 617","Plate",314626
65,"CapPass",166.03,-171.26,,"Qualified",0.969,508.49,512.37,"43-16",65,"Alloy 617","Plate",314626
66,"CapPass",166.88,-168.44,,"Qualified",0.991,516.49,520.32,"43-16",66,"Alloy 617","Plate",314626
67,"CapPass",165.11,-169.17,,"Qualified",0.976,524.50,528.49,"43-16",67,"Alloy 617","Plate",314626
68,"CapPass",166.78,-171.36,,"Qualified",0.973,532.44,536.50,"43-16",68,"Alloy 617","Plate",314626
69,"CapPass",167.23,-171.82,,"Qualified",0.973,540.33,544.52,"43-16",69,"Alloy 617","Plate",314626
70,"CapPass",169.27,-169.49,,"Qualified",0.999,548.53,552.39,"43-16",70,"Alloy 617","Plate",314626
71,"CapPass",166.98,-171.17,,"Qualified",0.976,556.48,560.46,"43-16",71,"Alloy 617","Plate",314626
72,"CapPass",166.58,-169.47,,"Qualified",0.983,564.54,568.56,"43-16",72,"Alloy 617","Plate",314626
73,"CapPass",168.21,-170.31,,"Qualified",0.988,572.55,576.47,"43-16",73,"Alloy 617","Plate",314626
74,"CapPass",168.13,-169.73,,"Qualified",0.991,580.45,584.51,"43-16",74,"Alloy 617","Plate",314626
75,"CapPass",165.27,-173.06,,"Qualified",0.955,588.57,592.52,"43-16",75,"Alloy 617","Plate",314626
76,"CapPass",166.92,-170.52,,"Qualified",0.979,596.57,600.57,"43-16",76,"Alloy 617","Plate",314626
77,"CapPass",168.11,-172.09,,"Qualified",0.977,604.57,608.58,"43-16",77,"Alloy 617","Plate",314626
78,"CapPass",167.53,-169.10,,"Qualified",0.991,612.51,616.58,"43-16",78,"Alloy 617","Plate",314626
79,"CapPass",166.93,-169.08,,"Qualified",0.987,620.60,624.48,"43-16",79,"Alloy 617","Plate",314626
80,"CapPass",166.18,-168.89,,"Qualified",0.984,628.59,632.63,"43-16",80,"Alloy 617","Plate",314626
81,"CapPass",169.21,-171.95,,"Qualified",0.984,636.60,640.63,"43-16",81,"Alloy 617","Plate",314626
82,"CapPass",166.40,-175.54,,"Qualified",0.948,644.44,648.40,"43-16",82,"Alloy 617","Plate",314626
83,"CapPass",164.06,-171.91,,"Qualified",0.954,652.58,656.58,"43-16",83,"Alloy 617","Plate",314626
84,"CapPass",164.23,-168.03,,"Qualified",0.977,660.66,664.66,"43-16",84,"Alloy 617","Plate",314626
85,"CapPass",165.32,-167.81,,"Qualified",0.985,668.29,672.65,"43-16",85,"Alloy 617","Plate",314626
86,"CapPass",167.67,-170.68,,"Qualified",0.982,676.66,680.66,"43-16",86,"Alloy 617","Plate",314626
87,"CapPass",165.45,-169.15,,"Qualified",0.978,684.67,688.64,"43-16",87,"Alloy 617","Plate",314626
88,"CapPass",167.90,-169.96,,"Qualified",0.988,692.68,696.70,"43-16",88,"Alloy 617","Plate",314626
89,"CapPass",167.09,-168.12,,"Qualified",0.994,700.69,704.56,"43-16",89,"Alloy 617","Plate",314626
90,"CapPass",167.53,-167.36,,"Qualified",1.001,708.56,712.71,"43-16",90,"Alloy 617","Plate",314626
91,"CapPass",165.72,-170.69,,"Qualified",0.971,716.41,720.71,"43-16",91,"Alloy 617","Plate",314626
92,"CapPass",166.01,-171.79,,"Qualified",0.966,724.62,728.72,"43-16",92,"Alloy 617","Plate",314626
93,"CapPass",168.09,-171.51,,"Qualified",0.980,732.70,736.72,"43-16",93,"Alloy 617","Plate",314626
94,"CapPass",165.75,-171.91,,"Qualified",0.964,740.68,744.74,"43-16",94,"Alloy 617","Plate",314626
95,"CapPass",164.76,-169.59,,"Qualified",0.972,748.64,752.75,"43-16",95,"Alloy 617","Plate",314626
96,"CapPass",165.79,-171.09,,"Qualified",0.969,756.75,760.76,"43-16",96,"Alloy 617","Plate",314626
97,"CapPass",167.73,-169.90,,"Qualified",0.987,764.62,768.57,"43-16",97,"Alloy 617","Plate",314626
98,"CapPass",169.70,-170.62,,"Qualified",0.995,772.69,776.78,"43-16",98,"Alloy 617","Plate",314626
99,"CapPass",166.19,-170.64,,"Qualified",0.974,780.76,784.79,"43-16",99,"Alloy 617","Plate",314626
100,"CapPass",166.81,-171.61,,"Qualified",0.972,788.79,792.80,"43-16",100,"Alloy 617","Plate",314626
101,"CapPass",166.87,-169.71,,"Qualified",0.983,796.80,800.80,"43-16",101,"Alloy 617","Plate",314626
102,"CapPass",166.57,-172.44,,"Qualified",0.966,804.53,808.81,"43-16",102,"Alloy 617","Plate",314626
103,"CapPass",167.57,-168.30,,"Qualified",0.996,812.59,816.82,"43-16",103,"Alloy 617","Plate",314626
104,"CapPass",167.24,-170.89,,"Qualified",0.979,820.70,824.83,"43-16",104,"Alloy 617","Plate",314626
105,"CapPass",167.47,-170.16,,"Qualified",0.984,828.84,832.83,"43-16",105,"Alloy 617","Plate",314626
106,"CapPass",166.85,-172.47,,"Qualified",0.967,836.85,840.78,"43-16",106,"Alloy 617","Plate",314626
107,"CapPass",168.22,-169.12,,"Qualified",0.995,844.85,848.84,"43-16",107,"Alloy 617","Plate",314626
108,"CapPass",166.24,-169.21,,"Qualified",0.982,852.50,856.84,"43-16",108,"Alloy 617","Plate",314626
109,"CapPass",167.49,-170.27,,"Qualified",0.984,860.77,864.81,"43-16",109,"Alloy 617","Plate",314626
110,"CapPass",165.88,-170.10,,"Qualified",0.975,868.80,872.87,"43-16",110,"Alloy 617","Plate",314626
111,"CapPass",168.10,-171.33,,"Qualified",0.981,876.82,880.90,"43-16",111,"Alloy 617","Plate",314626
112,"CapPass",166.00,-170.77,,"Qualified",0.972,884.83,888.90,"43-16",112,"Alloy 617","Plate",314626
113,"CapPass",167.86,-169.58,,"Qualified",0.990,892.91,896.91,"43-16",113,"Alloy 617","Plate",314626
114,"CapPass",169.14,-171.40,,"Qualified",0.987,900.85,904.93,"43-16",114,"Alloy 617","Plate",314626
115,"CapPass",166.98,-170.29,,"Qualified",0.981,908.92,912.93,"43-16",115,"Alloy 617","Plate",314626
116,"CapPass",168.23,-168.93,,"Qualified",0.996,916.76,920.94,"43-16",116,"Alloy 617","Plate",314626
117,"CapPass",166.04,-174.42,,"Qualified",0.952,924.93,928.84,"43-16",117,"Alloy 617","Plate",314626
118,"CapPass",169.05,-171.75,,"Qualified",0.984,932.95,936.94,"43-16",118,"Alloy 617","Plate",314626
119,"CapPass",166.88,-171.57,,"Qualified",0.973,940.93,944.80,"43-16",119,"Alloy 617","Plate",314626
120,"CapPass",167.62,-173.23,,"Qualified",0.968,948.81,952.97,"43-16",120,"Alloy 617","Plate",314626
121,"CapPass",164.91,-171.55,,"Qualified",0.961,956.98,960.98,"43-16",121,"Alloy 617","Plate",314626
122,"CapPass",169.70,-169.84,,"Qualified",0.999,964.92,968.97,"43-16",122,"Alloy 617","Plate",314626
123,"CapPass",167.23,-169.13,,"Qualified",0.989,972.89,976.99,"43-16",123,"Alloy 617","Plate",314626
124,"CapPass",167.04,-168.31,,"Qualified",0.992,980.86,985.01,"43-16",124,"Alloy 617","Plate",314626
125,"CapPass",168.26,-172.40,,"Qualified",0.976,988.91,993.02,"43-16",125,"Alloy 617","Plate",314626
126,"CapPass",166.52,-169.95,,"Qualified",0.980,997.01,1001.04,"43-16",126,"Alloy 617","Plate",314626
127,"CapPass",167.02,-169.83,,"Qualified",0.983,1004.83,1009.03,"43-16",127,"Alloy 617","Plate",314626
128,"CapPass",167.51,-170.50,,"Qualified",0.982,1012.99,1016.99,"43-16",128,"Alloy 617","Plate",314626
129,"CapPass",167.61,-169.73,,"Qualified",0.988,1021.03,1025.05,"43-16",129,"Alloy 617","Plate",314626
130,"CapPass",167.15,-170.75,,"Qualified",0.979,1029.04,1032.94,"43-16",130,"Alloy 617","Plate",314626
131,"CapPass",168.03,-170.30,,"Qualified",0.987,1036.93,1041.08,"43-16",131,"Alloy 617","Plate",314626
132,"CapPass",168.51,-171.87,,"Qualified",0.980,1045.06,1048.99,"43-16",132,"Alloy 617","Plate",314626
133,"CapPass",166.47,-171.37,,"Qualified",0.971,1053.06,1057.07,"43-16",133,"Alloy 617","Plate",314626
134,"CapPass",166.58,-169.85,,"Qualified",0.981,1061.06,1065.09,"43-16",134,"Alloy 617","Plate",314626
135,"CapPass",167.77,-171.45,,"Qualified",0.979,1068.85,1073.09,"43-16",135,"Alloy 617","Plate",314626
136,"CapPass",167.65,-169.23,,"Qualified",0.991,1077.09,1081.00,"43-16",136,"Alloy 617","Plate",314626
137,"CapPass",167.99,-171.25,,"Qualified",0.981,1085.05,1089.12,"43-16",137,"Alloy 617","Plate",314626
138,"CapPass",168.40,-173.76,,"Qualified",0.969,1092.98,1097.13,"43-16",138,"Alloy 617","Plate",314626
139,"CapPass",165.93,-174.26,,"Qualified",0.952,1101.14,1104.94,"43-16",139,"Alloy 617","Plate",314626
140,"CapPass",163.77,-171.11,,"Qualified",0.957,1109.15,1113.14,"43-16",140,"Alloy 617","Plate",314626
141,"CapPass",168.77,-170.44,,"Qualified",0.990,1117.08,1121.16,"43-16",141,"Alloy 617","Plate",314626
142,"CapPass",166.27,-169.71,,"Qualified",0.980,1125.15,1129.08,"43-16",142,"Alloy 617","Plate",314626
143,"CapPass",167.92,-172.12,,"Qualified",0.976,1133.10,1137.17,"43-16",143,"Alloy 617","Plate",314626
144,"CapPass",167.47,-172.28,,"Qualified",0.972,1141.18,1144.89,"43-16",144,"Alloy 617","Plate",314626
145,"CapPass",166.72,-173.06,,"Qualified",0.963,1149.18,1153.18,"43-16",145,"Alloy 617","Plate",314626
146,"CapPass",166.48,-169.83,,"Qualified",0.980,1157.18,1161.21,"43-16",146,"Alloy 617","Plate",314626
147,"CapPass",166.97,-169.71,,"Qualified",0.984,1165.20,1169.22,"43-16",147,"Alloy 617","Plate",314626
148,"CapPass",167.55,-170.29,,"Qualified",0.984,1173.11,1177.23,"43-16",148,"Alloy 617","Plate",314626
149,"CapPass",168.14,-170.12,,"Qualified",0.988,1181.08,1185.23,"43-16",149,"Alloy 617","Plate",314626
150,"CapPass",166.60,-172.11,,"Qualified",0.968,1189.13,1193.21,"43-16",150,"Alloy 617","Plate",314626
151,"CapPass",167.57,-171.46,,"Qualified",0.977,1197.23,1201.25,"43-16",151,"Alloy 617","Plate",314626
152,"CapPass",168.97,-171.52,,"Qualified",0.985,1205.18,1209.17,"43-16",152,"Alloy 617","Plate",314626
153,"CapPass",166.64,-169.18,,"Qualified",0.985,1213.25,1217.12,"43-16",153,"Alloy 617","Plate",314626
154,"CapPass",167.63,-170.50,,"Qualified",0.983,1221.13,1225.22,"43-16",154,"Alloy 617","Plate",314626
155,"CapPass",167.83,-171.31,,"Qualified",0.980,1229.26,1233.28,"43-16",155,"Alloy 617","Plate",314626
156,"CapPass",165.11,-171.59,,"Qualified",0.962,1237.13,1241.27,"43-16",156,"Alloy 617","Plate",314626
157,"CapPass",165.49,-172.06,,"Qualified",0.962,1245.21,1249.29,"43-16",157,"Alloy 617","Plate",314626
158,"CapPass",166.68,-169.78,,"Qualified",0.982,1253.13,1257.31,"43-16",158,"Alloy 617","Plate",314626
159,"CapPass",166.63,-170.88,,"Qualified",0.975,1261.30,1265.27,"43-16",159,"Alloy 617","Plate",314626
160,"CapPass",166.92,-172.60,,"Qualified",0.967,1269.28,1273.32,"43-16",160,"Alloy 617","Plate",314626
161,"CapPass",167.85,-169.91,,"Qualified",0.988,1277.33,1281.33,"43-16",161,"Alloy 617","Plate",314626
162,"CapPass",169.34,-171.22,,"Qualified",0.989,1285.22,1289.35,"43-16",162,"Alloy 617","Plate",314626
163,"CapPass",168.59,-170.49,,"Qualified",0.989,1293.24,1297.34,"43-16",163,"Alloy 617","Plate",314626
164,"CapPass",164.67,-171.16,,"Qualified",0.962,1301.15,1305.37,"43-16",164,"Alloy 617","Plate",314626
165,"CapPass",168.94,-170.86,,"Qualified",0.989,1309.28,1313.37,"43-16",165,"Alloy 617","Plate",314626
166,"CapPass",168.07,-171.14,,"Qualified",0.982,1317.34,1321.18,"43-16",166,"Alloy 617","Plate",314626
167,"CapPass",167.53,-169.73,,"Qualified",0.987,1325.37,1329.29,"43-16",167,"Alloy 617","Plate",314626
168,"CapPass",167.15,-171.53,,"Qualified",0.974,1333.38,1337.40,"43-16",168,"Alloy 617","Plate",314626
169,"CapPass",165.54,-171.68,,"Qualified",0.964,1341.40,1345.34,"43-16",169,"Alloy 617","Plate",314626
170,"CapPass",165.58,-170.52,,"Qualified",0.971,1349.25,1353.40,"43-16",170,"Alloy 617","Plate",314626
171,"CapPass",168.03,-170.34,,"Qualified",0.986,1357.35,1361.35,"43-16",171,"Alloy 617","Plate",314626
172,"CapPass",168.24,-171.98,,"Qualified",0.978,1365.22,1369.40,"43-16",172,"Alloy 617","Plate",314626
173,"CapPass",168.68,-172.43,,"Qualified",0.978,1373.43,1377.44,"43-16",173,"Alloy 617","Plate",314626
174,"CapPass",166.16,-170.80,,"Qualified",0.973,1381.44,1385.44,"43-16",174,"Alloy 617","Plate",314626
175,"CapPass",168.39,-171.31,,"Qualified",0.983,1389.26,1393.44,"43-16",175,"Alloy 617","Plate",314626
176,"CapPass",167.20,-172.39,,"Qualified",0.970,1397.45,1401.38,"43-16",176,"Alloy 617","Plate",314626
177,"CapPass",166.43,-170.14,,"Qualified",0.978,1405.31,1409.33,"43-16",177,"Alloy 617","Plate",314626
178,"CapPass",166.24,-173.48,,"Qualified",0.958,1413.29,1417.41,"43-16",178,"Alloy 617","Plate",314626
179,"CapPass",168.96,-171.05,,"Qualified",0.988,1421.33,1425.49,"43-16",179,"Alloy 617","Plate",314626
180,"CapPass",167.36,-173.00,,"Qualified",0.967,1429.32,1433.46,"43-16",180,"Alloy 617","Plate",314626
181,"CapPass",166.59,-170.26,,"Qualified",0.978,1437.36,1441.49,"43-16",181,"Alloy 617","Plate",314626
182,"CapPass",167.45,-172.64,,"Qualified",0.970,1445.45,1449.50,"43-16",182,"Alloy 617","Plate",314626
183,"CapPass",168.18,-171.95,,"Qualified",0.978,1453.24,1457.53,"43-16",183,"Alloy 617","Plate",314626
184,"CapPass",165.76,-172.73,,"Qualified",0.960,1461.34,1465.47,"43-16",184,"Alloy 617","Plate",314626
185,"CapPass",167.74,-173.80,,"Qualified",0.965,1469.37,1473.55,"43-16",185,"Alloy 617","Plate",314626
186,"CapPass",168.50,-170.40,,"Qualified",0.989,1477.41,1481.52,"43-16",186,"Alloy 617","Plate",314626
187,"CapPass",167.43,-169.35,,"Qualified",0.989,1485.45,1489.55,"43-16",187,"Alloy 617","Plate",314626
188,"CapPass",168.74,-171.60,,"Qualified",0.983,1493.56,1497.57,"43-16",188,"Alloy 617","Plate",314626
189,"CapPass",166.55,-171.60,,"Qualified",0.971,1501.57,1505.50,"43-16",189,"Alloy 617","Plate",314626
190,"CapPass",168.17,-171.03,,"Qualified",0.983,1509.44,1513.58,"43-16",190,"Alloy 617","Plate",314626
191,"CapPass",168.61,-171.80,,"Qualified",0.981,1517.47,1521.59,"43-16",191,"Alloy 617","Plate",314626
192,"CapPass",168.31,-170.11,,"Qualified",0.989,1525.60,1529.61,"43-16",192,"Alloy 617","Plate",314626
193,"CapPass",168.98,-169.62,,"Qualified",0.996,1533.56,1537.45,"43-16",193,"Alloy 617","Plate",314626
194,"CapPass",164.59,-169.37,,"Qualified",0.972,1541.62,1545.49,"43-16",194,"Alloy 617","Plate",314626
195,"CapPass",167.80,-170.01,,"Qualified",0.987,1549.60,1553.63,"43-16",195,"Alloy 617","Plate",314626
196,"CapPass",166.95,-171.58,,"Qualified",0.973,1557.63,1561.59,"43-16",196,"Alloy 617","Plate",314626
197,"CapPass",168.58,-170.54,,"Qualified",0.988,1565.44,1569.64,"43-16",197,"Alloy 617","Plate",314626
198,"CapPass",167.50,-170.55,,"Qualified",0.982,1573.65,1577.67,"43-16",198,"Alloy 617","Plate",314626
199,"CapPass",168.19,-169.47,,"Qualified",0.992,1581.36,1585.68,"43-16",199,"Alloy 617","Plate",314626
200,"CapPass",166.52,-171.39,,"Qualified",0.972,1589.67,1593.68,"43-16",200,"Alloy 617","Plate",314626
201,"CapPass",167.52,-170.54,,"Qualified",0.982,1597.61,1601.61,"43-16",201,"Alloy 617","Plate",314626
202,"CapPass",168.56,-172.86,,"Qualified",0.975,1605.42,1609.68,"43-16",202,"Alloy 617","Plate",314626
203,"CapPass",167.55,-170.61,,"Qualified",0.982,1613.69,1617.69,"43-16",203,"Alloy 617","Plate",314626
204,"CapPass",167.49,-169.79,,"Qualified",0.986,1621.54,1625.71,"43-16",204,"Alloy 617","Plate",314626
205,"CapPass",167.58,-170.18,,"Qualified",0.985,1629.55,1633.51,"43-16",205,"Alloy 617","Plate",314626
206,"CapPass",167.07,-170.63,,"Qualified",0.979,1637.72,1641.72,"43-16",206,"Alloy 617","Plate",314626
207,"CapPass",167.08,-172.68,,"Qualified",0.968,1645.72,1649.73,"43-16",207,"Alloy 617","Plate",314626
208,"CapPass",168.23,-169.84,,"Qualified",0.991,1653.73,1657.74,"43-16",208,"Alloy 617","Plate",314626
209,"CapPass",168.06,-173.93,,"Qualified",0.966,1661.61,1665.74,"43-16",209,"Alloy 617","Plate",314626
210,"CapPass",167.18,-168.65,,"Qualified",0.991,1669.76,1673.76,"43-16",210,"Alloy 617","Plate",314626
211,"CapPass",167.23,-170.79,,"Qualified",0.979,1677.47,1681.76,"43-16",211,"Alloy 617","Plate",314626
212,"CapPass",168.46,-170.55,,"Qualified",0.988,1685.77,1689.79,"43-16",212,"Alloy 617","Plate",314626
213,"CapPass",166.94,-171.49,,"Qualified",0.973,1693.78,1697.79,"43-16",213,"Alloy 617","Plate",314626
214,"CapPass",167.22,-173.94,,"Qualified",0.961,1701.79,1705.81,"43-16",214,"Alloy 617","Plate",314626
215,"CapPass",167.68,-171.19,,"Qualified",0.979,1709.79,1713.71,"43-16",215,"Alloy 617","Plate",314626
216,"CapPass",166.92,-168.18,,"Qualified",0.993,1717.80,1721.82,"43-16",216,"Alloy 617","Plate",314626
217,"CapPass",168.22,-169.40,,"Qualified",0.993,1725.77,1729.81,"43-16",217,"Alloy 617","Plate",314626
218,"CapPass",167.49,-172.09,,"Qualified",0.973,1733.72,1737.84,"43-16",218,"Alloy 617","Plate",314626
219,"CapPass",166.86,-168.30,,"Qualified",0.991,1741.84,1745.69,"43-16",219,"Alloy 617","Plate",314626
220,"CapPass",167.89,-173.90,,"Qualified",0.965,1749.85,1753.84,"43-16",220,"Alloy 617","Plate",314626
221,"CapPass",168.06,-169.48,,"Qualified",0.992,1757.73,1761.88,"43-16",221,"Alloy 617","Plate",314626
222,"CapPass",166.49,-171.94,,"Qualified",0.968,1765.85,1769.83,"43-16",222,"Alloy 617","Plate",314626
223,"CapPass",165.05,-168.55,,"Qualified",0.979,1773.87,1777.88,"43-16",223,"Alloy 617","Plate",314626
224,"CapPass",167.97,-170.61,,"Qualified",0.985,1781.87,1785.87,"43-16",224,"Alloy 617","Plate",314626
225,"CapPass",167.87,-171.28,,"Qualified",0.980,1789.76,1793.89,"43-16",225,"Alloy 617","Plate",314626
226,"CapPass",166.50,-169.40,,"Qualified",0.983,1797.66,1801.79,"43-16",226,"Alloy 617","Plate",314626
227,"CapPass",167.88,-170.94,,"Qualified",0.982,1805.84,1809.91,"43-16",227,"Alloy 617","Plate",314626
228,"CapPass",170.68,-177.10,,"Qualified",0.964,1813.83,1817.92,"43-16",228,"Alloy 617","Plate",314626
229,"CapPass",168.27,-171.18,,"Qualified",0.983,1821.89,1825.64,"43-16",229,"Alloy 617","Plate",314626
230,"CapPass",167.33,-171.15,,"Qualified",0.978,1829.93,1833.87,"43-16",230,"Alloy 617","Plate",314626
231,"CapPass",166.85,-171.08,,"Qualified",0.975,1837.81,1841.95,"43-16",231,"Alloy 617","Plate",314626
232,"CapPass",168.95,-172.26,,"Qualified",0.981,1845.95,1849.96,"43-16",232,"Alloy 617","Plate",314626
233,"CapPass",170.18,-169.38,,"Qualified",1.005,1853.97,1857.96,"43-16",233,"Alloy 617","Plate",314626
234,"CapPass",166.37,-174.46,,"Qualified",0.954,1861.84,1865.99,"43-16",234,"Alloy 617","Plate",314626
