"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
73,"CapPass",165.96,-168.13,,"Qualified",0.987,572.43,576.42,"43-9",73,"Alloy 617","Plate",314626
74,"CapPass",165.65,-171.30,,"Qualified",0.967,580.32,584.56,"43-9",74,"Alloy 617","Plate",314626
75,"CapPass",165.03,-170.14,,"Qualified",0.970,588.30,592.47,"43-9",75,"Alloy 617","Plate",314626
76,"CapPass",165.00,-169.06,,"Qualified",0.976,596.54,600.59,"43-9",76,"Alloy 617","Plate",314626
77,"CapPass",162.92,-173.15,,"Qualified",0.941,604.59,608.60,"43-9",77,"Alloy 617","Plate",314626
78,"CapPass",164.65,-167.93,,"Qualified",0.980,612.27,616.61,"43-9",78,"Alloy 617","Plate",314626
79,"CapPass",163.01,-169.91,,"Qualified",0.959,620.26,624.61,"43-9",79,"Alloy 617","Plate",314626
80,"CapPass",165.52,-168.26,,"Qualified",0.984,628.56,632.36,"43-9",80,"Alloy 617","Plate",314626
81,"CapPass",167.43,-172.81,,"Qualified",0.969,636.48,640.62,"43-9",81,"Alloy 617","Plate",314626
82,"CapPass",166.53,-168.80,,"Qualified",0.987,644.56,648.55,"43-9",82,"Alloy 617","Plate",314626
83,"CapPass",165.65,-168.18,,"Qualified",0.985,652.48,656.63,"43-9",83,"Alloy 617","Plate",314626
84,"CapPass",163.45,-168.52,,"Qualified",0.970,660.55,664.65,"43-9",84,"Alloy 617","Plate",314626
85,"CapPass",164.64,-168.69,,"Qualified",0.976,668.66,672.65,"43-9",85,"Alloy 617","Plate",314626
86,"CapPass",163.76,-168.94,,"Qualified",0.969,676.67,680.68,"43-9",86,"Alloy 617","Plate",314626
87,"CapPass",163.38,-167.11,,"Qualified",0.978,684.62,688.67,"43-9",87,"Alloy 617","Plate",314626
88,"CapPass",165.41,-167.83,,"Qualified",0.986,692.51,696.70,"43-9",88,"Alloy 617","Plate",314626
89,"CapPass",166.30,-165.33,,"Qualified",1.006,700.50,704.70,"43-9",89,"Alloy 617","Plate",314626
90,"CapPass",165.09,-169.30,,"Qualified",0.975,708.70,712.66,"43-9",90,"Alloy 617","Plate",314626
91,"CapPass",165.31,-167.71,,"Qualified",0.986,716.70,720.70,"43-9",91,"Alloy 617","Plate",314626
92,"CapPass",167.44,-170.16,,"Qualified",0.984,724.61,728.73,"43-9",92,"Alloy 617","Plate",314626
93,"CapPass",166.04,-171.31,,"Qualified",0.969,732.52,736.72,"43-9",93,"Alloy 617","Plate",314626
94,"CapPass",165.54,-169.38,,"Qualified",0.977,740.73,744.57,"43-9",94,"Alloy 617","Plate",314626
95,"CapPass",162.03,-168.25,,"Qualified",0.963,748.75,752.76,"43-9",95,"Alloy 617","Plate",314626
96,"CapPass",169.18,-170.57,,"Qualified",0.992,756.74,760.76,"43-9",96,"Alloy 617","Plate",314626
97,"CapPass",164.35,-170.83,,"Qualified",0.962,764.78,768.73,"43-9",97,"Alloy 617","Plate",314626
98,"CapPass",167.94,-170.58,,"Qualified",0.985,772.75,776.77,"43-9",98,"Alloy 617","Plate",314626
99,"CapPass",163.91,-169.11,,"Qualified",0.969,780.59,784.79,"43-9",99,"Alloy 617","Plate",314626
100,"CapPass",165.91,-171.15,,"Qualified",0.969,788.78,792.78,"43-9",100,"Alloy 617","Plate",314626
101,"CapPass",164.94,-168.94,,"Qualified",0.976,796.61,800.72,"43-9",101,"Alloy 617","Plate",314626
102,"CapPass",162.44,-168.67,,"Qualified",0.963,804.51,808.71,"43-9",102,"Alloy 617","Plate",314626
103,"CapPass",164.21,-168.99,,"Qualified",0.972,812.78,816.81,"43-9",103,"Alloy 617","Plate",314626
104,"CapPass",163.86,-170.03,,"Qualified",0.964,820.70,824.59,"43-9",104,"Alloy 617","Plate",314626
105,"CapPass",163.26,-168.99,,"Qualified",0.966,828.45,832.84,"43-9",105,"Alloy 617","Plate",314626
106,"CapPass",164.57,-170.39,,"Qualified",0.966,836.78,840.86,"43-9",106,"Alloy 617","Plate",314626
107,"CapPass",163.74,-170.64,,"Qualified",0.960,844.85,848.87,"43-9",107,"Alloy 617","Plate",314626
108,"CapPass",163.35,-167.39,,"Qualified",0.976,852.84,856.82,"43-9",108,"Alloy 617","Plate",314626
109,"CapPass",166.45,-169.91,,"Qualified",0.980,860.86,864.88,"43-9",109,"Alloy 617","Plate",314626
110,"CapPass",167.11,-169.88,,"Qualified",0.984,868.73,872.88,"43-9",110,"Alloy 617","Plate",314626
111,"CapPass",164.74,-168.08,,"Qualified",0.980,876.71,880.74,"43-9",111,"Alloy 617","Plate",314626
112,"CapPass",165.38,-171.34,,"Qualified",0.965,884.89,888.83,"43-9",112,"Alloy 617","Plate",314626
113,"CapPass",164.72,-169.98,,"Qualified",0.969,892.63,896.91,"43-9",113,"Alloy 617","Plate",314626
114,"CapPass",164.94,-169.37,,"Qualified",0.974,900.79,904.86,"43-9",114,"Alloy 617","Plate",314626
115,"CapPass",166.45,-169.70,,"Qualified",0.981,908.71,912.94,"43-9",115,"Alloy 617","Plate",314626
116,"CapPass",166.59,-168.90,,"Qualified",0.986,916.93,920.94,"43-9",116,"Alloy 617","Plate",314626
117,"CapPass",166.58,-168.96,,"Qualified",0.986,924.85,928.96,"43-9",117,"Alloy 617","Plate",314626
118,"CapPass",165.45,-168.00,,"Qualified",0.985,932.85,936.91,"43-9",118,"Alloy 617","Plate",314626
119,"CapPass",166.84,-170.57,,"Qualified",0.978,940.94,944.97,"43-9",119,"Alloy 617","Plate",314626
120,"CapPass",167.52,-168.38,,"Qualified",0.995,948.86,952.98,"43-9",120,"Alloy 617","Plate",314626
121,"CapPass",166.12,-171.35,,"Qualified",0.969,956.97,960.98,"43-9",121,"Alloy 617","Plate",314626
122,"CapPass",165.52,-166.26,,"Qualified",0.996,964.89,968.99,"43-9",122,"Alloy 617","Plate",314626
123,"CapPass",167.11,-169.74,,"Qualified",0.985,972.97,977.00,"43-9",123,"Alloy 617","Plate",314626
124,"CapPass",166.25,-169.14,,"Qualified",0.983,980.87,985.01,"43-9",124,"Alloy 617","Plate",314626
125,"CapPass",166.22,-170.43,,"Qualified",0.975,988.90,993.01,"43-9",125,"Alloy 617","Plate",314626
126,"CapPass",165.82,-169.04,,"Qualified",0.981,997.00,1001.01,"43-9",126,"Alloy 617","Plate",314626
127,"CapPass",166.83,-168.97,,"Qualified",0.987,1004.87,1009.04,"43-9",127,"Alloy 617","Plate",314626
128,"CapPass",164.87,-169.13,,"Qualified",0.975,1012.80,1017.03,"43-9",128,"Alloy 617","Plate",314626
129,"CapPass",166.35,-170.70,,"Qualified",0.974,1021.04,1025.06,"43-9",129,"Alloy 617","Plate",314626
130,"CapPass",165.26,-168.82,,"Qualified",0.979,1028.78,1033.06,"43-9",130,"Alloy 617","Plate",314626
131,"CapPass",164.30,-170.08,,"Qualified",0.966,1037.05,1041.03,"43-9",131,"Alloy 617","Plate",314626
132,"CapPass",164.40,-168.39,,"Qualified",0.976,1045.07,1049.08,"43-9",132,"Alloy 617","Plate",314626
133,"CapPass",164.64,-167.84,,"Qualified",0.981,1053.07,1057.09,"43-9",133,"Alloy 617","Plate",314626
134,"CapPass",166.63,-171.17,,"Qualified",0.973,1060.97,1065.11,"43-9",134,"Alloy 617","Plate",314626
135,"CapPass",165.32,-170.61,,"Qualified",0.969,1069.01,1073.11,"43-9",135,"Alloy 617","Plate",314626
136,"CapPass",165.09,-168.64,,"Qualified",0.979,1076.89,1080.88,"43-9",136,"Alloy 617","Plate",314626
137,"CapPass",166.19,-168.83,,"Qualified",0.984,1084.97,1089.11,"43-9",137,"Alloy 617","Plate",314626
138,"CapPass",167.29,-171.24,,"Qualified",0.977,1093.11,1097.14,"43-9",138,"Alloy 617","Plate",314626
139,"CapPass",166.22,-170.80,,"Qualified",0.973,1101.13,1105.14,"43-9",139,"Alloy 617","Plate",314626
140,"CapPass",167.56,-168.73,,"Qualified",0.993,1109.14,1113.13,"43-9",140,"Alloy 617","Plate",314626
141,"CapPass",167.12,-173.81,,"Qualified",0.962,1116.93,1121.13,"43-9",141,"Alloy 617","Plate",314626
142,"CapPass",164.20,-172.29,,"Qualified",0.953,1125.16,1129.17,"43-9",142,"Alloy 617","Plate",314626
143,"CapPass",162.73,-168.86,,"Qualified",0.964,1133.17,1137.17,"43-9",143,"Alloy 617","Plate",314626
144,"CapPass",166.35,-167.32,,"Qualified",0.994,1140.97,1145.18,"43-9",144,"Alloy 617","Plate",314626
145,"CapPass",164.24,-171.49,,"Qualified",0.958,1149.17,1153.17,"43-9",145,"Alloy 617","Plate",314626
146,"CapPass",167.37,-170.24,,"Qualified",0.983,1157.21,1161.20,"43-9",146,"Alloy 617","Plate",314626
147,"CapPass",166.59,-169.25,,"Qualified",0.984,1165.01,1169.21,"43-9",147,"Alloy 617","Plate",314626
148,"CapPass",165.52,-169.70,,"Qualified",0.975,1172.97,1176.98,"43-9",148,"Alloy 617","Plate",314626
149,"CapPass",165.80,-168.37,,"Qualified",0.985,1181.21,1185.21,"43-9",149,"Alloy 617","Plate",314626
150,"CapPass",165.03,-170.07,,"Qualified",0.970,1189.19,1193.22,"43-9",150,"Alloy 617","Plate",314626
151,"CapPass",166.37,-167.73,,"Qualified",0.992,1197.07,1201.21,"43-9",151,"Alloy 617","Plate",314626
152,"CapPass",166.69,-168.63,,"Qualified",0.988,1205.18,1209.24,"43-9",152,"Alloy 617","Plate",314626
153,"CapPass",165.19,-169.67,,"Qualified",0.974,1213.12,1217.27,"43-9",153,"Alloy 617","Plate",314626
154,"CapPass",163.79,-169.11,,"Qualified",0.969,1221.03,1225.15,"43-9",154,"Alloy 617","Plate",314626
155,"CapPass",164.54,-169.22,,"Qualified",0.972,1229.13,1233.17,"43-9",155,"Alloy 617","Plate",314626
156,"CapPass",166.31,-167.90,,"Qualified",0.991,1237.06,1241.03,"43-9",156,"Alloy 617","Plate",314626
157,"CapPass",166.44,-169.13,,"Qualified",0.984,1245.29,1249.30,"43-9",157,"Alloy 617","Plate",314626
158,"CapPass",163.13,-166.95,,"Qualified",0.977,1253.20,1257.29,"43-9",158,"Alloy 617","Plate",314626
159,"CapPass",164.69,-168.39,,"Qualified",0.978,1261.25,1265.13,"43-9",159,"Alloy 617","Plate",314626
160,"CapPass",163.65,-167.62,,"Qualified",0.976,1269.31,1273.32,"43-9",160,"Alloy 617","Plate",314626
161,"CapPass",167.23,-168.26,,"Qualified",0.994,1277.16,1281.14,"43-9",161,"Alloy 617","Plate",314626
162,"CapPass",165.37,-169.71,,"Qualified",0.974,1285.15,1289.34,"43-9",162,"Alloy 617","Plate",314626
163,"CapPass",160.43,-169.46,,"Qualified",0.947,1293.27,1297.37,"43-9",163,"Alloy 617","Plate",314626
164,"CapPass",166.26,-170.89,,"Qualified",0.973,1301.36,1305.36,"43-9",164,"Alloy 617","Plate",314626
165,"CapPass",164.08,-171.12,,"Qualified",0.959,1309.18,1313.36,"43-9",165,"Alloy 617","Plate",314626
166,"CapPass",166.97,-169.36,,"Qualified",0.986,1317.25,1321.40,"43-9",166,"Alloy 617","Plate",314626
167,"CapPass",165.06,-169.25,,"Qualified",0.975,1325.24,1329.38,"43-9",167,"Alloy 617","Plate",314626
168,"CapPass",165.07,-170.11,,"Qualified",0.970,1333.39,1337.25,"43-9",168,"Alloy 617","Plate",314626
169,"CapPass",165.43,-169.88,,"Qualified",0.974,1341.32,1345.40,"43-9",169,"Alloy 617","Plate",314626
170,"CapPass",166.42,-167.04,,"Qualified",0.996,1349.36,1353.40,"43-9",170,"Alloy 617","Plate",314626
171,"CapPass",166.09,-168.72,,"Qualified",0.984,1357.14,1361.42,"43-9",171,"Alloy 617","Plate",314626
172,"CapPass",165.24,-171.22,,"Qualified",0.965,1365.42,1369.43,"43-9",172,"Alloy 617","Plate",314626
173,"CapPass",166.34,-170.32,,"Qualified",0.977,1373.43,1377.44,"43-9",173,"Alloy 617","Plate",314626
174,"CapPass",165.47,-170.17,,"Qualified",0.972,1381.42,1385.28,"43-9",174,"Alloy 617","Plate",314626
175,"CapPass",165.45,-170.95,,"Qualified",0.968,1389.34,1393.47,"43-9",175,"Alloy 617","Plate",314626
176,"CapPass",167.14,-171.43,,"Qualified",0.975,1397.45,1401.47,"43-9",176,"Alloy 617","Plate",314626
177,"CapPass",162.84,-171.03,,"Qualified",0.952,1405.47,1409.47,"43-9",177,"Alloy 617","Plate",314626
178,"CapPass",165.67,-168.59,,"Qualified",0.983,1413.27,1417.48,"43-9",178,"Alloy 617","Plate",314626
179,"CapPass",165.15,-167.91,,"Qualified",0.984,1421.37,1425.47,"43-9",179,"Alloy 617","Plate",314626
180,"CapPass",166.77,-167.99,,"Qualified",0.993,1429.49,1433.50,"43-9",180,"Alloy 617","Plate",314626
181,"CapPass",167.45,-170.41,,"Qualified",0.983,1437.43,1441.49,"43-9",181,"Alloy 617","Plate",314626
182,"CapPass",166.36,-171.16,,"Qualified",0.972,1445.40,1449.41,"43-9",182,"Alloy 617","Plate",314626
183,"CapPass",162.10,-170.84,,"Qualified",0.949,1453.53,1457.48,"43-9",183,"Alloy 617","Plate",314626
184,"CapPass",168.73,-169.99,,"Qualified",0.993,1461.53,1465.52,"43-9",184,"Alloy 617","Plate",314626
185,"CapPass",166.32,-168.30,,"Qualified",0.988,1469.53,1473.54,"43-9",185,"Alloy 617","Plate",314626
186,"CapPass",167.49,-170.38,,"Qualified",0.983,1477.54,1481.54,"43-9",186,"Alloy 617","Plate",314626
187,"CapPass",167.78,-169.16,,"Qualified",0.992,1485.54,1489.55,"43-9",187,"Alloy 617","Plate",314626
188,"CapPass",165.49,-168.21,,"Qualified",0.984,1493.19,1497.56,"43-9",188,"Alloy 617","Plate",314626
189,"CapPass",164.59,-168.34,,"Qualified",0.978,1501.43,1505.58,"43-9",189,"Alloy 617","Plate",314626
190,"CapPass",166.39,-168.71,,"Qualified",0.986,1509.35,1513.58,"43-9",190,"Alloy 617","Plate",314626
191,"CapPass",164.93,-173.60,,"Qualified",0.950,1517.58,1521.47,"43-9",191,"Alloy 617","Plate",314626
192,"CapPass",165.95,-169.39,,"Qualified",0.980,1525.42,1529.27,"43-9",192,"Alloy 617","Plate",314626
193,"CapPass",165.58,-169.45,,"Qualified",0.977,1533.55,1537.60,"43-9",193,"Alloy 617","Plate",314626
194,"CapPass",165.26,-170.36,,"Qualified",0.970,1541.50,1545.62,"43-9",194,"Alloy 617","Plate",314626
195,"CapPass",164.29,-169.30,,"Qualified",0.970,1549.54,1553.37,"43-9",195,"Alloy 617","Plate",314626
196,"CapPass",165.62,-171.33,,"Qualified",0.967,1557.40,1561.65,"43-9",196,"Alloy 617","Plate",314626
197,"CapPass",165.37,-171.57,,"Qualified",0.964,1565.66,1569.64,"43-9",197,"Alloy 617","Plate",314626
198,"CapPass",166.45,-167.63,,"Qualified",0.993,1573.47,1577.66,"43-9",198,"Alloy 617","Plate",314626
199,"CapPass",164.49,-169.83,,"Qualified",0.969,1581.32,1585.64,"43-9",199,"Alloy 617","Plate",314626
200,"CapPass",166.51,-167.24,,"Qualified",0.996,1589.55,1593.66,"43-9",200,"Alloy 617","Plate",314626
201,"CapPass",163.65,-168.50,,"Qualified",0.971,1597.46,1601.68,"43-9",201,"Alloy 617","Plate",314626
202,"CapPass",164.94,-168.63,,"Qualified",0.978,1605.68,1609.63,"43-9",202,"Alloy 617","Plate",314626
203,"CapPass",166.81,-168.65,,"Qualified",0.989,1613.69,1617.70,"43-9",203,"Alloy 617","Plate",314626
204,"CapPass",166.29,-168.13,,"Qualified",0.989,1621.70,1625.71,"43-9",204,"Alloy 617","Plate",314626
205,"CapPass",165.27,-172.48,,"Qualified",0.958,1629.71,1633.70,"43-9",205,"Alloy 617","Plate",314626
206,"CapPass",166.35,-170.44,,"Qualified",0.976,1637.60,1641.73,"43-9",206,"Alloy 617","Plate",314626
207,"CapPass",165.77,-169.72,,"Qualified",0.977,1645.71,1649.76,"43-9",207,"Alloy 617","Plate",314626
208,"CapPass",165.44,-168.97,,"Qualified",0.979,1653.64,1657.74,"43-9",208,"Alloy 617","Plate",314626
209,"CapPass",167.90,-169.88,,"Qualified",0.988,1661.75,1665.74,"43-9",209,"Alloy 617","Plate",314626
210,"CapPass",167.54,-169.73,,"Qualified",0.987,1669.64,1673.77,"43-9",210,"Alloy 617","Plate",314626
211,"CapPass",165.14,-166.39,,"Qualified",0.992,1677.74,1681.47,"43-9",211,"Alloy 617","Plate",314626
212,"CapPass",164.94,-169.52,,"Qualified",0.973,1685.60,1689.77,"43-9",212,"Alloy 617","Plate",314626
213,"CapPass",165.21,-170.00,,"Qualified",0.972,1693.75,1697.71,"43-9",213,"Alloy 617","Plate",314626
214,"CapPass",165.14,-169.34,,"Qualified",0.975,1701.81,1705.79,"43-9",214,"Alloy 617","Plate",314626
215,"CapPass",164.36,-170.55,,"Qualified",0.964,1709.81,1713.79,"43-9",215,"Alloy 617","Plate",314626
216,"CapPass",164.85,-166.92,,"Qualified",0.988,1717.80,1721.79,"43-9",216,"Alloy 617","Plate",314626
217,"CapPass",164.67,-169.35,,"Qualified",0.972,1725.78,1729.67,"43-9",217,"Alloy 617","Plate",314626
218,"CapPass",163.90,-169.46,,"Qualified",0.967,1733.76,1737.84,"43-9",218,"Alloy 617","Plate",314626
219,"CapPass",163.39,-170.77,,"Qualified",0.957,1741.83,1745.84,"43-9",219,"Alloy 617","Plate",314626
220,"CapPass",166.98,-169.53,,"Qualified",0.985,1749.85,1753.81,"43-9",220,"Alloy 617","Plate",314626
221,"CapPass",166.40,-167.16,,"Qualified",0.995,1757.86,1761.86,"43-9",221,"Alloy 617","Plate",314626
222,"CapPass",167.45,-170.05,,"Qualified",0.985,1765.76,1769.86,"43-9",222,"Alloy 617","Plate",314626
223,"CapPass",165.87,-169.97,,"Qualified",0.976,1773.69,1777.87,"43-9",223,"Alloy 617","Plate",314626
224,"CapPass",165.31,-171.24,,"Qualified",0.965,1781.70,1785.88,"43-9",224,"Alloy 617","Plate",314626
225,"CapPass",163.74,-171.64,,"Qualified",0.954,1789.76,1793.89,"43-9",225,"Alloy 617","Plate",314626
226,"CapPass",166.99,-173.47,,"Qualified",0.963,1797.64,1801.84,"43-9",226,"Alloy 617","Plate",314626
227,"CapPass",166.00,-166.87,,"Qualified",0.995,1805.66,1809.91,"43-9",227,"Alloy 617","Plate",314626
228,"CapPass",165.55,-169.18,,"Qualified",0.979,1813.65,1817.92,"43-9",228,"Alloy 617","Plate",314626
229,"CapPass",164.59,-169.26,,"Qualified",0.972,1821.92,1825.92,"43-9",229,"Alloy 617","Plate",314626
230,"CapPass",165.18,-170.99,,"Qualified",0.966,1829.84,1833.91,"43-9",230,"Alloy 617","Plate",314626
231,"CapPass",165.89,-168.41,,"Qualified",0.985,1837.94,1841.92,"43-9",231,"Alloy 617","Plate",314626
232,"CapPass",163.92,-171.61,,"Qualified",0.955,1845.94,1849.96,"43-9",232,"Alloy 617","Plate",314626
233,"CapPass",163.42,-170.78,,"Qualified",0.957,1853.96,1857.95,"43-9",233,"Alloy 617","Plate",314626
234,"CapPass",162.38,-170.69,,"Qualified",0.951,1861.65,1865.96,"43-9",234,"Alloy 617","Plate",314626
