"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
24,"CapPass",164.49,-166.64,,"Qualified",0.987,372.30,376.34,"43-5",24,"Alloy 617","Plate",314626
25,"CapPass",166.58,-166.52,,"Qualified",1.000,380.34,384.35,"43-5",25,"Alloy 617","Plate",314626
26,"CapPass",162.09,-166.73,,"Qualified",0.972,404.37,408.33,"43-5",26,"Alloy 617","Plate",314626
27,"CapPass",162.50,-165.69,,"Qualified",0.981,420.27,416.40,"43-5",27,"Alloy 617","Plate",314626
28,"CapPass",165.91,-166.95,,"Qualified",0.994,428.33,440.22,"43-5",28,"Alloy 617","Plate",314626
29,"CapPass",164.20,-168.12,,"Qualified",0.977,452.29,448.27,"43-5",29,"Alloy 617","Plate",314626
30,"CapPass",164.64,-170.84,,"Qualified",0.964,468.45,472.45,"43-5",30,"Alloy 617","Plate",314626
31,"CapPass",165.00,-168.09,,"Qualified",0.982,476.45,488.29,"43-5",31,"Alloy 617","Plate",314626
32,"CapPass",163.59,-169.07,,"Qualified",0.968,500.41,496.40,"43-5",32,"Alloy 617","Plate",314626
33,"CapPass",163.56,-165.61,,"Qualified",0.988,508.20,520.50,"43-5",33,"Alloy 617","Plate",314626
34,"CapPass",165.80,-165.63,,"Qualified",1.001,524.47,536.51,"43-5",34,"Alloy 617","Plate",314626
35,"CapPass",165.77,-166.69,,"Qualified",0.995,540.51,552.53,"43-5",35,"Alloy 617","Plate",314626
36,"CapPass",163.04,-165.51,,"Qualified",0.985,556.42,560.53,"43-5",36,"Alloy 617","Plate",314626
37,"CapPass",163.40,-166.96,,"Qualified",0.979,580.57,576.55,"43-5",37,"Alloy 617","Plate",314626
38,"CapPass",164.51,-167.28,,"Qualified",0.983,588.53,592.57,"43-5",38,"Alloy 617","Plate",314626
39,"CapPass",165.20,-172.02,,"Qualified",0.960,612.60,616.62,"43-5",39,"Alloy 617","Plate",314626
40,"CapPass",163.53,-168.00,,"Qualified",0.973,628.60,624.57,"43-5",40,"Alloy 617","Plate",314626
41,"CapPass",165.29,-170.86,,"Qualified",0.967,644.64,640.61,"43-5",41,"Alloy 617","Plate",314626
42,"CapPass",164.69,-167.97,,"Qualified",0.981,652.65,664.64,"43-5",42,"Alloy 617","Plate",314626
43,"CapPass",163.79,-168.63,,"Qualified",0.971,668.64,672.58,"43-5",43,"Alloy 617","Plate",314626
44,"CapPass",165.90,-166.99,,"Qualified",0.993,684.66,696.70,"43-5",44,"Alloy 617","Plate",314626
45,"CapPass",163.66,-168.37,,"Qualified",0.972,700.69,712.70,"43-5",45,"Alloy 617","Plate",314626
46,"CapPass",164.98,-166.67,,"Qualified",0.990,724.63,728.65,"43-5",46,"Alloy 617","Plate",314626
47,"CapPass",165.57,-166.77,,"Qualified",0.993,732.71,744.74,"43-5",47,"Alloy 617","Plate",314626
48,"CapPass",164.52,-165.01,,"Qualified",0.997,748.74,760.76,"43-5",48,"Alloy 617","Plate",314626
49,"CapPass",163.13,-166.07,,"Qualified",0.982,764.52,776.78,"43-5",49,"Alloy 617","Plate",314626
50,"CapPass",164.82,-166.85,,"Qualified",0.988,780.64,784.80,"43-5",50,"Alloy 617","Plate",314626
51,"CapPass",166.26,-165.91,,"Qualified",1.002,796.70,800.79,"43-5",51,"Alloy 617","Plate",314626
52,"CapPass",164.32,-169.20,,"Qualified",0.971,820.83,816.82,"43-5",52,"Alloy 617","Plate",314626
53,"CapPass",165.87,-165.92,,"Qualified",1.000,828.70,832.83,"43-5",53,"Alloy 617","Plate",314626
54,"CapPass",163.96,-167.13,,"Qualified",0.981,852.88,848.79,"43-5",54,"Alloy 617","Plate",314626
55,"CapPass",167.15,-167.17,,"Qualified",1.000,860.87,872.89,"43-5",55,"Alloy 617","Plate",314626
56,"CapPass",164.97,-167.91,,"Qualified",0.983,884.85,880.91,"43-5",56,"Alloy 617","Plate",314626
57,"CapPass",164.51,-166.53,,"Qualified",0.988,900.63,896.74,"43-5",57,"Alloy 617","Plate",314626
58,"CapPass",167.00,-166.77,,"Qualified",1.001,908.94,912.87,"43-5",58,"Alloy 617","Plate",314626
59,"CapPass",161.67,-169.10,,"Qualified",0.956,924.59,928.89,"43-5",59,"Alloy 617","Plate",314626
60,"CapPass",164.23,-166.86,,"Qualified",0.984,948.97,952.88,"43-5",60,"Alloy 617","Plate",314626
61,"CapPass",165.72,-168.20,,"Qualified",0.985,956.97,968.99,"43-5",61,"Alloy 617","Plate",314626
62,"CapPass",165.88,-167.14,,"Qualified",0.992,972.87,976.81,"43-5",62,"Alloy 617","Plate",314626
63,"CapPass",162.71,-167.40,,"Qualified",0.972,989.02,992.69,"43-5",63,"Alloy 617","Plate",314626
64,"CapPass",165.51,-170.12,,"Qualified",0.973,1012.82,1008.91,"43-5",64,"Alloy 617","Plate",314626
65,"CapPass",166.96,-167.81,,"Qualified",0.995,1029.04,1025.02,"43-5",65,"Alloy 617","Plate",314626
66,"CapPass",166.69,-169.67,,"Qualified",0.982,1037.04,1049.03,"43-5",66,"Alloy 617","Plate",314626
67,"CapPass",165.36,-170.83,,"Qualified",0.968,1061.09,1064.94,"43-5",67,"Alloy 617","Plate",314626
68,"CapPass",164.71,-165.68,,"Qualified",0.994,1069.11,1081.11,"43-5",68,"Alloy 617","Plate",314626
69,"CapPass",163.78,-171.61,,"Qualified",0.954,1085.11,1096.97,"43-5",69,"Alloy 617","Plate",314626
70,"CapPass",164.49,-168.07,,"Qualified",0.979,1109.12,1113.15,"43-5",70,"Alloy 617","Plate",314626
71,"CapPass",164.79,-167.74,,"Qualified",0.982,1125.16,1121.14,"43-5",71,"Alloy 617","Plate",314626
72,"CapPass",164.45,-166.18,,"Qualified",0.990,1133.17,1136.88,"43-5",72,"Alloy 617","Plate",314626
73,"CapPass",165.24,-168.35,,"Qualified",0.982,1149.18,1161.18,"43-5",73,"Alloy 617","Plate",314626
74,"CapPass",164.07,-165.41,,"Qualified",0.992,1172.90,1177.21,"43-5",74,"Alloy 617","Plate",314626
75,"CapPass",165.86,-172.05,,"Qualified",0.964,1181.18,1185.20,"43-5",75,"Alloy 617","Plate",314626
76,"CapPass",165.95,-169.19,,"Qualified",0.981,1205.17,1201.11,"43-5",76,"Alloy 617","Plate",314626
77,"CapPass",161.48,-172.38,,"Qualified",0.937,1221.24,1225.11,"43-5",77,"Alloy 617","Plate",314626
78,"CapPass",164.60,-168.65,,"Qualified",0.976,1229.06,1233.19,"43-5",78,"Alloy 617","Plate",314626
79,"CapPass",164.23,-165.76,,"Qualified",0.991,1252.99,1249.31,"43-5",79,"Alloy 617","Plate",314626
80,"CapPass",165.87,-167.82,,"Qualified",0.988,1261.06,1265.18,"43-5",80,"Alloy 617","Plate",314626
81,"CapPass",165.91,-167.57,,"Qualified",0.990,1277.30,1281.33,"43-5",81,"Alloy 617","Plate",314626
82,"CapPass",166.97,-167.71,,"Qualified",0.996,1301.26,1305.30,"43-5",82,"Alloy 617","Plate",314626
83,"CapPass",165.39,-167.18,,"Qualified",0.989,1317.08,1321.29,"43-5",83,"Alloy 617","Plate",314626
84,"CapPass",164.34,-165.63,,"Qualified",0.992,1325.23,1329.40,"43-5",84,"Alloy 617","Plate",314626
85,"CapPass",166.08,-167.81,,"Qualified",0.990,1349.25,1345.26,"43-5",85,"Alloy 617","Plate",314626
86,"CapPass",165.60,-167.76,,"Qualified",0.987,1357.20,1361.40,"43-5",86,"Alloy 617","Plate",314626
87,"CapPass",165.35,-169.91,,"Qualified",0.973,1381.44,1377.29,"43-5",87,"Alloy 617","Plate",314626
88,"CapPass",166.39,-166.21,,"Qualified",1.001,1397.34,1393.46,"43-5",88,"Alloy 617","Plate",314626
89,"CapPass",164.99,-168.30,,"Qualified",0.980,1413.51,1409.48,"43-5",89,"Alloy 617","Plate",314626
90,"CapPass",164.85,-167.72,,"Qualified",0.983,1421.39,1425.47,"43-5",90,"Alloy 617","Plate",314626
91,"CapPass",164.62,-169.49,,"Qualified",0.971,1437.51,1449.49,"43-5",91,"Alloy 617","Plate",314626
92,"CapPass",163.18,-168.63,,"Qualified",0.968,1453.51,1465.54,"43-5",92,"Alloy 617","Plate",314626
93,"CapPass",165.15,-166.63,,"Qualified",0.991,1469.56,1481.56,"43-5",93,"Alloy 617","Plate",314626
94,"CapPass",163.86,-168.30,,"Qualified",0.974,1485.56,1489.51,"43-5",94,"Alloy 617","Plate",314626
95,"CapPass",165.12,-168.82,,"Qualified",0.978,1509.59,1513.58,"43-5",95,"Alloy 617","Plate",314626
96,"CapPass",164.35,-168.72,,"Qualified",0.974,1517.44,1521.59,"43-5",96,"Alloy 617","Plate",314626
97,"CapPass",165.73,-172.16,,"Qualified",0.963,1533.61,1545.43,"43-5",97,"Alloy 617","Plate",314626
98,"CapPass",163.48,-169.92,,"Qualified",0.962,1557.65,1561.51,"43-5",98,"Alloy 617","Plate",314626
99,"CapPass",162.66,-171.43,,"Qualified",0.949,1565.64,1577.66,"43-5",99,"Alloy 617","Plate",314626
100,"CapPass",166.86,-168.34,,"Qualified",0.991,1589.66,1593.64,"43-5",100,"Alloy 617","Plate",314626
101,"CapPass",165.70,-166.46,,"Qualified",0.995,1605.68,1601.71,"43-5",101,"Alloy 617","Plate",314626
102,"CapPass",165.94,-167.77,,"Qualified",0.989,1613.57,1617.70,"43-5",102,"Alloy 617","Plate",314626
103,"CapPass",164.46,-170.53,,"Qualified",0.964,1629.69,1633.73,"43-5",103,"Alloy 617","Plate",314626
104,"CapPass",166.26,-169.19,,"Qualified",0.983,1653.76,1649.72,"43-5",104,"Alloy 617","Plate",314626
105,"CapPass",166.16,-169.21,,"Qualified",0.982,1661.68,1673.76,"43-5",105,"Alloy 617","Plate",314626
106,"CapPass",165.88,-167.88,,"Qualified",0.988,1685.64,1689.79,"43-5",106,"Alloy 617","Plate",314626
107,"CapPass",165.53,-168.16,,"Qualified",0.984,1701.78,1705.82,"43-5",107,"Alloy 617","Plate",314626
108,"CapPass",165.23,-166.58,,"Qualified",0.992,1717.52,1713.80,"43-5",108,"Alloy 617","Plate",314626
109,"CapPass",165.54,-166.70,,"Qualified",0.993,1733.63,1729.82,"43-5",109,"Alloy 617","Plate",314626
110,"CapPass",163.43,-167.13,,"Qualified",0.978,1741.85,1745.73,"43-5",110,"Alloy 617","Plate",314626
111,"CapPass",162.98,-168.95,,"Qualified",0.965,1765.88,1769.86,"43-5",111,"Alloy 617","Plate",314626
112,"CapPass",165.32,-168.00,,"Qualified",0.984,1781.90,1777.89,"43-5",112,"Alloy 617","Plate",314626
113,"CapPass",165.94,-170.25,,"Qualified",0.975,1789.89,1801.86,"43-5",113,"Alloy 617","Plate",314626
114,"CapPass",163.83,-168.14,,"Qualified",0.974,1805.94,1817.93,"43-5",114,"Alloy 617","Plate",314626
115,"CapPass",166.63,-167.38,,"Qualified",0.996,1821.85,1833.89,"43-5",115,"Alloy 617","Plate",314626
116,"CapPass",165.68,-170.50,,"Qualified",0.972,1845.96,1841.84,"43-5",116,"Alloy 617","Plate",314626
117,"CapPass",165.87,-169.08,,"Qualified",0.981,1853.97,1865.99,"43-5",117,"Alloy 617","Plate",314626
118,"CapPass",167.44,-168.76,,"Qualified",0.992,1869.98,1873.98,"43-5",118,"Alloy 617","Plate",314626
119,"CapPass",168.51,-166.79,,"Qualified",1.010,1893.81,1898.01,"43-5",119,"Alloy 617","Plate",314626
120,"CapPass",165.15,-168.78,,"Qualified",0.978,1901.63,1914.05,"43-5",120,"Alloy 617","Plate",314626
121,"CapPass",164.77,-167.14,,"Qualified",0.986,1917.87,1930.06,"43-5",121,"Alloy 617","Plate",314626
122,"CapPass",167.67,-167.51,,"Qualified",1.001,1942.07,1946.08,"43-5",122,"Alloy 617","Plate",314626
123,"CapPass",164.83,-167.97,,"Qualified",0.981,1949.94,1954.07,"43-5",123,"Alloy 617","Plate",314626
124,"CapPass",166.22,-167.06,,"Qualified",0.995,1966.03,1970.11,"43-5",124,"Alloy 617","Plate",314626
125,"CapPass",166.86,-170.13,,"Qualified",0.981,1981.90,1986.00,"43-5",125,"Alloy 617","Plate",314626
126,"CapPass",163.74,-168.31,,"Qualified",0.973,1997.97,2002.13,"43-5",126,"Alloy 617","Plate",314626
127,"CapPass",164.80,-167.80,,"Qualified",0.982,2022.15,2026.16,"43-5",127,"Alloy 617","Plate",314626
128,"CapPass",165.68,-167.23,,"Qualified",0.991,2030.08,2034.17,"43-5",128,"Alloy 617","Plate",314626
129,"CapPass",165.63,-166.60,,"Qualified",0.994,2054.17,2058.19,"43-5",129,"Alloy 617","Plate",314626
130,"CapPass",166.59,-168.92,,"Qualified",0.986,2062.12,2074.18,"43-5",130,"Alloy 617","Plate",314626
131,"CapPass",167.50,-167.01,,"Qualified",1.003,2078.17,2090.24,"43-5",131,"Alloy 617","Plate",314626
132,"CapPass",167.31,-169.01,,"Qualified",0.990,2094.23,2106.15,"43-5",132,"Alloy 617","Plate",314626
133,"CapPass",165.30,-167.69,,"Qualified",0.986,2118.26,2122.24,"43-5",133,"Alloy 617","Plate",314626
134,"CapPass",166.39,-169.74,,"Qualified",0.980,2126.13,2130.27,"43-5",134,"Alloy 617","Plate",314626
135,"CapPass",166.27,-167.38,,"Qualified",0.993,2142.16,2154.28,"43-5",135,"Alloy 617","Plate",314626
136,"CapPass",164.99,-167.28,,"Qualified",0.986,2166.27,2162.28,"43-5",136,"Alloy 617","Plate",314626
137,"CapPass",166.75,-167.27,,"Qualified",0.997,2182.30,2178.33,"43-5",137,"Alloy 617","Plate",314626
138,"CapPass",164.23,-167.12,,"Qualified",0.983,2190.15,2202.15,"43-5",138,"Alloy 617","Plate",314626
139,"CapPass",165.52,-166.34,,"Qualified",0.995,2206.16,2210.35,"43-5",139,"Alloy 617","Plate",314626
140,"CapPass",165.49,-166.28,,"Qualified",0.995,2222.37,2226.35,"43-5",140,"Alloy 617","Plate",314626
141,"CapPass",166.47,-168.53,,"Qualified",0.988,2238.37,2250.42,"43-5",141,"Alloy 617","Plate",314626
142,"CapPass",165.78,-166.76,,"Qualified",0.994,2262.41,2266.43,"43-5",142,"Alloy 617","Plate",314626
143,"CapPass",166.97,-168.23,,"Qualified",0.992,2278.44,2282.39,"43-5",143,"Alloy 617","Plate",314626
144,"CapPass",163.89,-167.56,,"Qualified",0.978,2286.42,2298.46,"43-5",144,"Alloy 617","Plate",314626
145,"CapPass",165.62,-170.34,,"Qualified",0.972,2302.26,2314.47,"43-5",145,"Alloy 617","Plate",314626
146,"CapPass",166.72,-170.20,,"Qualified",0.980,2318.30,2322.48,"43-5",146,"Alloy 617","Plate",314626
147,"CapPass",166.81,-168.37,,"Qualified",0.991,2334.48,2346.52,"43-5",147,"Alloy 617","Plate",314626
148,"CapPass",164.62,-167.35,,"Qualified",0.984,2358.34,2362.54,"43-5",148,"Alloy 617","Plate",314626
149,"CapPass",166.86,-169.58,,"Qualified",0.984,2374.53,2378.51,"43-5",149,"Alloy 617","Plate",314626
150,"CapPass",166.79,-167.62,,"Qualified",0.995,2382.54,2394.55,"43-5",150,"Alloy 617","Plate",314626
151,"CapPass",164.46,-167.08,,"Qualified",0.984,2406.34,2410.58,"43-5",151,"Alloy 617","Plate",314626
152,"CapPass",166.56,-166.99,,"Qualified",0.997,2422.58,2426.59,"43-5",152,"Alloy 617","Plate",314626
153,"CapPass",166.92,-168.14,,"Qualified",0.993,2438.58,2434.61,"43-5",153,"Alloy 617","Plate",314626
154,"CapPass",166.45,-170.99,,"Qualified",0.973,2446.50,2458.63,"43-5",154,"Alloy 617","Plate",314626
155,"CapPass",164.28,-172.14,,"Qualified",0.954,2470.64,2474.58,"43-5",155,"Alloy 617","Plate",314626
156,"CapPass",166.84,-167.05,,"Qualified",0.999,2478.64,2482.45,"43-5",156,"Alloy 617","Plate",314626
157,"CapPass",166.18,-168.73,,"Qualified",0.985,2494.67,2506.64,"43-5",157,"Alloy 617","Plate",314626
158,"CapPass",166.13,-166.58,,"Qualified",0.997,2510.69,2522.72,"43-5",158,"Alloy 617","Plate",314626
159,"CapPass",164.07,-171.09,,"Qualified",0.959,2526.56,2530.64,"43-5",159,"Alloy 617","Plate",314626
160,"CapPass",166.83,-168.31,,"Qualified",0.991,2542.64,2546.73,"43-5",160,"Alloy 617","Plate",314626
161,"CapPass",164.51,-165.36,,"Qualified",0.995,2558.64,2570.74,"43-5",161,"Alloy 617","Plate",314626
162,"CapPass",165.51,-165.31,,"Qualified",1.001,2582.69,2586.78,"43-5",162,"Alloy 617","Plate",314626
163,"CapPass",165.95,-168.25,,"Qualified",0.986,2598.78,2594.78,"43-5",163,"Alloy 617","Plate",314626
164,"CapPass",166.04,-170.22,,"Qualified",0.975,2614.68,2618.81,"43-5",164,"Alloy 617","Plate",314626
165,"CapPass",165.66,-167.33,,"Qualified",0.990,2622.64,2626.67,"43-5",165,"Alloy 617","Plate",314626
166,"CapPass",165.57,-166.92,,"Qualified",0.992,2646.59,2642.83,"43-5",166,"Alloy 617","Plate",314626
167,"CapPass",165.82,-168.78,,"Qualified",0.982,2654.86,2666.64,"43-5",167,"Alloy 617","Plate",314626
168,"CapPass",165.74,-166.23,,"Qualified",0.997,2678.88,2682.88,"43-5",168,"Alloy 617","Plate",314626
169,"CapPass",165.93,-169.49,,"Qualified",0.979,2686.71,2698.92,"43-5",169,"Alloy 617","Plate",314626
170,"CapPass",164.71,-170.90,,"Qualified",0.964,2710.75,2706.87,"43-5",170,"Alloy 617","Plate",314626
171,"CapPass",164.48,-167.09,,"Qualified",0.984,2726.57,2722.92,"43-5",171,"Alloy 617","Plate",314626
172,"CapPass",166.62,-169.05,,"Qualified",0.986,2742.93,2738.93,"43-5",172,"Alloy 617","Plate",314626
173,"CapPass",165.93,-168.64,,"Qualified",0.984,2750.92,2754.95,"43-5",173,"Alloy 617","Plate",314626
174,"CapPass",165.25,-168.04,,"Qualified",0.983,2774.80,2778.96,"43-5",174,"Alloy 617","Plate",314626
175,"CapPass",166.54,-165.72,,"Qualified",1.005,2782.84,2794.95,"43-5",175,"Alloy 617","Plate",314626
176,"CapPass",164.96,-167.41,,"Qualified",0.985,2799.00,2811.02,"43-5",176,"Alloy 617","Plate",314626
177,"CapPass",166.95,-167.55,,"Qualified",0.996,2815.01,2819.03,"43-5",177,"Alloy 617","Plate",314626
178,"CapPass",166.10,-167.86,,"Qualified",0.990,2838.93,2835.06,"43-5",178,"Alloy 617","Plate",314626
179,"CapPass",164.07,-170.52,,"Qualified",0.962,2846.81,2850.99,"43-5",179,"Alloy 617","Plate",314626
180,"CapPass",164.65,-167.33,,"Qualified",0.984,2862.97,2867.08,"43-5",180,"Alloy 617","Plate",314626
181,"CapPass",166.14,-167.80,,"Qualified",0.990,2887.12,2883.09,"43-5",181,"Alloy 617","Plate",314626
182,"CapPass",164.93,-166.68,,"Qualified",0.989,2895.11,2899.11,"43-5",182,"Alloy 617","Plate",314626
183,"CapPass",164.76,-170.02,,"Qualified",0.969,2919.13,2923.13,"43-5",183,"Alloy 617","Plate",314626
184,"CapPass",163.94,-168.30,,"Qualified",0.974,2927.05,2931.12,"43-5",184,"Alloy 617","Plate",314626
185,"CapPass",166.85,-168.40,,"Qualified",0.991,2951.17,2947.16,"43-5",185,"Alloy 617","Plate",314626
186,"CapPass",161.93,-171.03,,"Qualified",0.947,2966.93,2971.19,"43-5",186,"Alloy 617","Plate",314626
187,"CapPass",166.26,-168.01,,"Qualified",0.990,2982.99,2979.21,"43-5",187,"Alloy 617","Plate",314626
188,"CapPass",166.46,-167.04,,"Qualified",0.997,2999.07,2995.23,"43-5",188,"Alloy 617","Plate",314626
189,"CapPass",164.53,-168.40,,"Qualified",0.977,3015.08,3011.25,"43-5",189,"Alloy 617","Plate",314626
190,"CapPass",166.70,-167.26,,"Qualified",0.997,3023.18,3034.95,"43-5",190,"Alloy 617","Plate",314626
191,"CapPass",164.45,-167.91,,"Qualified",0.979,3039.19,3051.29,"43-5",191,"Alloy 617","Plate",314626
192,"CapPass",167.10,-165.97,,"Qualified",1.007,3063.13,3067.28,"43-5",192,"Alloy 617","Plate",314626
193,"CapPass",165.65,-167.66,,"Qualified",0.988,3079.32,3083.32,"43-5",193,"Alloy 617","Plate",314626
194,"CapPass",164.73,-168.19,,"Qualified",0.979,3095.27,3091.31,"43-5",194,"Alloy 617","Plate",314626
195,"CapPass",165.01,-169.03,,"Qualified",0.976,3111.36,3107.30,"43-5",195,"Alloy 617","Plate",314626
196,"CapPass",165.87,-167.66,,"Qualified",0.989,3127.30,3123.37,"43-5",196,"Alloy 617","Plate",314626
197,"CapPass",166.93,-169.38,,"Qualified",0.986,3135.23,3139.39,"43-5",197,"Alloy 617","Plate",314626
198,"CapPass",165.52,-167.69,,"Qualified",0.987,3151.34,3163.41,"43-5",198,"Alloy 617","Plate",314626
199,"CapPass",165.30,-167.26,,"Qualified",0.988,3167.41,3171.40,"43-5",199,"Alloy 617","Plate",314626
200,"CapPass",165.94,-168.73,,"Qualified",0.983,3183.35,3187.44,"43-5",200,"Alloy 617","Plate",314626
201,"CapPass",166.82,-166.07,,"Qualified",1.004,3207.39,3211.46,"43-5",201,"Alloy 617","Plate",314626
202,"CapPass",165.27,-170.07,,"Qualified",0.972,3223.48,3227.48,"43-5",202,"Alloy 617","Plate",314626
203,"CapPass",165.63,-167.70,,"Qualified",0.988,3231.39,3243.46,"43-5",203,"Alloy 617","Plate",314626
204,"CapPass",166.28,-166.36,,"Qualified",1.000,3255.44,3251.50,"43-5",204,"Alloy 617","Plate",314626
205,"CapPass",165.83,-168.89,,"Qualified",0.982,3271.31,3267.52,"43-5",205,"Alloy 617","Plate",314626
206,"CapPass",163.92,-168.12,,"Qualified",0.975,3279.51,3291.53,"43-5",206,"Alloy 617","Plate",314626
207,"CapPass",164.25,-169.31,,"Qualified",0.970,3303.47,3299.39,"43-5",207,"Alloy 617","Plate",314626
208,"CapPass",163.84,-170.38,,"Qualified",0.962,3319.58,3315.57,"43-5",208,"Alloy 617","Plate",314626
209,"CapPass",164.63,-167.30,,"Qualified",0.984,3335.48,3339.61,"43-5",209,"Alloy 617","Plate",314626
210,"CapPass",165.59,-170.09,,"Qualified",0.974,3351.61,3347.48,"43-5",210,"Alloy 617","Plate",314626
211,"CapPass",166.23,-166.35,,"Qualified",0.999,3359.58,3371.64,"43-5",211,"Alloy 617","Plate",314626
212,"CapPass",165.11,-167.28,,"Qualified",0.987,3375.63,3387.65,"43-5",212,"Alloy 617","Plate",314626
213,"CapPass",166.32,-168.09,,"Qualified",0.989,3399.67,3395.66,"43-5",213,"Alloy 617","Plate",314626
214,"CapPass",165.66,-167.11,,"Qualified",0.991,3407.58,3419.69,"43-5",214,"Alloy 617","Plate",314626
215,"CapPass",166.04,-168.59,,"Qualified",0.985,3431.71,3427.60,"43-5",215,"Alloy 617","Plate",314626
216,"CapPass",164.25,-168.76,,"Qualified",0.973,3447.38,3443.51,"43-5",216,"Alloy 617","Plate",314626
217,"CapPass",167.26,-168.92,,"Qualified",0.990,3455.75,3459.73,"43-5",217,"Alloy 617","Plate",314626
218,"CapPass",167.65,-168.68,,"Qualified",0.994,3479.75,3483.75,"43-5",218,"Alloy 617","Plate",314626
219,"CapPass",165.91,-167.34,,"Qualified",0.991,3495.79,3491.75,"43-5",219,"Alloy 617","Plate",314626
220,"CapPass",165.56,-170.61,,"Qualified",0.970,3503.80,3507.79,"43-5",220,"Alloy 617","Plate",314626
221,"CapPass",168.37,-166.65,,"Qualified",1.010,3527.71,3523.80,"43-5",221,"Alloy 617","Plate",314626
222,"CapPass",164.43,-168.36,,"Qualified",0.977,3543.76,3539.79,"43-5",222,"Alloy 617","Plate",314626
223,"CapPass",164.27,-167.59,,"Qualified",0.980,3551.83,3555.82,"43-5",223,"Alloy 617","Plate",314626
224,"CapPass",166.54,-171.04,,"Qualified",0.974,3575.76,3571.82,"43-5",224,"Alloy 617","Plate",314626
225,"CapPass",165.35,-166.86,,"Qualified",0.991,3583.87,3587.88,"43-5",225,"Alloy 617","Plate",314626
226,"CapPass",166.16,-168.59,,"Qualified",0.986,3607.72,3603.69,"43-5",226,"Alloy 617","Plate",314626
227,"CapPass",166.17,-166.33,,"Qualified",0.999,3623.89,3619.92,"43-5",227,"Alloy 617","Plate",314626
228,"CapPass",164.41,-171.79,,"Qualified",0.957,3631.71,3643.94,"43-5",228,"Alloy 617","Plate",314626
229,"CapPass",164.39,-168.38,,"Qualified",0.976,3655.81,3659.95,"43-5",229,"Alloy 617","Plate",314626
230,"CapPass",166.06,-170.68,,"Qualified",0.973,3671.75,3667.98,"43-5",230,"Alloy 617","Plate",314626
231,"CapPass",165.62,-167.59,,"Qualified",0.988,3679.91,3691.99,"43-5",231,"Alloy 617","Plate",314626
232,"CapPass",165.82,-168.23,,"Qualified",0.986,3703.93,3708.01,"43-5",232,"Alloy 617","Plate",314626
