"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
47,"CapPass",171.80,-168.6,"Qualified",1.019,269.95,272.90,47,"B-1","Alloy 617","Plate",314626
48,"CapPass",173.04,-169.3,"Qualified",1.022,275.91,278.87,48,"B-1","Alloy 617","Plate",314626
49,"CapPass",173.39,-169.3,"Qualified",1.024,281.88,284.83,49,"B-1","Alloy 617","Plate",314626
50,"CapPass",171.14,-169.4,"Qualified",1.010,287.86,290.81,50,"B-1","Alloy 617","Plate",314626
51,"CapPass",171.51,-169.1,"Qualified",1.014,293.83,296.72,51,"B-1","Alloy 617","Plate",314626
52,"CapPass",171.17,-167.4,"Qualified",1.022,299.45,302.68,52,"B-1","Alloy 617","Plate",314626
53,"CapPass",169.59,-169.4,"Qualified",1.001,305.74,308.70,53,"B-1","Alloy 617","Plate",314626
54,"CapPass",171.60,-167.7,"Qualified",1.023,311.73,314.60,54,"B-1","Alloy 617","Plate",314626
55,"CapPass",167.25,-165.5,"Qualified",1.011,317.65,320.59,55,"B-1","Alloy 617","Plate",314626
56,"CapPass",169.86,-165.6,"Qualified",1.026,323.61,326.59,56,"B-1","Alloy 617","Plate",314626
57,"CapPass",171.83,-167.0,"Qualified",1.029,329.61,332.57,57,"B-1","Alloy 617","Plate",314626
58,"CapPass",171.18,-169.7,"Qualified",1.009,335.61,338.55,58,"B-1","Alloy 617","Plate",314626
59,"CapPass",169.23,-169.4,"Qualified",0.999,341.58,344.53,59,"B-1","Alloy 617","Plate",314626
60,"CapPass",170.72,-169.2,"Qualified",1.009,347.56,350.51,60,"B-1","Alloy 617","Plate",314626
61,"CapPass",174.14,-168.7,"Qualified",1.032,353.51,356.47,61,"B-1","Alloy 617","Plate",314626
62,"CapPass",172.16,-167.2,"Qualified",1.030,359.43,362.45,62,"B-1","Alloy 617","Plate",314626
63,"CapPass",172.00,-168.6,"Qualified",1.020,365.46,368.33,63,"B-1","Alloy 617","Plate",314626
64,"CapPass",173.58,-166.3,"Qualified",1.044,371.13,374.21,64,"B-1","Alloy 617","Plate",314626
65,"CapPass",165.88,-172.2,"Qualified",0.963,377.38,380.33,65,"B-1","Alloy 617","Plate",314626
66,"CapPass",168.56,-169.9,"Qualified",0.992,383.36,386.31,66,"B-1","Alloy 617","Plate",314626
67,"CapPass",169.07,-170.1,"Qualified",0.994,389.34,392.29,67,"B-1","Alloy 617","Plate",314626
68,"CapPass",168.55,-171.2,"Qualified",0.984,395.32,398.22,68,"B-1","Alloy 617","Plate",314626
69,"CapPass",163.21,-162.6,"Qualified",1.004,400.86,404.20,69,"B-1","Alloy 617","Plate",314626
70,"CapPass",174.57,-165.0,"Qualified",1.058,407.23,410.19,70,"B-1","Alloy 617","Plate",314626
71,"CapPass",175.09,-166.8,"Qualified",1.050,413.20,416.16,71,"B-1","Alloy 617","Plate",314626
72,"CapPass",173.59,-166.8,"Qualified",1.041,419.18,422.12,72,"B-1","Alloy 617","Plate",314626
73,"CapPass",172.62,-168.5,"Qualified",1.024,425.15,428.10,73,"B-1","Alloy 617","Plate",314626
74,"CapPass",172.90,-166.1,"Qualified",1.041,431.13,434.09,74,"B-1","Alloy 617","Plate",314626
75,"CapPass",173.91,-168.4,"Qualified",1.032,437.09,440.05,75,"B-1","Alloy 617","Plate",314626
76,"CapPass",173.52,-167.6,"Qualified",1.035,443.06,446.02,76,"B-1","Alloy 617","Plate",314626
77,"CapPass",173.85,-170.4,"Qualified",1.020,449.03,451.97,77,"B-1","Alloy 617","Plate",314626
78,"CapPass",171.03,-166.6,"Qualified",1.027,454.63,457.91,78,"B-1","Alloy 617","Plate",314626
79,"CapPass",171.42,-168.5,"Qualified",1.018,460.96,463.91,79,"B-1","Alloy 617","Plate",314626
80,"CapPass",170.33,-170.3,"Qualified",1.000,466.95,469.88,80,"B-1","Alloy 617","Plate",314626
81,"CapPass",170.08,-169.1,"Qualified",1.006,472.91,475.86,81,"B-1","Alloy 617","Plate",314626
82,"CapPass",171.69,-169.9,"Qualified",1.010,478.88,481.84,82,"B-1","Alloy 617","Plate",314626
83,"CapPass",169.84,-165.1,"Qualified",1.029,484.80,487.76,83,"B-1","Alloy 617","Plate",314626
84,"CapPass",174.02,-167.1,"Qualified",1.041,490.81,493.77,84,"B-1","Alloy 617","Plate",314626
85,"CapPass",173.86,-167.4,"Qualified",1.039,496.80,499.74,85,"B-1","Alloy 617","Plate",314626
86,"CapPass",173.21,-169.1,"Qualified",1.024,502.76,505.71,86,"B-1","Alloy 617","Plate",314626
87,"CapPass",172.80,-168.4,"Qualified",1.026,508.73,511.69,87,"B-1","Alloy 617","Plate",314626
88,"CapPass",172.56,-167.9,"Qualified",1.028,514.71,517.61,88,"B-1","Alloy 617","Plate",314626
89,"CapPass",168.54,-165.1,"Qualified",1.021,520.56,523.49,89,"B-1","Alloy 617","Plate",314626
90,"CapPass",171.66,-167.5,"Qualified",1.025,526.54,529.58,90,"B-1","Alloy 617","Plate",314626
91,"CapPass",172.44,-168.6,"Qualified",1.023,532.59,535.56,91,"B-1","Alloy 617","Plate",314626
92,"CapPass",171.02,-170.3,"Qualified",1.004,538.59,541.52,92,"B-1","Alloy 617","Plate",314626
93,"CapPass",171.03,-165.5,"Qualified",1.033,544.07,547.47,93,"B-1","Alloy 617","Plate",314626
94,"CapPass",171.52,-167.7,"Qualified",1.023,550.51,553.45,94,"B-1","Alloy 617","Plate",314626
95,"CapPass",172.58,-166.6,"Qualified",1.036,556.48,559.44,95,"B-1","Alloy 617","Plate",314626
96,"CapPass",172.62,-170.5,"Qualified",1.012,562.46,565.41,96,"B-1","Alloy 617","Plate",314626
97,"CapPass",171.33,-169.6,"Qualified",1.010,568.43,571.38,97,"B-1","Alloy 617","Plate",314626
98,"CapPass",171.09,-169.7,"Qualified",1.008,574.39,577.35,98,"B-1","Alloy 617","Plate",314626
99,"CapPass",172.29,-169.7,"Qualified",1.015,580.38,583.32,99,"B-1","Alloy 617","Plate",314626
100,"CapPass",172.18,-169.4,"Qualified",1.016,586.33,589.27,100,"B-1","Alloy 617","Plate",314626
101,"CapPass",168.24,-166.3,"Qualified",1.012,592.09,595.24,101,"B-1","Alloy 617","Plate",314626
102,"CapPass",170.25,-169.9,"Qualified",1.002,598.28,601.20,102,"B-1","Alloy 617","Plate",314626
103,"CapPass",172.82,-165.7,"Qualified",1.043,604.23,607.20,103,"B-1","Alloy 617","Plate",314626
104,"CapPass",171.61,-165.4,"Qualified",1.038,610.23,613.18,104,"B-1","Alloy 617","Plate",314626
105,"CapPass",171.98,-166.2,"Qualified",1.035,616.19,619.14,105,"B-1","Alloy 617","Plate",314626
106,"CapPass",173.25,-167.8,"Qualified",1.032,622.16,625.11,106,"B-1","Alloy 617","Plate",314626
107,"CapPass",173.32,-169.8,"Qualified",1.021,628.13,631.06,107,"B-1","Alloy 617","Plate",314626
108,"CapPass",167.97,-164.3,"Qualified",1.022,633.75,636.86,108,"B-1","Alloy 617","Plate",314626
109,"CapPass",170.83,-168.6,"Qualified",1.013,640.04,642.99,109,"B-1","Alloy 617","Plate",314626
110,"CapPass",172.40,-167.1,"Qualified",1.032,646.01,648.95,110,"B-1","Alloy 617","Plate",314626
111,"CapPass",172.00,-167.2,"Qualified",1.028,651.97,654.95,111,"B-1","Alloy 617","Plate",314626
112,"CapPass",171.79,-168.3,"Qualified",1.021,657.97,660.93,112,"B-1","Alloy 617","Plate",314626
113,"CapPass",170.78,-167.7,"Qualified",1.018,663.94,666.90,113,"B-1","Alloy 617","Plate",314626
114,"CapPass",173.14,-166.9,"Qualified",1.037,669.92,672.88,114,"B-1","Alloy 617","Plate",314626
115,"CapPass",173.84,-168.0,"Qualified",1.035,675.89,678.84,115,"B-1","Alloy 617","Plate",314626
116,"CapPass",171.39,-170.5,"Qualified",1.005,681.85,684.80,116,"B-1","Alloy 617","Plate",314626
117,"CapPass",169.76,-169.7,"Qualified",1.001,687.84,690.75,117,"B-1","Alloy 617","Plate",314626
118,"CapPass",170.45,-165.4,"Qualified",1.031,693.40,696.71,118,"B-1","Alloy 617","Plate",314626
119,"CapPass",171.33,-168.6,"Qualified",1.016,699.75,702.71,119,"B-1","Alloy 617","Plate",314626
120,"CapPass",169.81,-169.7,"Qualified",1.001,705.73,708.68,120,"B-1","Alloy 617","Plate",314626
121,"CapPass",170.23,-169.4,"Qualified",1.005,711.70,714.59,121,"B-1","Alloy 617","Plate",314626
122,"CapPass",168.16,-164.8,"Qualified",1.021,717.54,720.61,122,"B-1","Alloy 617","Plate",314626
123,"CapPass",173.02,-166.6,"Qualified",1.038,723.63,726.59,123,"B-1","Alloy 617","Plate",314626
124,"CapPass",173.27,-167.3,"Qualified",1.036,729.61,732.57,124,"B-1","Alloy 617","Plate",314626
125,"CapPass",172.93,-168.8,"Qualified",1.025,735.58,738.53,125,"B-1","Alloy 617","Plate",314626
126,"CapPass",172.66,-168.6,"Qualified",1.024,741.55,744.50,126,"B-1","Alloy 617","Plate",314626
127,"CapPass",174.70,-166.7,"Qualified",1.048,747.52,750.48,127,"B-1","Alloy 617","Plate",314626
128,"CapPass",174.24,-167.4,"Qualified",1.041,753.48,756.45,128,"B-1","Alloy 617","Plate",314626
129,"CapPass",172.06,-169.5,"Qualified",1.015,759.47,762.38,129,"B-1","Alloy 617","Plate",314626
130,"CapPass",172.20,-168.2,"Qualified",1.024,765.39,768.37,130,"B-1","Alloy 617","Plate",314626
131,"CapPass",169.82,-168.7,"Qualified",1.007,771.35,774.36,131,"B-1","Alloy 617","Plate",314626
132,"CapPass",172.10,-168.2,"Qualified",1.023,777.37,780.33,132,"B-1","Alloy 617","Plate",314626
133,"CapPass",172.63,-168.5,"Qualified",1.024,783.32,786.30,133,"B-1","Alloy 617","Plate",314626
134,"CapPass",171.80,-168.6,"Qualified",1.019,789.32,792.28,134,"B-1","Alloy 617","Plate",314626
135,"CapPass",171.82,-170.6,"Qualified",1.007,795.29,798.23,135,"B-1","Alloy 617","Plate",314626
136,"CapPass",164.02,-163.7,"Qualified",1.002,800.91,804.18,136,"B-1","Alloy 617","Plate",314626
137,"CapPass",174.85,-163.9,"Qualified",1.067,807.21,810.16,137,"B-1","Alloy 617","Plate",314626
138,"CapPass",175.02,-165.1,"Qualified",1.060,813.17,816.15,138,"B-1","Alloy 617","Plate",314626
139,"CapPass",173.07,-167.4,"Qualified",1.034,819.16,822.11,139,"B-1","Alloy 617","Plate",314626
140,"CapPass",174.06,-168.3,"Qualified",1.034,825.13,828.07,140,"B-1","Alloy 617","Plate",314626
141,"CapPass",173.31,-168.5,"Qualified",1.028,831.10,834.05,141,"B-1","Alloy 617","Plate",314626
142,"CapPass",173.29,-168.7,"Qualified",1.027,837.08,840.02,142,"B-1","Alloy 617","Plate",314626
143,"CapPass",174.31,-168.0,"Qualified",1.038,843.04,846.00,143,"B-1","Alloy 617","Plate",314626
144,"CapPass",173.91,-167.8,"Qualified",1.036,849.01,851.96,144,"B-1","Alloy 617","Plate",314626
145,"CapPass",174.28,-167.0,"Qualified",1.043,854.98,857.93,145,"B-1","Alloy 617","Plate",314626
146,"CapPass",176.25,-167.9,"Qualified",1.050,860.95,863.91,146,"B-1","Alloy 617","Plate",314626
147,"CapPass",174.87,-168.7,"Qualified",1.036,866.92,869.88,147,"B-1","Alloy 617","Plate",314626
148,"CapPass",173.86,-169.9,"Qualified",1.023,872.89,875.84,148,"B-1","Alloy 617","Plate",314626
149,"CapPass",171.43,-169.5,"Qualified",1.011,878.88,881.78,149,"B-1","Alloy 617","Plate",314626
150,"CapPass",171.32,-167.0,"Qualified",1.026,884.46,887.73,150,"B-1","Alloy 617","Plate",314626
151,"CapPass",171.05,-169.7,"Qualified",1.008,890.79,893.74,151,"B-1","Alloy 617","Plate",314626
152,"CapPass",171.15,-170.1,"Qualified",1.006,896.77,899.66,152,"B-1","Alloy 617","Plate",314626
153,"CapPass",164.78,-164.9,"Qualified",0.999,902.34,905.66,153,"B-1","Alloy 617","Plate",314626
154,"CapPass",172.38,-167.3,"Qualified",1.031,908.69,911.66,154,"B-1","Alloy 617","Plate",314626
155,"CapPass",174.14,-167.2,"Qualified",1.041,914.66,917.62,155,"B-1","Alloy 617","Plate",314626
156,"CapPass",173.34,-167.2,"Qualified",1.037,920.64,923.59,156,"B-1","Alloy 617","Plate",314626
157,"CapPass",174.17,-168.6,"Qualified",1.033,926.61,929.55,157,"B-1","Alloy 617","Plate",314626
158,"CapPass",174.07,-168.1,"Qualified",1.036,932.59,935.54,158,"B-1","Alloy 617","Plate",314626
159,"CapPass",172.53,-168.6,"Qualified",1.023,938.55,941.51,159,"B-1","Alloy 617","Plate",314626
160,"CapPass",170.37,-169.6,"Qualified",1.005,944.53,947.48,160,"B-1","Alloy 617","Plate",314626
161,"CapPass",172.00,-169.5,"Qualified",1.015,950.50,953.45,161,"B-1","Alloy 617","Plate",314626
162,"CapPass",173.73,-169.2,"Qualified",1.027,956.47,959.41,162,"B-1","Alloy 617","Plate",314626
163,"CapPass",172.64,-166.8,"Qualified",1.035,962.44,965.30,163,"B-1","Alloy 617","Plate",314626
164,"CapPass",168.17,-162.7,"Qualified",1.034,968.14,971.24,164,"B-1","Alloy 617","Plate",314626
165,"CapPass",174.00,-164.4,"Qualified",1.058,974.34,977.23,165,"B-1","Alloy 617","Plate",314626
166,"CapPass",170.53,-166.5,"Qualified",1.024,980.28,983.27,166,"B-1","Alloy 617","Plate",314626
167,"CapPass",170.20,-167.8,"Qualified",1.014,986.30,989.26,167,"B-1","Alloy 617","Plate",314626
168,"CapPass",170.39,-170.3,"Qualified",1.001,992.28,995.23,168,"B-1","Alloy 617","Plate",314626
169,"CapPass",169.38,-169.8,"Qualified",0.997,998.26,1001.16,169,"B-1","Alloy 617","Plate",314626
170,"CapPass",169.36,-165.6,"Qualified",1.022,1003.70,1007.13,170,"B-1","Alloy 617","Plate",314626
171,"CapPass",171.16,-167.7,"Qualified",1.021,1010.17,1013.13,171,"B-1","Alloy 617","Plate",314626
172,"CapPass",171.53,-167.7,"Qualified",1.023,1016.16,1019.11,172,"B-1","Alloy 617","Plate",314626
173,"CapPass",171.70,-168.7,"Qualified",1.018,1022.12,1025.07,173,"B-1","Alloy 617","Plate",314626
174,"CapPass",172.90,-167.2,"Qualified",1.034,1028.09,1031.05,174,"B-1","Alloy 617","Plate",314626
175,"CapPass",171.05,-169.5,"Qualified",1.009,1034.07,1037.02,175,"B-1","Alloy 617","Plate",314626
176,"CapPass",171.40,-169.2,"Qualified",1.013,1040.04,1042.99,176,"B-1","Alloy 617","Plate",314626
177,"CapPass",172.01,-168.9,"Qualified",1.018,1046.01,1048.97,177,"B-1","Alloy 617","Plate",314626
178,"CapPass",170.89,-168.0,"Qualified",1.017,1051.99,1054.93,178,"B-1","Alloy 617","Plate",314626
179,"CapPass",172.74,-169.4,"Qualified",1.020,1057.95,1060.90,179,"B-1","Alloy 617","Plate",314626
180,"CapPass",167.95,-170.0,"Qualified",0.988,1063.92,1066.77,180,"B-1","Alloy 617","Plate",314626
181,"CapPass",169.62,-166.6,"Qualified",1.018,1069.59,1072.80,181,"B-1","Alloy 617","Plate",314626
182,"CapPass",170.05,-166.5,"Qualified",1.021,1075.82,1078.80,182,"B-1","Alloy 617","Plate",314626
183,"CapPass",172.17,-168.9,"Qualified",1.019,1081.82,1084.78,183,"B-1","Alloy 617","Plate",314626
184,"CapPass",173.31,-167.2,"Qualified",1.037,1087.79,1090.75,184,"B-1","Alloy 617","Plate",314626
185,"CapPass",173.98,-168.9,"Qualified",1.030,1093.77,1096.72,185,"B-1","Alloy 617","Plate",314626
186,"CapPass",171.54,-169.9,"Qualified",1.009,1099.74,1102.70,186,"B-1","Alloy 617","Plate",314626
187,"CapPass",172.60,-165.5,"Qualified",1.043,1105.71,1108.67,187,"B-1","Alloy 617","Plate",314626
188,"CapPass",174.03,-168.0,"Qualified",1.036,1111.68,1114.63,188,"B-1","Alloy 617","Plate",314626
189,"CapPass",172.50,-168.3,"Qualified",1.025,1117.64,1120.55,189,"B-1","Alloy 617","Plate",314626
190,"CapPass",167.65,-165.1,"Qualified",1.015,1123.32,1126.55,190,"B-1","Alloy 617","Plate",314626
191,"CapPass",170.90,-167.2,"Qualified",1.022,1129.55,1132.53,191,"B-1","Alloy 617","Plate",314626
192,"CapPass",171.49,-168.5,"Qualified",1.018,1135.55,1138.51,192,"B-1","Alloy 617","Plate",314626
193,"CapPass",170.72,-168.6,"Qualified",1.012,1141.48,1144.47,193,"B-1","Alloy 617","Plate",314626
194,"CapPass",174.06,-166.7,"Qualified",1.044,1147.49,1150.45,194,"B-1","Alloy 617","Plate",314626
195,"CapPass",172.37,-169.1,"Qualified",1.019,1153.48,1156.41,195,"B-1","Alloy 617","Plate",314626
196,"CapPass",173.45,-169.7,"Qualified",1.022,1159.44,1162.39,196,"B-1","Alloy 617","Plate",314626
197,"CapPass",172.38,-170.6,"Qualified",1.010,1165.41,1168.35,197,"B-1","Alloy 617","Plate",314626
198,"CapPass",166.89,-163.4,"Qualified",1.021,1170.86,1174.30,198,"B-1","Alloy 617","Plate",314626
199,"CapPass",174.32,-165.8,"Qualified",1.051,1177.32,1180.29,199,"B-1","Alloy 617","Plate",314626
200,"CapPass",173.84,-166.8,"Qualified",1.042,1183.30,1186.26,200,"B-1","Alloy 617","Plate",314626
201,"CapPass",172.54,-168.7,"Qualified",1.023,1189.28,1192.23,201,"B-1","Alloy 617","Plate",314626
202,"CapPass",172.29,-168.7,"Qualified",1.021,1195.25,1198.21,202,"B-1","Alloy 617","Plate",314626
203,"CapPass",171.94,-168.3,"Qualified",1.022,1201.22,1204.17,203,"B-1","Alloy 617","Plate",314626
204,"CapPass",171.46,-166.8,"Qualified",1.028,1207.20,1210.15,204,"B-1","Alloy 617","Plate",314626
205,"CapPass",175.30,-167.4,"Qualified",1.047,1213.16,1216.11,205,"B-1","Alloy 617","Plate",314626
206,"CapPass",175.85,-167.5,"Qualified",1.050,1219.12,1222.08,206,"B-1","Alloy 617","Plate",314626
207,"CapPass",173.16,-170.2,"Qualified",1.017,1225.10,1228.05,207,"B-1","Alloy 617","Plate",314626
208,"CapPass",171.46,-170.3,"Qualified",1.007,1231.07,1234.02,208,"B-1","Alloy 617","Plate",314626
209,"CapPass",165.62,-165.5,"Qualified",1.001,1236.82,1239.89,209,"B-1","Alloy 617","Plate",314626
210,"CapPass",172.47,-165.7,"Qualified",1.041,1242.97,1245.95,210,"B-1","Alloy 617","Plate",314626
211,"CapPass",172.17,-166.9,"Qualified",1.031,1248.98,1251.94,211,"B-1","Alloy 617","Plate",314626
212,"CapPass",171.70,-167.4,"Qualified",1.026,1254.95,1257.91,212,"B-1","Alloy 617","Plate",314626
213,"CapPass",172.98,-166.0,"Qualified",1.042,1260.93,1263.88,213,"B-1","Alloy 617","Plate",314626
214,"CapPass",172.55,-167.1,"Qualified",1.033,1266.90,1269.86,214,"B-1","Alloy 617","Plate",314626
215,"CapPass",171.59,-167.5,"Qualified",1.024,1272.88,1275.82,215,"B-1","Alloy 617","Plate",314626
216,"CapPass",172.28,-166.1,"Qualified",1.037,1278.84,1281.79,216,"B-1","Alloy 617","Plate",314626
217,"CapPass",172.22,-165.6,"Qualified",1.040,1284.80,1287.74,217,"B-1","Alloy 617","Plate",314626
218,"CapPass",171.99,-162.5,"Qualified",1.058,1290.75,1293.66,218,"B-1","Alloy 617","Plate",314626
219,"CapPass",174.59,-159.8,"Qualified",1.093,1296.71,1299.36,219,"B-1","Alloy 617","Plate",314626
220,"CapPass",173.10,-168.5,"Qualified",1.027,1302.69,1305.65,220,"B-1","Alloy 617","Plate",314626
221,"CapPass",170.43,-169.2,"Qualified",1.007,1308.67,1311.63,221,"B-1","Alloy 617","Plate",314626
222,"CapPass",173.00,-167.8,"Qualified",1.031,1314.66,1317.61,222,"B-1","Alloy 617","Plate",314626
223,"CapPass",170.02,-169.1,"Qualified",1.006,1320.63,1323.59,223,"B-1","Alloy 617","Plate",314626
224,"CapPass",167.63,-169.2,"Qualified",0.990,1326.59,1329.47,224,"B-1","Alloy 617","Plate",314626
225,"CapPass",168.16,-166.5,"Qualified",1.010,1332.08,1335.48,225,"B-1","Alloy 617","Plate",314626
226,"CapPass",171.63,-168.6,"Qualified",1.018,1338.51,1341.46,226,"B-1","Alloy 617","Plate",314626
227,"CapPass",172.32,-168.0,"Qualified",1.026,1344.49,1347.44,227,"B-1","Alloy 617","Plate",314626
228,"CapPass",171.43,-167.6,"Qualified",1.023,1350.46,1353.41,228,"B-1","Alloy 617","Plate",314626
229,"CapPass",172.74,-166.7,"Qualified",1.036,1356.44,1359.38,229,"B-1","Alloy 617","Plate",314626
230,"CapPass",172.12,-170.2,"Qualified",1.011,1362.41,1365.36,230,"B-1","Alloy 617","Plate",314626
231,"CapPass",172.39,-167.2,"Qualified",1.031,1368.38,1371.34,231,"B-1","Alloy 617","Plate",314626
232,"CapPass",173.54,-168.3,"Qualified",1.031,1374.34,1377.30,232,"B-1","Alloy 617","Plate",314626
233,"CapPass",172.76,-168.0,"Qualified",1.029,1380.32,1383.27,233,"B-1","Alloy 617","Plate",314626
234,"CapPass",172.51,-169.8,"Qualified",1.016,1386.30,1389.24,234,"B-1","Alloy 617","Plate",314626
235,"CapPass",170.96,-168.9,"Qualified",1.012,1392.27,1395.22,235,"B-1","Alloy 617","Plate",314626
236,"CapPass",173.61,-168.6,"Qualified",1.030,1398.23,1401.19,236,"B-1","Alloy 617","Plate",314626
237,"CapPass",173.04,-169.7,"Qualified",1.020,1404.20,1407.13,237,"B-1","Alloy 617","Plate",314626
238,"CapPass",168.17,-164.8,"Qualified",1.021,1409.87,1412.95,238,"B-1","Alloy 617","Plate",314626
239,"CapPass",173.46,-163.7,"Qualified",1.059,1416.07,1419.06,239,"B-1","Alloy 617","Plate",314626
240,"CapPass",173.66,-166.4,"Qualified",1.044,1422.10,1425.05,240,"B-1","Alloy 617","Plate",314626
241,"CapPass",173.05,-167.8,"Qualified",1.031,1428.07,1431.03,241,"B-1","Alloy 617","Plate",314626
242,"CapPass",172.11,-169.9,"Qualified",1.013,1434.05,1436.99,242,"B-1","Alloy 617","Plate",314626
243,"CapPass",169.21,-166.4,"Qualified",1.017,1439.67,1442.86,243,"B-1","Alloy 617","Plate",314626
244,"CapPass",173.16,-164.9,"Qualified",1.050,1445.96,1448.87,244,"B-1","Alloy 617","Plate",314626
