"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
39,"CapPass",146.45,-145.7,"Qualified",1.005,446.60,452.12,39,"B-13","Alloy 617","Plate",314626
40,"CapPass",147.50,-146.8,"Qualified",1.005,458.48,464.60,40,"B-13","Alloy 617","Plate",314626
41,"CapPass",146.91,-145.4,"Qualified",1.010,470.20,475.99,41,"B-13","Alloy 617","Plate",314626
42,"CapPass",146.78,-145.7,"Qualified",1.007,482.40,488.05,42,"B-13","Alloy 617","Plate",314626
43,"CapPass",146.98,-147.3,"Qualified",0.998,494.65,500.63,43,"B-13","Alloy 617","Plate",314626
44,"CapPass",146.83,-145.3,"Qualified",1.010,506.63,512.62,44,"B-13","Alloy 617","Plate",314626
45,"CapPass",147.00,-145.9,"Qualified",1.007,518.51,524.65,45,"B-13","Alloy 617","Plate",314626
46,"CapPass",147.82,-146.1,"Qualified",1.012,530.62,536.66,46,"B-13","Alloy 617","Plate",314626
47,"CapPass",147.68,-146.5,"Qualified",1.008,542.50,548.68,47,"B-13","Alloy 617","Plate",314626
48,"CapPass",147.85,-146.0,"Qualified",1.013,554.57,560.33,48,"B-13","Alloy 617","Plate",314626
49,"CapPass",147.42,-145.4,"Qualified",1.014,566.66,572.12,49,"B-13","Alloy 617","Plate",314626
50,"CapPass",147.74,-145.9,"Qualified",1.012,578.52,584.67,50,"B-13","Alloy 617","Plate",314626
51,"CapPass",147.35,-146.4,"Qualified",1.007,590.38,596.70,51,"B-13","Alloy 617","Plate",314626
52,"CapPass",146.98,-145.0,"Qualified",1.014,602.64,608.71,52,"B-13","Alloy 617","Plate",314626
53,"CapPass",146.80,-145.9,"Qualified",1.006,614.36,620.72,53,"B-13","Alloy 617","Plate",314626
54,"CapPass",147.52,-146.1,"Qualified",1.010,626.22,632.75,54,"B-13","Alloy 617","Plate",314626
55,"CapPass",147.35,-146.2,"Qualified",1.008,638.14,644.71,55,"B-13","Alloy 617","Plate",314626
56,"CapPass",147.46,-146.2,"Qualified",1.009,650.74,656.69,56,"B-13","Alloy 617","Plate",314626
57,"CapPass",146.71,-145.7,"Qualified",1.007,661.72,668.51,57,"B-13","Alloy 617","Plate",314626
58,"CapPass",147.69,-146.2,"Qualified",1.010,674.68,680.77,58,"B-13","Alloy 617","Plate",314626
59,"CapPass",147.10,-145.7,"Qualified",1.010,686.66,692.78,59,"B-13","Alloy 617","Plate",314626
60,"CapPass",147.17,-145.2,"Qualified",1.014,698.79,704.78,60,"B-13","Alloy 617","Plate",314626
61,"CapPass",146.87,-146.4,"Qualified",1.003,710.07,716.53,61,"B-13","Alloy 617","Plate",314626
62,"CapPass",148.76,-145.9,"Qualified",1.020,722.77,728.77,62,"B-13","Alloy 617","Plate",314626
63,"CapPass",147.55,-146.6,"Qualified",1.007,734.81,740.61,63,"B-13","Alloy 617","Plate",314626
64,"CapPass",147.50,-145.8,"Qualified",1.012,746.72,752.58,64,"B-13","Alloy 617","Plate",314626
65,"CapPass",147.09,-147.5,"Qualified",0.997,758.50,764.84,65,"B-13","Alloy 617","Plate",314626
66,"CapPass",147.13,-145.5,"Qualified",1.011,770.85,776.39,66,"B-13","Alloy 617","Plate",314626
67,"CapPass",146.32,-146.1,"Qualified",1.001,782.23,788.42,67,"B-13","Alloy 617","Plate",314626
68,"CapPass",147.33,-146.1,"Qualified",1.008,794.25,800.85,68,"B-13","Alloy 617","Plate",314626
69,"CapPass",147.80,-146.4,"Qualified",1.009,806.60,812.87,69,"B-13","Alloy 617","Plate",314626
70,"CapPass",147.25,-146.0,"Qualified",1.009,818.49,824.86,70,"B-13","Alloy 617","Plate",314626
71,"CapPass",147.22,-145.7,"Qualified",1.011,830.86,836.88,71,"B-13","Alloy 617","Plate",314626
72,"CapPass",147.16,-146.0,"Qualified",1.008,842.79,848.88,72,"B-13","Alloy 617","Plate",314626
73,"CapPass",147.64,-145.8,"Qualified",1.013,854.20,860.91,73,"B-13","Alloy 617","Plate",314626
74,"CapPass",146.99,-145.5,"Qualified",1.010,866.82,872.54,74,"B-13","Alloy 617","Plate",314626
75,"CapPass",146.81,-145.4,"Qualified",1.010,878.89,884.91,75,"B-13","Alloy 617","Plate",314626
76,"CapPass",147.26,-145.6,"Qualified",1.011,890.70,896.40,76,"B-13","Alloy 617","Plate",314626
77,"CapPass",147.16,-145.4,"Qualified",1.012,902.39,908.93,77,"B-13","Alloy 617","Plate",314626
78,"CapPass",147.80,-145.4,"Qualified",1.017,914.56,920.47,78,"B-13","Alloy 617","Plate",314626
79,"CapPass",147.34,-145.7,"Qualified",1.011,926.63,932.94,79,"B-13","Alloy 617","Plate",314626
80,"CapPass",146.40,-145.6,"Qualified",1.005,938.92,944.59,80,"B-13","Alloy 617","Plate",314626
81,"CapPass",147.14,-145.8,"Qualified",1.009,950.96,956.96,81,"B-13","Alloy 617","Plate",314626
82,"CapPass",146.94,-146.1,"Qualified",1.005,962.97,968.62,82,"B-13","Alloy 617","Plate",314626
83,"CapPass",147.35,-146.7,"Qualified",1.004,974.98,980.92,83,"B-13","Alloy 617","Plate",314626
84,"CapPass",147.44,-145.8,"Qualified",1.012,986.99,992.98,84,"B-13","Alloy 617","Plate",314626
85,"CapPass",147.40,-146.3,"Qualified",1.008,998.68,1004.98,85,"B-13","Alloy 617","Plate",314626
86,"CapPass",146.88,-145.8,"Qualified",1.008,1010.98,1017.01,86,"B-13","Alloy 617","Plate",314626
87,"CapPass",147.71,-145.6,"Qualified",1.014,1022.89,1028.43,87,"B-13","Alloy 617","Plate",314626
88,"CapPass",146.60,-145.5,"Qualified",1.008,1034.62,1040.95,88,"B-13","Alloy 617","Plate",314626
89,"CapPass",147.49,-147.2,"Qualified",1.002,1046.46,1052.96,89,"B-13","Alloy 617","Plate",314626
90,"CapPass",147.62,-146.3,"Qualified",1.009,1058.43,1065.03,90,"B-13","Alloy 617","Plate",314626
91,"CapPass",146.46,-146.2,"Qualified",1.002,1070.51,1077.07,91,"B-13","Alloy 617","Plate",314626
92,"CapPass",147.21,-145.1,"Qualified",1.015,1082.32,1088.46,92,"B-13","Alloy 617","Plate",314626
93,"CapPass",146.65,-146.1,"Qualified",1.004,1095.06,1101.06,93,"B-13","Alloy 617","Plate",314626
94,"CapPass",147.93,-146.3,"Qualified",1.011,1106.62,1112.62,94,"B-13","Alloy 617","Plate",314626
95,"CapPass",147.38,-145.9,"Qualified",1.010,1119.07,1125.08,95,"B-13","Alloy 617","Plate",314626
96,"CapPass",146.80,-145.6,"Qualified",1.008,1131.09,1137.10,96,"B-13","Alloy 617","Plate",314626
97,"CapPass",146.70,-146.5,"Qualified",1.001,1142.29,1149.11,97,"B-13","Alloy 617","Plate",314626
98,"CapPass",146.99,-145.5,"Qualified",1.010,1154.41,1161.12,98,"B-13","Alloy 617","Plate",314626
99,"CapPass",147.05,-145.9,"Qualified",1.008,1166.98,1172.82,99,"B-13","Alloy 617","Plate",314626
100,"CapPass",146.66,-146.2,"Qualified",1.003,1178.28,1185.13,100,"B-13","Alloy 617","Plate",314626
101,"CapPass",147.81,-146.4,"Qualified",1.010,1190.80,1196.82,101,"B-13","Alloy 617","Plate",314626
102,"CapPass",146.68,-145.9,"Qualified",1.006,1202.66,1208.70,102,"B-13","Alloy 617","Plate",314626
103,"CapPass",147.16,-146.8,"Qualified",1.003,1215.15,1220.94,103,"B-13","Alloy 617","Plate",314626
104,"CapPass",147.14,-146.1,"Qualified",1.007,1227.17,1233.16,104,"B-13","Alloy 617","Plate",314626
105,"CapPass",146.95,-146.0,"Qualified",1.007,1238.90,1245.18,105,"B-13","Alloy 617","Plate",314626
106,"CapPass",147.29,-146.2,"Qualified",1.008,1250.69,1257.16,106,"B-13","Alloy 617","Plate",314626
107,"CapPass",147.22,-145.9,"Qualified",1.009,1262.48,1269.13,107,"B-13","Alloy 617","Plate",314626
108,"CapPass",146.73,-145.8,"Qualified",1.006,1275.20,1281.18,108,"B-13","Alloy 617","Plate",314626
109,"CapPass",148.16,-146.9,"Qualified",1.009,1287.06,1293.20,109,"B-13","Alloy 617","Plate",314626
110,"CapPass",147.66,-145.8,"Qualified",1.013,1299.22,1304.38,110,"B-13","Alloy 617","Plate",314626
111,"CapPass",147.03,-145.2,"Qualified",1.013,1311.22,1316.62,111,"B-13","Alloy 617","Plate",314626
112,"CapPass",146.49,-146.0,"Qualified",1.004,1322.29,1329.23,112,"B-13","Alloy 617","Plate",314626
113,"CapPass",147.29,-146.0,"Qualified",1.009,1335.24,1341.24,113,"B-13","Alloy 617","Plate",314626
114,"CapPass",147.03,-145.9,"Qualified",1.007,1347.24,1352.90,114,"B-13","Alloy 617","Plate",314626
115,"CapPass",147.28,-145.7,"Qualified",1.011,1359.25,1364.69,115,"B-13","Alloy 617","Plate",314626
116,"CapPass",147.10,-144.9,"Qualified",1.015,1370.91,1376.61,116,"B-13","Alloy 617","Plate",314626
117,"CapPass",145.89,-146.4,"Qualified",0.997,1382.61,1388.95,117,"B-13","Alloy 617","Plate",314626
118,"CapPass",147.21,-145.0,"Qualified",1.015,1394.93,1401.31,118,"B-13","Alloy 617","Plate",314626
119,"CapPass",146.84,-145.9,"Qualified",1.007,1406.86,1413.30,119,"B-13","Alloy 617","Plate",314626
120,"CapPass",146.67,-146.5,"Qualified",1.001,1419.31,1425.32,120,"B-13","Alloy 617","Plate",314626
121,"CapPass",146.97,-145.7,"Qualified",1.008,1431.32,1437.31,121,"B-13","Alloy 617","Plate",314626
122,"CapPass",147.23,-145.9,"Qualified",1.009,1442.99,1449.23,122,"B-13","Alloy 617","Plate",314626
123,"CapPass",147.34,-146.0,"Qualified",1.009,1454.94,1460.60,123,"B-13","Alloy 617","Plate",314626
124,"CapPass",147.01,-146.7,"Qualified",1.002,1467.14,1473.33,124,"B-13","Alloy 617","Plate",314626
125,"CapPass",147.39,-146.0,"Qualified",1.010,1479.23,1485.34,125,"B-13","Alloy 617","Plate",314626
126,"CapPass",147.55,-145.7,"Qualified",1.013,1490.97,1497.36,126,"B-13","Alloy 617","Plate",314626
127,"CapPass",147.00,-146.1,"Qualified",1.006,1503.37,1509.37,127,"B-13","Alloy 617","Plate",314626
128,"CapPass",147.84,-146.3,"Qualified",1.011,1515.09,1521.27,128,"B-13","Alloy 617","Plate",314626
129,"CapPass",147.64,-146.2,"Qualified",1.010,1527.38,1532.98,129,"B-13","Alloy 617","Plate",314626
130,"CapPass",147.13,-145.5,"Qualified",1.011,1539.36,1545.40,130,"B-13","Alloy 617","Plate",314626
131,"CapPass",147.66,-145.4,"Qualified",1.016,1551.40,1556.78,131,"B-13","Alloy 617","Plate",314626
132,"CapPass",146.80,-146.4,"Qualified",1.003,1563.35,1569.43,132,"B-13","Alloy 617","Plate",314626
133,"CapPass",147.75,-145.6,"Qualified",1.014,1575.39,1581.18,133,"B-13","Alloy 617","Plate",314626
134,"CapPass",147.53,-146.5,"Qualified",1.007,1587.39,1593.45,134,"B-13","Alloy 617","Plate",314626
135,"CapPass",147.48,-146.1,"Qualified",1.010,1599.43,1605.44,135,"B-13","Alloy 617","Plate",314626
136,"CapPass",147.49,-146.0,"Qualified",1.010,1611.45,1617.45,136,"B-13","Alloy 617","Plate",314626
137,"CapPass",146.95,-145.6,"Qualified",1.009,1623.46,1628.96,137,"B-13","Alloy 617","Plate",314626
138,"CapPass",147.11,-146.1,"Qualified",1.007,1635.45,1641.47,138,"B-13","Alloy 617","Plate",314626
139,"CapPass",147.51,-146.7,"Qualified",1.005,1647.10,1653.48,139,"B-13","Alloy 617","Plate",314626
140,"CapPass",147.14,-145.7,"Qualified",1.010,1659.21,1664.97,140,"B-13","Alloy 617","Plate",314626
141,"CapPass",147.65,-146.0,"Qualified",1.012,1671.26,1676.90,141,"B-13","Alloy 617","Plate",314626
142,"CapPass",147.71,-146.0,"Qualified",1.012,1682.70,1688.99,142,"B-13","Alloy 617","Plate",314626
143,"CapPass",147.79,-146.8,"Qualified",1.007,1695.18,1701.51,143,"B-13","Alloy 617","Plate",314626
144,"CapPass",146.90,-145.8,"Qualified",1.007,1707.10,1713.53,144,"B-13","Alloy 617","Plate",314626
145,"CapPass",147.22,-146.2,"Qualified",1.007,1719.51,1725.33,145,"B-13","Alloy 617","Plate",314626
146,"CapPass",147.18,-146.6,"Qualified",1.004,1731.53,1737.15,146,"B-13","Alloy 617","Plate",314626
147,"CapPass",147.79,-145.8,"Qualified",1.014,1743.27,1749.55,147,"B-13","Alloy 617","Plate",314626
148,"CapPass",147.09,-145.9,"Qualified",1.008,1755.54,1761.10,148,"B-13","Alloy 617","Plate",314626
149,"CapPass",147.67,-146.3,"Qualified",1.010,1767.50,1773.56,149,"B-13","Alloy 617","Plate",314626
150,"CapPass",147.54,-145.6,"Qualified",1.013,1778.86,1785.58,150,"B-13","Alloy 617","Plate",314626
151,"CapPass",147.06,-146.0,"Qualified",1.007,1790.79,1797.31,151,"B-13","Alloy 617","Plate",314626
152,"CapPass",146.98,-145.7,"Qualified",1.009,1803.09,1809.30,152,"B-13","Alloy 617","Plate",314626
153,"CapPass",146.87,-146.9,"Qualified",1.000,1815.15,1821.60,153,"B-13","Alloy 617","Plate",314626
154,"CapPass",146.94,-146.6,"Qualified",1.002,1827.60,1833.39,154,"B-13","Alloy 617","Plate",314626
155,"CapPass",146.83,-147.5,"Qualified",0.996,1839.62,1845.63,155,"B-13","Alloy 617","Plate",314626
156,"CapPass",147.70,-146.3,"Qualified",1.010,1851.59,1857.61,156,"B-13","Alloy 617","Plate",314626
157,"CapPass",146.69,-146.1,"Qualified",1.004,1863.63,1869.10,157,"B-13","Alloy 617","Plate",314626
158,"CapPass",147.41,-146.0,"Qualified",1.010,1875.63,1881.64,158,"B-13","Alloy 617","Plate",314626
159,"CapPass",147.31,-145.9,"Qualified",1.010,1887.65,1893.46,159,"B-13","Alloy 617","Plate",314626
160,"CapPass",146.67,-145.8,"Qualified",1.006,1899.41,1905.56,160,"B-13","Alloy 617","Plate",314626
161,"CapPass",147.87,-145.7,"Qualified",1.015,1911.68,1917.01,161,"B-13","Alloy 617","Plate",314626
162,"CapPass",147.09,-146.0,"Qualified",1.007,1922.97,1929.42,162,"B-13","Alloy 617","Plate",314626
163,"CapPass",146.82,-145.6,"Qualified",1.009,1935.44,1941.14,163,"B-13","Alloy 617","Plate",314626
164,"CapPass",147.14,-145.8,"Qualified",1.009,1947.39,1953.46,164,"B-13","Alloy 617","Plate",314626
165,"CapPass",147.73,-145.2,"Qualified",1.018,1959.69,1965.71,165,"B-13","Alloy 617","Plate",314626
166,"CapPass",147.44,-146.6,"Qualified",1.006,1971.53,1977.72,166,"B-13","Alloy 617","Plate",314626
167,"CapPass",146.80,-146.0,"Qualified",1.006,1983.72,1989.36,167,"B-13","Alloy 617","Plate",314626
168,"CapPass",147.30,-145.8,"Qualified",1.010,1995.74,2001.07,168,"B-13","Alloy 617","Plate",314626
169,"CapPass",147.80,-146.1,"Qualified",1.012,2007.42,2013.71,169,"B-13","Alloy 617","Plate",314626
170,"CapPass",147.68,-146.2,"Qualified",1.010,2019.56,2025.32,170,"B-13","Alloy 617","Plate",314626
171,"CapPass",146.98,-145.5,"Qualified",1.010,2031.53,2037.52,171,"B-13","Alloy 617","Plate",314626
172,"CapPass",147.14,-146.7,"Qualified",1.003,2043.35,2049.49,172,"B-13","Alloy 617","Plate",314626
173,"CapPass",146.81,-146.8,"Qualified",1.000,2055.76,2061.78,173,"B-13","Alloy 617","Plate",314626
174,"CapPass",146.79,-145.1,"Qualified",1.012,2067.07,2073.27,174,"B-13","Alloy 617","Plate",314626
175,"CapPass",147.23,-144.9,"Qualified",1.016,2079.76,2085.13,175,"B-13","Alloy 617","Plate",314626
176,"CapPass",147.54,-146.8,"Qualified",1.005,2091.77,2097.71,176,"B-13","Alloy 617","Plate",314626
177,"CapPass",146.83,-146.0,"Qualified",1.006,2103.14,2109.81,177,"B-13","Alloy 617","Plate",314626
178,"CapPass",147.51,-146.9,"Qualified",1.004,2115.81,2121.83,178,"B-13","Alloy 617","Plate",314626
179,"CapPass",147.10,-145.7,"Qualified",1.010,2127.34,2133.81,179,"B-13","Alloy 617","Plate",314626
180,"CapPass",147.16,-146.6,"Qualified",1.004,2139.68,2145.68,180,"B-13","Alloy 617","Plate",314626
181,"CapPass",146.98,-145.6,"Qualified",1.009,2151.83,2157.85,181,"B-13","Alloy 617","Plate",314626
182,"CapPass",146.63,-145.7,"Qualified",1.006,2162.97,2169.82,182,"B-13","Alloy 617","Plate",314626
183,"CapPass",147.24,-146.0,"Qualified",1.009,2175.52,2181.85,183,"B-13","Alloy 617","Plate",314626
184,"CapPass",147.24,-146.0,"Qualified",1.008,2187.66,2193.80,184,"B-13","Alloy 617","Plate",314626
185,"CapPass",146.89,-146.0,"Qualified",1.006,2199.35,2205.88,185,"B-13","Alloy 617","Plate",314626
186,"CapPass",146.87,-146.4,"Qualified",1.003,2211.30,2217.72,186,"B-13","Alloy 617","Plate",314626
187,"CapPass",146.89,-144.9,"Qualified",1.014,2223.35,2229.89,187,"B-13","Alloy 617","Plate",314626
188,"CapPass",146.15,-145.7,"Qualified",1.003,2235.49,2241.56,188,"B-13","Alloy 617","Plate",314626
189,"CapPass",145.74,-146.1,"Qualified",0.998,2247.91,2253.88,189,"B-13","Alloy 617","Plate",314626
190,"CapPass",148.10,-146.5,"Qualified",1.011,2259.91,2265.92,190,"B-13","Alloy 617","Plate",314626
191,"CapPass",147.67,-145.9,"Qualified",1.012,2271.91,2277.70,191,"B-13","Alloy 617","Plate",314626
192,"CapPass",146.61,-145.7,"Qualified",1.007,2283.94,2289.94,192,"B-13","Alloy 617","Plate",314626
193,"CapPass",147.17,-148.0,"Qualified",0.994,2295.48,2301.92,193,"B-13","Alloy 617","Plate",314626
194,"CapPass",147.22,-146.6,"Qualified",1.004,2307.50,2313.58,194,"B-13","Alloy 617","Plate",314626
195,"CapPass",147.19,-146.0,"Qualified",1.008,2319.87,2325.33,195,"B-13","Alloy 617","Plate",314626
196,"CapPass",147.22,-146.2,"Qualified",1.007,2331.97,2337.97,196,"B-13","Alloy 617","Plate",314626
197,"CapPass",146.91,-146.0,"Qualified",1.006,2343.47,2349.56,197,"B-13","Alloy 617","Plate",314626
198,"CapPass",148.44,-146.0,"Qualified",1.017,2355.67,2361.99,198,"B-13","Alloy 617","Plate",314626
199,"CapPass",147.45,-146.8,"Qualified",1.004,2367.57,2373.99,199,"B-13","Alloy 617","Plate",314626
200,"CapPass",146.70,-146.1,"Qualified",1.004,2379.96,2385.47,200,"B-13","Alloy 617","Plate",314626
201,"CapPass",147.05,-145.4,"Qualified",1.011,2391.56,2397.30,201,"B-13","Alloy 617","Plate",314626
202,"CapPass",147.28,-146.9,"Qualified",1.003,2403.84,2410.02,202,"B-13","Alloy 617","Plate",314626
203,"CapPass",147.31,-145.0,"Qualified",1.016,2415.67,2422.04,203,"B-13","Alloy 617","Plate",314626
204,"CapPass",147.55,-145.5,"Qualified",1.014,2427.56,2433.56,204,"B-13","Alloy 617","Plate",314626
205,"CapPass",148.07,-145.8,"Qualified",1.016,2439.93,2446.05,205,"B-13","Alloy 617","Plate",314626
206,"CapPass",146.92,-146.1,"Qualified",1.006,2451.62,2458.07,206,"B-13","Alloy 617","Plate",314626
207,"CapPass",147.48,-145.0,"Qualified",1.017,2464.07,2470.08,207,"B-13","Alloy 617","Plate",314626
208,"CapPass",147.24,-146.0,"Qualified",1.008,2475.74,2481.45,208,"B-13","Alloy 617","Plate",314626
209,"CapPass",146.55,-145.9,"Qualified",1.004,2487.43,2494.09,209,"B-13","Alloy 617","Plate",314626
210,"CapPass",147.46,-145.7,"Qualified",1.012,2499.82,2505.82,210,"B-13","Alloy 617","Plate",314626
211,"CapPass",147.83,-146.6,"Qualified",1.008,2511.49,2518.11,211,"B-13","Alloy 617","Plate",314626
212,"CapPass",147.37,-146.1,"Qualified",1.009,2524.11,2530.12,212,"B-13","Alloy 617","Plate",314626
213,"CapPass",147.74,-146.3,"Qualified",1.010,2535.59,2542.13,213,"B-13","Alloy 617","Plate",314626
214,"CapPass",146.43,-146.1,"Qualified",1.002,2548.14,2554.12,214,"B-13","Alloy 617","Plate",314626
215,"CapPass",147.76,-145.8,"Qualified",1.013,2560.13,2565.32,215,"B-13","Alloy 617","Plate",314626
216,"CapPass",148.83,-146.5,"Qualified",1.016,2572.09,2577.72,216,"B-13","Alloy 617","Plate",314626
217,"CapPass",147.17,-146.7,"Qualified",1.004,2584.01,2589.67,217,"B-13","Alloy 617","Plate",314626
218,"CapPass",147.36,-146.1,"Qualified",1.009,2595.77,2602.16,218,"B-13","Alloy 617","Plate",314626
219,"CapPass",147.22,-146.6,"Qualified",1.004,2608.17,2614.14,219,"B-13","Alloy 617","Plate",314626
220,"CapPass",147.30,-146.7,"Qualified",1.004,2620.17,2625.71,220,"B-13","Alloy 617","Plate",314626
221,"CapPass",147.29,-145.3,"Qualified",1.014,2632.03,2638.20,221,"B-13","Alloy 617","Plate",314626
222,"CapPass",146.88,-145.2,"Qualified",1.011,2644.20,2649.79,222,"B-13","Alloy 617","Plate",314626
223,"CapPass",147.51,-145.6,"Qualified",1.013,2655.15,2662.21,223,"B-13","Alloy 617","Plate",314626
224,"CapPass",148.11,-146.3,"Qualified",1.012,2668.21,2674.10,224,"B-13","Alloy 617","Plate",314626
225,"CapPass",147.17,-145.6,"Qualified",1.011,2680.21,2685.99,225,"B-13","Alloy 617","Plate",314626
226,"CapPass",147.88,-146.0,"Qualified",1.013,2692.13,2698.24,226,"B-13","Alloy 617","Plate",314626
227,"CapPass",147.00,-145.7,"Qualified",1.009,2704.24,2709.99,227,"B-13","Alloy 617","Plate",314626
228,"CapPass",147.26,-147.3,"Qualified",1.000,2716.09,2722.25,228,"B-13","Alloy 617","Plate",314626
229,"CapPass",146.55,-145.7,"Qualified",1.006,2727.90,2734.26,229,"B-13","Alloy 617","Plate",314626
230,"CapPass",146.76,-144.9,"Qualified",1.013,2740.26,2746.29,230,"B-13","Alloy 617","Plate",314626
231,"CapPass",146.50,-145.5,"Qualified",1.007,2752.10,2757.88,231,"B-13","Alloy 617","Plate",314626
232,"CapPass",147.80,-146.8,"Qualified",1.007,2763.99,2770.24,232,"B-13","Alloy 617","Plate",314626
233,"CapPass",147.67,-146.9,"Qualified",1.005,2775.69,2782.21,233,"B-13","Alloy 617","Plate",314626
234,"CapPass",147.10,-146.7,"Qualified",1.003,2788.31,2794.30,234,"B-13","Alloy 617","Plate",314626
235,"CapPass",147.36,-145.4,"Qualified",1.013,2800.30,2805.81,235,"B-13","Alloy 617","Plate",314626
236,"CapPass",147.72,-145.6,"Qualified",1.015,2811.90,2817.95,236,"B-13","Alloy 617","Plate",314626
237,"CapPass",146.96,-145.8,"Qualified",1.008,2824.33,2830.27,237,"B-13","Alloy 617","Plate",314626
238,"CapPass",146.49,-145.4,"Qualified",1.007,2836.32,2841.85,238,"B-13","Alloy 617","Plate",314626
239,"CapPass",146.93,-146.4,"Qualified",1.003,2848.09,2853.97,239,"B-13","Alloy 617","Plate",314626
240,"CapPass",147.46,-146.9,"Qualified",1.004,2860.08,2865.79,240,"B-13","Alloy 617","Plate",314626
241,"CapPass",147.72,-146.4,"Qualified",1.009,2872.19,2878.29,241,"B-13","Alloy 617","Plate",314626
