"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
19,"CapPass",285.13,-299.64,,"Qualified",0.952,723.79,746.00,"416-10",19,"Alloy 617","Plate",314626
20,"CapPass",286.09,-301.81,,"Qualified",0.948,764.88,785.89,"416-10",20,"Alloy 617","Plate",314626
21,"CapPass",285.92,-302.24,,"Qualified",0.946,803.58,825.52,"416-10",21,"Alloy 617","Plate",314626
22,"CapPass",284.38,-299.03,,"Qualified",0.951,843.60,864.03,"416-10",22,"Alloy 617","Plate",314626
23,"CapPass",287.02,-299.30,,"Qualified",0.959,885.72,904.95,"416-10",23,"Alloy 617","Plate",314626
24,"CapPass",285.52,-299.55,,"Qualified",0.953,925.49,946.00,"416-10",24,"Alloy 617","Plate",314626
25,"CapPass",285.33,-299.46,,"Qualified",0.953,961.53,983.30,"416-10",25,"Alloy 617","Plate",314626
26,"CapPass",285.63,-299.85,,"Qualified",0.953,1004.93,1025.94,"416-10",26,"Alloy 617","Plate",314626
27,"CapPass",285.89,-296.85,,"Qualified",0.963,1046.07,1065.98,"416-10",27,"Alloy 617","Plate",314626
28,"CapPass",287.30,-300.22,,"Qualified",0.957,1085.78,1105.03,"416-10",28,"Alloy 617","Plate",314626
29,"CapPass",286.58,-297.55,,"Qualified",0.963,1123.48,1146.09,"416-10",29,"Alloy 617","Plate",314626
30,"CapPass",286.33,-296.09,,"Qualified",0.967,1165.92,1185.20,"416-10",30,"Alloy 617","Plate",314626
31,"CapPass",285.36,-297.11,,"Qualified",0.960,1205.86,1226.12,"416-10",31,"Alloy 617","Plate",314626
32,"CapPass",285.49,-297.47,,"Qualified",0.960,1244.06,1265.78,"416-10",32,"Alloy 617","Plate",314626
33,"CapPass",286.51,-299.64,,"Qualified",0.956,1285.13,1305.97,"416-10",33,"Alloy 617","Plate",314626
34,"CapPass",286.67,-298.26,,"Qualified",0.961,1326.12,1344.79,"416-10",34,"Alloy 617","Plate",314626
35,"CapPass",284.67,-296.74,,"Qualified",0.959,1366.05,1386.16,"416-10",35,"Alloy 617","Plate",314626
36,"CapPass",285.74,-297.53,,"Qualified",0.960,1405.44,1425.68,"416-10",36,"Alloy 617","Plate",314626
37,"CapPass",284.56,-297.93,,"Qualified",0.955,1445.19,1465.44,"416-10",37,"Alloy 617","Plate",314626
38,"CapPass",285.18,-296.19,,"Qualified",0.963,1486.05,1506.18,"416-10",38,"Alloy 617","Plate",314626
39,"CapPass",285.18,-299.96,,"Qualified",0.951,1526.05,1545.99,"416-10",39,"Alloy 617","Plate",314626
40,"CapPass",284.70,-299.10,,"Qualified",0.952,1564.84,1584.87,"416-10",40,"Alloy 617","Plate",314626
41,"CapPass",284.66,-301.91,,"Qualified",0.943,1605.00,1626.07,"416-10",41,"Alloy 617","Plate",314626
42,"CapPass",284.20,-297.90,,"Qualified",0.954,1646.13,1665.51,"416-10",42,"Alloy 617","Plate",314626
43,"CapPass",283.21,-298.92,,"Qualified",0.947,1686.20,1705.10,"416-10",43,"Alloy 617","Plate",314626
44,"CapPass",285.78,-298.61,,"Qualified",0.957,1726.22,1746.10,"416-10",44,"Alloy 617","Plate",314626
45,"CapPass",286.01,-295.38,,"Qualified",0.968,1766.22,1786.24,"416-10",45,"Alloy 617","Plate",314626
46,"CapPass",284.55,-297.21,,"Qualified",0.957,1803.13,1825.11,"416-10",46,"Alloy 617","Plate",314626
47,"CapPass",284.80,-300.91,,"Qualified",0.946,1844.12,1866.24,"416-10",47,"Alloy 617","Plate",314626
48,"CapPass",285.71,-295.49,,"Qualified",0.967,1885.35,1903.72,"416-10",48,"Alloy 617","Plate",314626
49,"CapPass",284.66,-298.69,,"Qualified",0.953,1925.77,1945.58,"416-10",49,"Alloy 617","Plate",314626
50,"CapPass",286.04,-297.50,,"Qualified",0.961,1964.54,1984.61,"416-10",50,"Alloy 617","Plate",314626
51,"CapPass",285.15,-297.42,,"Qualified",0.959,2005.00,2026.27,"416-10",51,"Alloy 617","Plate",314626
52,"CapPass",285.61,-299.36,,"Qualified",0.954,2044.37,2066.29,"416-10",52,"Alloy 617","Plate",314626
53,"CapPass",285.92,-298.13,,"Qualified",0.959,2085.08,2106.06,"416-10",53,"Alloy 617","Plate",314626
54,"CapPass",284.38,-297.03,,"Qualified",0.957,2123.98,2146.31,"416-10",54,"Alloy 617","Plate",314626
55,"CapPass",285.36,-297.50,,"Qualified",0.959,2164.98,2185.62,"416-10",55,"Alloy 617","Plate",314626
56,"CapPass",283.58,-296.59,,"Qualified",0.956,2204.57,2224.79,"416-10",56,"Alloy 617","Plate",314626
57,"CapPass",285.42,-297.74,,"Qualified",0.959,2245.89,2266.31,"416-10",57,"Alloy 617","Plate",314626
58,"CapPass",284.04,-296.56,,"Qualified",0.958,2286.11,2304.91,"416-10",58,"Alloy 617","Plate",314626
59,"CapPass",283.75,-297.87,,"Qualified",0.953,2326.14,2345.58,"416-10",59,"Alloy 617","Plate",314626
60,"CapPass",284.72,-297.90,,"Qualified",0.956,2365.60,2386.19,"416-10",60,"Alloy 617","Plate",314626
61,"CapPass",284.82,-296.06,,"Qualified",0.962,2404.19,2424.77,"416-10",61,"Alloy 617","Plate",314626
62,"CapPass",284.34,-295.17,,"Qualified",0.963,2443.00,2466.38,"416-10",62,"Alloy 617","Plate",314626
63,"CapPass",283.27,-296.11,,"Qualified",0.957,2483.38,2506.39,"416-10",63,"Alloy 617","Plate",314626
64,"CapPass",284.86,-296.10,,"Qualified",0.962,2526.39,2545.87,"416-10",64,"Alloy 617","Plate",314626
65,"CapPass",284.25,-298.09,,"Qualified",0.954,2565.27,2585.63,"416-10",65,"Alloy 617","Plate",314626
66,"CapPass",283.41,-296.27,,"Qualified",0.957,2604.51,2625.19,"416-10",66,"Alloy 617","Plate",314626
67,"CapPass",284.34,-296.12,,"Qualified",0.960,2645.05,2663.91,"416-10",67,"Alloy 617","Plate",314626
68,"CapPass",283.93,-295.57,,"Qualified",0.961,2684.04,2705.50,"416-10",68,"Alloy 617","Plate",314626
69,"CapPass",284.15,-296.18,,"Qualified",0.959,2726.43,2746.43,"416-10",69,"Alloy 617","Plate",314626
70,"CapPass",284.90,-296.54,,"Qualified",0.961,2764.47,2786.02,"416-10",70,"Alloy 617","Plate",314626
71,"CapPass",282.79,-296.21,,"Qualified",0.955,2803.55,2826.42,"416-10",71,"Alloy 617","Plate",314626
72,"CapPass",283.05,-296.61,,"Qualified",0.954,2845.87,2865.09,"416-10",72,"Alloy 617","Plate",314626
73,"CapPass",283.91,-296.94,,"Qualified",0.956,2886.29,2905.83,"416-10",73,"Alloy 617","Plate",314626
74,"CapPass",284.20,-295.64,,"Qualified",0.961,2925.03,2945.99,"416-10",74,"Alloy 617","Plate",314626
75,"CapPass",282.66,-294.26,,"Qualified",0.961,2966.40,2985.59,"416-10",75,"Alloy 617","Plate",314626
76,"CapPass",283.95,-295.77,,"Qualified",0.960,3005.92,3025.34,"416-10",76,"Alloy 617","Plate",314626
77,"CapPass",283.73,-298.66,,"Qualified",0.950,3045.30,3065.66,"416-10",77,"Alloy 617","Plate",314626
78,"CapPass",282.26,-293.72,,"Qualified",0.961,3085.83,3106.53,"416-10",78,"Alloy 617","Plate",314626
79,"CapPass",284.54,-295.44,,"Qualified",0.963,3126.34,3146.53,"416-10",79,"Alloy 617","Plate",314626
80,"CapPass",284.09,-295.48,,"Qualified",0.961,3166.24,3185.92,"416-10",80,"Alloy 617","Plate",314626
81,"CapPass",282.59,-297.91,,"Qualified",0.949,3202.90,3226.55,"416-10",81,"Alloy 617","Plate",314626
82,"CapPass",284.79,-294.17,,"Qualified",0.968,3246.46,3266.55,"416-10",82,"Alloy 617","Plate",314626
83,"CapPass",282.20,-294.02,,"Qualified",0.960,3282.89,3306.47,"416-10",83,"Alloy 617","Plate",314626
84,"CapPass",283.05,-293.88,,"Qualified",0.963,3326.20,3346.56,"416-10",84,"Alloy 617","Plate",314626
85,"CapPass",283.27,-296.22,,"Qualified",0.956,3365.17,3385.67,"416-10",85,"Alloy 617","Plate",314626
86,"CapPass",284.21,-295.21,,"Qualified",0.963,3406.58,3426.59,"416-10",86,"Alloy 617","Plate",314626
87,"CapPass",283.82,-296.74,,"Qualified",0.956,3446.43,3466.36,"416-10",87,"Alloy 617","Plate",314626
88,"CapPass",284.54,-292.77,,"Qualified",0.972,3486.52,3504.26,"416-10",88,"Alloy 617","Plate",314626
89,"CapPass",281.53,-293.82,,"Qualified",0.958,3526.05,3546.62,"416-10",89,"Alloy 617","Plate",314626
90,"CapPass",283.75,-295.83,,"Qualified",0.959,3566.62,3586.50,"416-10",90,"Alloy 617","Plate",314626
91,"CapPass",282.34,-293.17,,"Qualified",0.963,3605.51,3624.05,"416-10",91,"Alloy 617","Plate",314626
92,"CapPass",283.30,-295.27,,"Qualified",0.959,3646.64,3665.98,"416-10",92,"Alloy 617","Plate",314626
93,"CapPass",283.27,-296.30,,"Qualified",0.956,3686.64,3706.66,"416-10",93,"Alloy 617","Plate",314626
94,"CapPass",282.91,-295.91,,"Qualified",0.956,3725.42,3746.56,"416-10",94,"Alloy 617","Plate",314626
95,"CapPass",282.69,-295.12,,"Qualified",0.958,3765.33,3786.10,"416-10",95,"Alloy 617","Plate",314626
96,"CapPass",282.18,-295.75,,"Qualified",0.954,3805.33,3826.51,"416-10",96,"Alloy 617","Plate",314626
97,"CapPass",282.80,-293.79,,"Qualified",0.963,3846.37,3865.66,"416-10",97,"Alloy 617","Plate",314626
98,"CapPass",282.46,-293.93,,"Qualified",0.961,3884.13,3906.32,"416-10",98,"Alloy 617","Plate",314626
99,"CapPass",282.75,-292.90,,"Qualified",0.965,3926.55,3945.50,"416-10",99,"Alloy 617","Plate",314626
100,"CapPass",282.27,-293.77,,"Qualified",0.961,3964.95,3986.54,"416-10",100,"Alloy 617","Plate",314626
101,"CapPass",282.07,-294.22,,"Qualified",0.959,4004.45,4026.42,"416-10",101,"Alloy 617","Plate",314626
102,"CapPass",281.33,-297.58,,"Qualified",0.945,4042.92,4066.73,"416-10",102,"Alloy 617","Plate",314626
103,"CapPass",283.57,-296.32,,"Qualified",0.957,4086.69,4106.38,"416-10",103,"Alloy 617","Plate",314626
104,"CapPass",282.76,-292.88,,"Qualified",0.965,4126.74,4144.55,"416-10",104,"Alloy 617","Plate",314626
105,"CapPass",282.38,-293.27,,"Qualified",0.963,4166.01,4185.67,"416-10",105,"Alloy 617","Plate",314626
106,"CapPass",282.18,-293.75,,"Qualified",0.961,4205.75,4224.18,"416-10",106,"Alloy 617","Plate",314626
107,"CapPass",280.36,-294.46,,"Qualified",0.952,4242.32,4266.79,"416-10",107,"Alloy 617","Plate",314626
108,"CapPass",281.91,-298.80,,"Qualified",0.943,4285.75,4306.72,"416-10",108,"Alloy 617","Plate",314626
109,"CapPass",283.38,-292.72,,"Qualified",0.968,4326.54,4345.78,"416-10",109,"Alloy 617","Plate",314626
110,"CapPass",283.75,-292.34,,"Qualified",0.971,4365.57,4385.61,"416-10",110,"Alloy 617","Plate",314626
111,"CapPass",281.63,-294.85,,"Qualified",0.955,4406.70,4426.71,"416-10",111,"Alloy 617","Plate",314626
112,"CapPass",281.45,-293.51,,"Qualified",0.959,4446.78,4466.05,"416-10",112,"Alloy 617","Plate",314626
113,"CapPass",282.02,-293.23,,"Qualified",0.962,4486.82,4506.83,"416-10",113,"Alloy 617","Plate",314626
114,"CapPass",282.30,-292.15,,"Qualified",0.966,4526.83,4546.85,"416-10",114,"Alloy 617","Plate",314626
115,"CapPass",280.96,-294.88,,"Qualified",0.953,4565.53,4586.07,"416-10",115,"Alloy 617","Plate",314626
116,"CapPass",283.08,-293.59,,"Qualified",0.964,4606.38,4625.81,"416-10",116,"Alloy 617","Plate",314626
117,"CapPass",282.67,-291.31,,"Qualified",0.970,4646.29,4665.91,"416-10",117,"Alloy 617","Plate",314626
118,"CapPass",281.69,-292.75,,"Qualified",0.962,4686.57,4706.08,"416-10",118,"Alloy 617","Plate",314626
119,"CapPass",281.99,-296.38,,"Qualified",0.951,4725.04,4746.46,"416-10",119,"Alloy 617","Plate",314626
120,"CapPass",280.89,-293.48,,"Qualified",0.957,4766.16,4785.58,"416-10",120,"Alloy 617","Plate",314626
121,"CapPass",281.83,-294.56,,"Qualified",0.957,4806.48,4826.46,"416-10",121,"Alloy 617","Plate",314626
122,"CapPass",282.16,-291.46,,"Qualified",0.968,4846.89,4865.35,"416-10",122,"Alloy 617","Plate",314626
123,"CapPass",281.70,-294.20,,"Qualified",0.958,4886.57,4906.53,"416-10",123,"Alloy 617","Plate",314626
124,"CapPass",280.03,-291.76,,"Qualified",0.960,4924.48,4946.92,"416-10",124,"Alloy 617","Plate",314626
125,"CapPass",281.55,-295.20,,"Qualified",0.954,4966.92,4986.47,"416-10",125,"Alloy 617","Plate",314626
126,"CapPass",280.27,-293.93,,"Qualified",0.954,5006.45,5026.61,"416-10",126,"Alloy 617","Plate",314626
127,"CapPass",282.90,-292.64,,"Qualified",0.967,5045.64,5065.85,"416-10",127,"Alloy 617","Plate",314626
128,"CapPass",281.43,-294.22,,"Qualified",0.957,5084.26,5105.14,"416-10",128,"Alloy 617","Plate",314626
129,"CapPass",280.93,-295.42,,"Qualified",0.951,5126.09,5146.90,"416-10",129,"Alloy 617","Plate",314626
130,"CapPass",278.87,-292.59,,"Qualified",0.953,5164.67,5186.98,"416-10",130,"Alloy 617","Plate",314626
131,"CapPass",281.32,-292.83,,"Qualified",0.961,5204.07,5225.88,"416-10",131,"Alloy 617","Plate",314626
132,"CapPass",280.85,-292.50,,"Qualified",0.960,5246.69,5267.00,"416-10",132,"Alloy 617","Plate",314626
133,"CapPass",280.56,-291.70,,"Qualified",0.962,5285.82,5306.99,"416-10",133,"Alloy 617","Plate",314626
134,"CapPass",280.68,-290.83,,"Qualified",0.965,5325.37,5347.02,"416-10",134,"Alloy 617","Plate",314626
135,"CapPass",280.23,-293.57,,"Qualified",0.955,5367.01,5386.76,"416-10",135,"Alloy 617","Plate",314626
136,"CapPass",278.93,-293.48,,"Qualified",0.950,5406.59,5426.97,"416-10",136,"Alloy 617","Plate",314626
137,"CapPass",281.35,-291.42,,"Qualified",0.965,5446.70,5466.33,"416-10",137,"Alloy 617","Plate",314626
138,"CapPass",280.61,-293.31,,"Qualified",0.957,5484.98,5507.05,"416-10",138,"Alloy 617","Plate",314626
139,"CapPass",279.81,-291.62,,"Qualified",0.959,5526.86,5547.07,"416-10",139,"Alloy 617","Plate",314626
140,"CapPass",281.01,-293.18,,"Qualified",0.958,5566.45,5587.07,"416-10",140,"Alloy 617","Plate",314626
141,"CapPass",280.24,-291.47,,"Qualified",0.961,5602.57,5627.06,"416-10",141,"Alloy 617","Plate",314626
142,"CapPass",281.08,-291.25,,"Qualified",0.965,5647.04,5667.08,"416-10",142,"Alloy 617","Plate",314626
143,"CapPass",278.70,-294.59,,"Qualified",0.946,5682.85,5707.09,"416-10",143,"Alloy 617","Plate",314626
144,"CapPass",279.22,-292.53,,"Qualified",0.955,5726.82,5746.84,"416-10",144,"Alloy 617","Plate",314626
145,"CapPass",279.89,-292.10,,"Qualified",0.958,5766.89,5786.93,"416-10",145,"Alloy 617","Plate",314626
146,"CapPass",278.11,-291.48,,"Qualified",0.954,5807.11,5826.48,"416-10",146,"Alloy 617","Plate",314626
147,"CapPass",279.41,-289.84,,"Qualified",0.964,5847.12,5867.09,"416-10",147,"Alloy 617","Plate",314626
148,"CapPass",279.95,-290.00,,"Qualified",0.965,5887.10,5905.29,"416-10",148,"Alloy 617","Plate",314626
149,"CapPass",278.56,-290.44,,"Qualified",0.959,5925.40,5947.15,"416-10",149,"Alloy 617","Plate",314626
150,"CapPass",278.47,-291.51,,"Qualified",0.955,5966.13,5987.15,"416-10",150,"Alloy 617","Plate",314626
151,"CapPass",279.64,-293.70,,"Qualified",0.952,6006.94,6026.89,"416-10",151,"Alloy 617","Plate",314626
152,"CapPass",278.59,-290.31,,"Qualified",0.960,6045.58,6066.36,"416-10",152,"Alloy 617","Plate",314626
153,"CapPass",277.86,-291.14,,"Qualified",0.954,6084.88,6107.19,"416-10",153,"Alloy 617","Plate",314626
154,"CapPass",277.71,-289.00,,"Qualified",0.961,6127.09,6146.98,"416-10",154,"Alloy 617","Plate",314626
155,"CapPass",279.24,-288.72,,"Qualified",0.967,6164.83,6185.55,"416-10",155,"Alloy 617","Plate",314626
156,"CapPass",277.03,-292.17,,"Qualified",0.948,6207.19,6227.22,"416-10",156,"Alloy 617","Plate",314626
157,"CapPass",278.28,-290.13,,"Qualified",0.959,6246.73,6267.21,"416-10",157,"Alloy 617","Plate",314626
158,"CapPass",277.47,-292.87,,"Qualified",0.947,6283.64,6306.54,"416-10",158,"Alloy 617","Plate",314626
159,"CapPass",277.18,-289.30,,"Qualified",0.958,6327.02,6347.17,"416-10",159,"Alloy 617","Plate",314626
160,"CapPass",277.46,-290.63,,"Qualified",0.955,6365.35,6387.23,"416-10",160,"Alloy 617","Plate",314626
161,"CapPass",277.22,-290.04,,"Qualified",0.956,6406.08,6427.26,"416-10",161,"Alloy 617","Plate",314626
162,"CapPass",276.00,-288.90,,"Qualified",0.955,6445.10,6467.26,"416-10",162,"Alloy 617","Plate",314626
163,"CapPass",276.51,-292.30,,"Qualified",0.946,6486.76,6506.87,"416-10",163,"Alloy 617","Plate",314626
164,"CapPass",277.39,-289.31,,"Qualified",0.959,6526.46,6547.29,"416-10",164,"Alloy 617","Plate",314626
165,"CapPass",276.85,-290.62,,"Qualified",0.953,6566.00,6587.30,"416-10",165,"Alloy 617","Plate",314626
166,"CapPass",276.06,-292.24,,"Qualified",0.945,6607.25,6627.03,"416-10",166,"Alloy 617","Plate",314626
167,"CapPass",275.78,-290.38,,"Qualified",0.950,6647.22,6667.30,"416-10",167,"Alloy 617","Plate",314626
168,"CapPass",275.61,-290.04,,"Qualified",0.950,6687.05,6707.32,"416-10",168,"Alloy 617","Plate",314626
169,"CapPass",276.12,-289.02,,"Qualified",0.955,6727.31,6747.33,"416-10",169,"Alloy 617","Plate",314626
170,"CapPass",276.23,-289.14,,"Qualified",0.955,6767.32,6787.02,"416-10",170,"Alloy 617","Plate",314626
171,"CapPass",274.95,-288.06,,"Qualified",0.954,6807.21,6827.34,"416-10",171,"Alloy 617","Plate",314626
172,"CapPass",275.38,-288.63,,"Qualified",0.954,6847.30,6867.35,"416-10",172,"Alloy 617","Plate",314626
173,"CapPass",275.24,-288.83,,"Qualified",0.953,6887.35,6906.98,"416-10",173,"Alloy 617","Plate",314626
174,"CapPass",274.94,-288.28,,"Qualified",0.954,6926.57,6946.58,"416-10",174,"Alloy 617","Plate",314626
175,"CapPass",274.45,-287.15,,"Qualified",0.956,6967.19,6987.39,"416-10",175,"Alloy 617","Plate",314626
176,"CapPass",274.14,-288.14,,"Qualified",0.951,7005.76,7026.66,"416-10",176,"Alloy 617","Plate",314626
177,"CapPass",274.91,-287.62,,"Qualified",0.956,7046.36,7067.22,"416-10",177,"Alloy 617","Plate",314626
178,"CapPass",275.43,-286.79,,"Qualified",0.960,7086.93,7107.41,"416-10",178,"Alloy 617","Plate",314626
179,"CapPass",274.32,-287.18,,"Qualified",0.955,7125.65,7147.41,"416-10",179,"Alloy 617","Plate",314626
180,"CapPass",273.56,-288.50,,"Qualified",0.948,7164.66,7187.02,"416-10",180,"Alloy 617","Plate",314626
181,"CapPass",273.31,-287.38,,"Qualified",0.951,7207.42,7227.41,"416-10",181,"Alloy 617","Plate",314626
182,"CapPass",273.95,-288.08,,"Qualified",0.951,7247.12,7267.14,"416-10",182,"Alloy 617","Plate",314626
183,"CapPass",273.50,-288.77,,"Qualified",0.947,7287.34,7307.01,"416-10",183,"Alloy 617","Plate",314626
184,"CapPass",272.72,-287.23,,"Qualified",0.950,7327.44,7347.46,"416-10",184,"Alloy 617","Plate",314626
185,"CapPass",272.61,-288.26,,"Qualified",0.946,7367.08,7387.43,"416-10",185,"Alloy 617","Plate",314626
186,"CapPass",273.53,-285.30,,"Qualified",0.959,7407.46,7426.21,"416-10",186,"Alloy 617","Plate",314626
187,"CapPass",274.02,-290.68,,"Qualified",0.943,7447.46,7467.47,"416-10",187,"Alloy 617","Plate",314626
188,"CapPass",274.48,-288.07,,"Qualified",0.953,7486.89,7507.05,"416-10",188,"Alloy 617","Plate",314626
189,"CapPass",272.73,-287.09,,"Qualified",0.950,7525.63,7546.97,"416-10",189,"Alloy 617","Plate",314626
190,"CapPass",272.78,-285.30,,"Qualified",0.956,7566.11,7586.60,"416-10",190,"Alloy 617","Plate",314626
191,"CapPass",272.52,-287.48,,"Qualified",0.948,7606.63,7627.24,"416-10",191,"Alloy 617","Plate",314626
192,"CapPass",271.89,-283.23,,"Qualified",0.960,7646.25,7666.96,"416-10",192,"Alloy 617","Plate",314626
193,"CapPass",272.69,-285.38,,"Qualified",0.956,7687.53,7707.54,"416-10",193,"Alloy 617","Plate",314626
194,"CapPass",270.99,-285.85,,"Qualified",0.948,7726.14,7747.54,"416-10",194,"Alloy 617","Plate",314626
195,"CapPass",271.40,-285.51,,"Qualified",0.951,7767.14,7786.64,"416-10",195,"Alloy 617","Plate",314626
196,"CapPass",270.95,-282.94,,"Qualified",0.958,7807.39,7827.56,"416-10",196,"Alloy 617","Plate",314626
197,"CapPass",272.97,-283.19,,"Qualified",0.964,7847.47,7867.57,"416-10",197,"Alloy 617","Plate",314626
198,"CapPass",269.85,-284.23,,"Qualified",0.949,7887.52,7907.59,"416-10",198,"Alloy 617","Plate",314626
199,"CapPass",271.24,-284.88,,"Qualified",0.952,7927.58,7947.59,"416-10",199,"Alloy 617","Plate",314626
200,"CapPass",271.79,-284.18,,"Qualified",0.956,7966.57,7987.47,"416-10",200,"Alloy 617","Plate",314626
201,"CapPass",269.12,-285.96,,"Qualified",0.941,8005.61,8027.13,"416-10",201,"Alloy 617","Plate",314626
202,"CapPass",270.54,-283.66,,"Qualified",0.954,8045.41,8067.61,"416-10",202,"Alloy 617","Plate",314626
203,"CapPass",271.55,-285.64,,"Qualified",0.951,8087.40,8107.63,"416-10",203,"Alloy 617","Plate",314626
204,"CapPass",269.11,-285.01,,"Qualified",0.944,8125.51,8147.63,"416-10",204,"Alloy 617","Plate",314626
205,"CapPass",269.02,-283.21,,"Qualified",0.950,8167.33,8187.40,"416-10",205,"Alloy 617","Plate",314626
206,"CapPass",269.13,-283.30,,"Qualified",0.950,8206.48,8227.66,"416-10",206,"Alloy 617","Plate",314626
207,"CapPass",268.61,-286.22,,"Qualified",0.938,8247.40,8267.66,"416-10",207,"Alloy 617","Plate",314626
208,"CapPass",269.04,-284.50,,"Qualified",0.946,8287.66,8307.15,"416-10",208,"Alloy 617","Plate",314626
209,"CapPass",267.17,-281.57,,"Qualified",0.949,8325.39,8347.68,"416-10",209,"Alloy 617","Plate",314626
210,"CapPass",267.80,-287.27,,"Qualified",0.932,8366.59,8387.69,"416-10",210,"Alloy 617","Plate",314626
211,"CapPass",266.45,-282.07,,"Qualified",0.945,8405.06,8427.69,"416-10",211,"Alloy 617","Plate",314626
212,"CapPass",266.53,-283.65,,"Qualified",0.940,8447.51,8467.70,"416-10",212,"Alloy 617","Plate",314626
213,"CapPass",268.39,-281.64,,"Qualified",0.953,8487.55,8507.33,"416-10",213,"Alloy 617","Plate",314626
214,"CapPass",267.02,-281.81,,"Qualified",0.948,8527.43,8547.73,"416-10",214,"Alloy 617","Plate",314626
215,"CapPass",268.36,-284.04,,"Qualified",0.945,8567.48,8587.73,"416-10",215,"Alloy 617","Plate",314626
216,"CapPass",266.11,-280.75,,"Qualified",0.948,8607.72,8627.19,"416-10",216,"Alloy 617","Plate",314626
217,"CapPass",265.94,-279.84,,"Qualified",0.950,8645.33,8667.75,"416-10",217,"Alloy 617","Plate",314626
218,"CapPass",264.02,-282.61,,"Qualified",0.934,8687.29,8707.51,"416-10",218,"Alloy 617","Plate",314626
219,"CapPass",265.48,-280.06,,"Qualified",0.948,8726.06,8747.77,"416-10",219,"Alloy 617","Plate",314626
220,"CapPass",264.85,-279.75,,"Qualified",0.947,8766.97,8787.78,"416-10",220,"Alloy 617","Plate",314626
221,"CapPass",265.34,-281.19,,"Qualified",0.944,8806.24,8827.41,"416-10",221,"Alloy 617","Plate",314626
222,"CapPass",265.07,-283.22,,"Qualified",0.936,8847.78,8867.79,"416-10",222,"Alloy 617","Plate",314626
223,"CapPass",264.24,-282.37,,"Qualified",0.936,8887.79,8907.80,"416-10",223,"Alloy 617","Plate",314626
224,"CapPass",263.19,-279.03,,"Qualified",0.943,8926.88,8947.81,"416-10",224,"Alloy 617","Plate",314626
225,"CapPass",264.49,-279.03,,"Qualified",0.948,8967.74,8987.81,"416-10",225,"Alloy 617","Plate",314626
226,"CapPass",263.14,-278.63,,"Qualified",0.944,9007.06,9027.81,"416-10",226,"Alloy 617","Plate",314626
227,"CapPass",262.91,-280.71,,"Qualified",0.937,9047.25,9067.84,"416-10",227,"Alloy 617","Plate",314626
228,"CapPass",262.62,-281.18,,"Qualified",0.934,9086.51,9107.84,"416-10",228,"Alloy 617","Plate",314626
229,"CapPass",261.13,-281.31,,"Qualified",0.928,9127.09,9147.70,"416-10",229,"Alloy 617","Plate",314626
230,"CapPass",261.06,-280.34,,"Qualified",0.931,9167.23,9187.87,"416-10",230,"Alloy 617","Plate",314626
231,"CapPass",260.86,-279.61,,"Qualified",0.933,9206.83,9227.86,"416-10",231,"Alloy 617","Plate",314626
