"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
17,"CapPass",295.57,-313.54,,"Qualified",0.943,970.79,999.46,"416-14",17,"Alloy 617","Plate",314626
18,"CapPass",296.13,-313.47,,"Qualified",0.945,1028.41,1059.54,"416-14",18,"Alloy 617","Plate",314626
19,"CapPass",294.67,-310.98,,"Qualified",0.948,1091.03,1118.18,"416-14",19,"Alloy 617","Plate",314626
20,"CapPass",294.62,-311.57,,"Qualified",0.946,1149.44,1180.87,"416-14",20,"Alloy 617","Plate",314626
21,"CapPass",295.13,-310.54,,"Qualified",0.950,1210.00,1239.73,"416-14",21,"Alloy 617","Plate",314626
22,"CapPass",294.43,-314.02,,"Qualified",0.938,1268.05,1300.63,"416-14",22,"Alloy 617","Plate",314626
23,"CapPass",294.30,-311.41,,"Qualified",0.945,1330.98,1361.06,"416-14",23,"Alloy 617","Plate",314626
24,"CapPass",294.05,-310.01,,"Qualified",0.949,1387.58,1421.09,"416-14",24,"Alloy 617","Plate",314626
25,"CapPass",294.87,-311.46,,"Qualified",0.947,1449.69,1480.18,"416-14",25,"Alloy 617","Plate",314626
26,"CapPass",296.74,-310.28,,"Qualified",0.956,1506.74,1541.09,"416-14",26,"Alloy 617","Plate",314626
27,"CapPass",294.84,-309.60,,"Qualified",0.952,1570.78,1599.15,"416-14",27,"Alloy 617","Plate",314626
28,"CapPass",295.07,-310.04,,"Qualified",0.952,1631.09,1660.87,"416-14",28,"Alloy 617","Plate",314626
29,"CapPass",294.68,-311.57,,"Qualified",0.946,1689.31,1720.72,"416-14",29,"Alloy 617","Plate",314626
30,"CapPass",294.70,-310.69,,"Qualified",0.949,1749.50,1779.48,"416-14",30,"Alloy 617","Plate",314626
31,"CapPass",295.37,-309.59,,"Qualified",0.954,1806.61,1839.53,"416-14",31,"Alloy 617","Plate",314626
32,"CapPass",296.64,-309.95,,"Qualified",0.957,1871.00,1901.15,"416-14",32,"Alloy 617","Plate",314626
33,"CapPass",295.07,-310.20,,"Qualified",0.951,1929.19,1961.16,"416-14",33,"Alloy 617","Plate",314626
34,"CapPass",294.02,-310.54,,"Qualified",0.947,1990.68,2021.17,"416-14",34,"Alloy 617","Plate",314626
35,"CapPass",294.47,-312.18,,"Qualified",0.943,2047.64,2080.69,"416-14",35,"Alloy 617","Plate",314626
36,"CapPass",294.24,-309.99,,"Qualified",0.949,2109.42,2141.01,"416-14",36,"Alloy 617","Plate",314626
37,"CapPass",294.83,-311.95,,"Qualified",0.945,2171.19,2199.05,"416-14",37,"Alloy 617","Plate",314626
38,"CapPass",294.87,-311.75,,"Qualified",0.946,2230.98,2260.07,"416-14",38,"Alloy 617","Plate",314626
39,"CapPass",293.70,-309.58,,"Qualified",0.949,2289.21,2320.68,"416-14",39,"Alloy 617","Plate",314626
40,"CapPass",294.17,-307.92,,"Qualified",0.955,2348.62,2377.77,"416-14",40,"Alloy 617","Plate",314626
41,"CapPass",296.14,-309.58,,"Qualified",0.957,2410.82,2440.08,"416-14",41,"Alloy 617","Plate",314626
42,"CapPass",293.34,-307.13,,"Qualified",0.955,2470.16,2501.10,"416-14",42,"Alloy 617","Plate",314626
43,"CapPass",293.83,-311.45,,"Qualified",0.943,2528.42,2559.89,"416-14",43,"Alloy 617","Plate",314626
44,"CapPass",293.03,-309.09,,"Qualified",0.948,2590.44,2620.48,"416-14",44,"Alloy 617","Plate",314626
45,"CapPass",293.97,-310.40,,"Qualified",0.947,2649.04,2680.58,"416-14",45,"Alloy 617","Plate",314626
46,"CapPass",292.94,-307.31,,"Qualified",0.953,2707.34,2741.28,"416-14",46,"Alloy 617","Plate",314626
47,"CapPass",295.03,-308.79,,"Qualified",0.955,2771.04,2801.27,"416-14",47,"Alloy 617","Plate",314626
48,"CapPass",294.66,-308.39,,"Qualified",0.956,2829.84,2859.62,"416-14",48,"Alloy 617","Plate",314626
49,"CapPass",293.07,-308.97,,"Qualified",0.949,2886.94,2919.58,"416-14",49,"Alloy 617","Plate",314626
50,"CapPass",293.85,-311.22,,"Qualified",0.944,2950.93,2981.28,"416-14",50,"Alloy 617","Plate",314626
51,"CapPass",293.65,-306.62,,"Qualified",0.958,3006.97,3038.58,"416-14",51,"Alloy 617","Plate",314626
52,"CapPass",292.93,-306.91,,"Qualified",0.954,3071.31,3100.54,"416-14",52,"Alloy 617","Plate",314626
53,"CapPass",294.18,-307.38,,"Qualified",0.957,3130.76,3161.34,"416-14",53,"Alloy 617","Plate",314626
54,"CapPass",292.23,-306.37,,"Qualified",0.954,3191.12,3218.95,"416-14",54,"Alloy 617","Plate",314626
55,"CapPass",292.73,-304.85,,"Qualified",0.960,3248.05,3281.36,"416-14",55,"Alloy 617","Plate",314626
56,"CapPass",294.24,-306.70,,"Qualified",0.959,3310.13,3341.31,"416-14",56,"Alloy 617","Plate",314626
57,"CapPass",292.41,-304.64,,"Qualified",0.960,3370.75,3399.35,"416-14",57,"Alloy 617","Plate",314626
58,"CapPass",291.75,-307.22,,"Qualified",0.950,3431.27,3459.82,"416-14",58,"Alloy 617","Plate",314626
59,"CapPass",292.44,-306.89,,"Qualified",0.953,3489.45,3519.28,"416-14",59,"Alloy 617","Plate",314626
60,"CapPass",293.54,-304.45,,"Qualified",0.964,3551.28,3581.39,"416-14",60,"Alloy 617","Plate",314626
61,"CapPass",292.75,-306.55,,"Qualified",0.955,3608.43,3638.27,"416-14",61,"Alloy 617","Plate",314626
62,"CapPass",291.51,-306.19,,"Qualified",0.952,3670.49,3699.15,"416-14",62,"Alloy 617","Plate",314626
63,"CapPass",292.36,-305.40,,"Qualified",0.957,3728.68,3760.96,"416-14",63,"Alloy 617","Plate",314626
64,"CapPass",291.63,-305.97,,"Qualified",0.953,3786.69,3819.92,"416-14",64,"Alloy 617","Plate",314626
65,"CapPass",291.05,-304.94,,"Qualified",0.954,3850.96,3881.44,"416-14",65,"Alloy 617","Plate",314626
66,"CapPass",290.81,-304.55,,"Qualified",0.955,3910.20,3940.27,"416-14",66,"Alloy 617","Plate",314626
67,"CapPass",290.65,-303.59,,"Qualified",0.957,3969.77,4001.46,"416-14",67,"Alloy 617","Plate",314626
68,"CapPass",290.47,-306.76,,"Qualified",0.947,4031.45,4060.94,"416-14",68,"Alloy 617","Plate",314626
69,"CapPass",290.74,-306.05,,"Qualified",0.950,4085.80,4121.47,"416-14",69,"Alloy 617","Plate",314626
70,"CapPass",291.58,-303.84,,"Qualified",0.960,4150.73,4179.51,"416-14",70,"Alloy 617","Plate",314626
71,"CapPass",290.26,-305.01,,"Qualified",0.952,4208.79,4241.49,"416-14",71,"Alloy 617","Plate",314626
72,"CapPass",291.08,-305.16,,"Qualified",0.954,4271.40,4300.18,"416-14",72,"Alloy 617","Plate",314626
73,"CapPass",290.23,-302.58,,"Qualified",0.959,4325.19,4358.50,"416-14",73,"Alloy 617","Plate",314626
74,"CapPass",288.59,-304.57,,"Qualified",0.948,4388.77,4421.52,"416-14",74,"Alloy 617","Plate",314626
75,"CapPass",288.95,-302.61,,"Qualified",0.955,4446.40,4480.02,"416-14",75,"Alloy 617","Plate",314626
76,"CapPass",288.58,-304.47,,"Qualified",0.948,4508.24,4541.54,"416-14",76,"Alloy 617","Plate",314626
77,"CapPass",291.13,-300.00,,"Qualified",0.970,4571.16,4601.54,"416-14",77,"Alloy 617","Plate",314626
78,"CapPass",289.99,-302.36,,"Qualified",0.959,4630.70,4661.56,"416-14",78,"Alloy 617","Plate",314626
79,"CapPass",288.59,-301.43,,"Qualified",0.957,4691.37,4721.57,"416-14",79,"Alloy 617","Plate",314626
80,"CapPass",288.55,-302.92,,"Qualified",0.953,4750.00,4781.06,"416-14",80,"Alloy 617","Plate",314626
81,"CapPass",287.20,-302.29,,"Qualified",0.950,4810.78,4841.53,"416-14",81,"Alloy 617","Plate",314626
82,"CapPass",288.48,-301.67,,"Qualified",0.956,4870.10,4899.84,"416-14",82,"Alloy 617","Plate",314626
83,"CapPass",287.64,-300.92,,"Qualified",0.956,4931.55,4960.98,"416-14",83,"Alloy 617","Plate",314626
84,"CapPass",286.93,-300.22,,"Qualified",0.956,4991.20,5020.28,"416-14",84,"Alloy 617","Plate",314626
85,"CapPass",286.47,-301.83,,"Qualified",0.949,5051.37,5081.42,"416-14",85,"Alloy 617","Plate",314626
86,"CapPass",285.33,-298.58,,"Qualified",0.956,5111.61,5140.43,"416-14",86,"Alloy 617","Plate",314626
87,"CapPass",285.50,-300.00,,"Qualified",0.952,5170.62,5201.22,"416-14",87,"Alloy 617","Plate",314626
88,"CapPass",285.52,-298.80,,"Qualified",0.956,5230.23,5261.64,"416-14",88,"Alloy 617","Plate",314626
89,"CapPass",284.89,-299.16,,"Qualified",0.952,5291.10,5321.64,"416-14",89,"Alloy 617","Plate",314626
90,"CapPass",282.90,-299.72,,"Qualified",0.944,5349.98,5380.83,"416-14",90,"Alloy 617","Plate",314626
91,"CapPass",283.03,-297.97,,"Qualified",0.950,5411.65,5440.98,"416-14",91,"Alloy 617","Plate",314626
92,"CapPass",282.47,-299.25,,"Qualified",0.944,5467.28,5501.67,"416-14",92,"Alloy 617","Plate",314626
93,"CapPass",282.55,-298.51,,"Qualified",0.947,5529.71,5560.81,"416-14",93,"Alloy 617","Plate",314626
94,"CapPass",281.73,-297.99,,"Qualified",0.945,5587.65,5621.18,"416-14",94,"Alloy 617","Plate",314626
95,"CapPass",280.92,-295.67,,"Qualified",0.950,5647.86,5680.99,"416-14",95,"Alloy 617","Plate",314626
96,"CapPass",280.51,-296.42,,"Qualified",0.946,5710.30,5741.72,"416-14",96,"Alloy 617","Plate",314626
97,"CapPass",280.12,-297.63,,"Qualified",0.941,5771.29,5801.21,"416-14",97,"Alloy 617","Plate",314626
98,"CapPass",278.68,-296.10,,"Qualified",0.941,5830.30,5861.63,"416-14",98,"Alloy 617","Plate",314626
99,"CapPass",277.41,-295.93,,"Qualified",0.937,5891.73,5920.74,"416-14",99,"Alloy 617","Plate",314626
100,"CapPass",276.98,-294.63,,"Qualified",0.940,5945.99,5981.75,"416-14",100,"Alloy 617","Plate",314626
101,"CapPass",278.04,-296.23,,"Qualified",0.939,6011.70,6041.72,"416-14",101,"Alloy 617","Plate",314626
102,"CapPass",276.09,-294.87,,"Qualified",0.936,6068.52,6101.14,"416-14",102,"Alloy 617","Plate",314626
103,"CapPass",276.89,-292.19,,"Qualified",0.948,6129.09,6161.17,"416-14",103,"Alloy 617","Plate",314626
104,"CapPass",274.29,-296.77,,"Qualified",0.924,6190.52,6221.77,"416-14",104,"Alloy 617","Plate",314626
105,"CapPass",274.26,-292.36,,"Qualified",0.938,6248.08,6280.94,"416-14",105,"Alloy 617","Plate",314626
106,"CapPass",274.07,-292.80,,"Qualified",0.936,6310.36,6341.80,"416-14",106,"Alloy 617","Plate",314626
107,"CapPass",271.34,-292.09,,"Qualified",0.929,6370.29,6401.59,"416-14",107,"Alloy 617","Plate",314626
108,"CapPass",272.26,-292.28,,"Qualified",0.932,6428.65,6461.80,"416-14",108,"Alloy 617","Plate",314626
109,"CapPass",272.15,-291.78,,"Qualified",0.933,6489.78,6521.83,"416-14",109,"Alloy 617","Plate",314626
110,"CapPass",269.44,-288.51,,"Qualified",0.934,6550.61,6581.83,"416-14",110,"Alloy 617","Plate",314626
111,"CapPass",270.68,-291.92,,"Qualified",0.927,6609.11,6641.85,"416-14",111,"Alloy 617","Plate",314626
112,"CapPass",268.85,-288.56,,"Qualified",0.932,6671.54,6701.87,"416-14",112,"Alloy 617","Plate",314626
113,"CapPass",267.85,-288.44,,"Qualified",0.929,6729.67,6761.75,"416-14",113,"Alloy 617","Plate",314626
114,"CapPass",267.09,-287.96,,"Qualified",0.928,6791.05,6821.88,"416-14",114,"Alloy 617","Plate",314626
115,"CapPass",265.96,-289.97,,"Qualified",0.917,6849.75,6881.88,"416-14",115,"Alloy 617","Plate",314626
116,"CapPass",264.71,-287.69,,"Qualified",0.920,6911.85,6941.89,"416-14",116,"Alloy 617","Plate",314626
117,"CapPass",262.91,-284.21,,"Qualified",0.925,6970.29,7001.90,"416-14",117,"Alloy 617","Plate",314626
118,"CapPass",263.04,-285.14,,"Qualified",0.922,7031.89,7061.90,"416-14",118,"Alloy 617","Plate",314626
119,"CapPass",261.37,-286.03,,"Qualified",0.914,7091.91,7121.91,"416-14",119,"Alloy 617","Plate",314626
120,"CapPass",261.59,-285.13,,"Qualified",0.917,7151.04,7181.94,"416-14",120,"Alloy 617","Plate",314626
121,"CapPass",258.33,-283.78,,"Qualified",0.910,7211.73,7241.95,"416-14",121,"Alloy 617","Plate",314626
122,"CapPass",257.10,-283.38,,"Qualified",0.907,7271.72,7301.94,"416-14",122,"Alloy 617","Plate",314626
123,"CapPass",257.35,-282.92,,"Qualified",0.910,7331.80,7361.96,"416-14",123,"Alloy 617","Plate",314626
124,"CapPass",255.84,-281.25,,"Qualified",0.910,7391.79,7421.96,"416-14",124,"Alloy 617","Plate",314626
125,"CapPass",255.00,-281.01,,"Qualified",0.907,7451.80,7481.98,"416-14",125,"Alloy 617","Plate",314626
126,"CapPass",251.35,-278.86,,"Qualified",0.901,7510.35,7541.97,"416-14",126,"Alloy 617","Plate",314626
127,"CapPass",249.11,-278.74,,"Qualified",0.894,7571.96,7601.99,"416-14",127,"Alloy 617","Plate",314626
128,"CapPass",247.94,-275.71,,"Qualified",0.899,7631.18,7662.00,"416-14",128,"Alloy 617","Plate",314626
129,"CapPass",246.89,-275.80,,"Qualified",0.895,7691.42,7722.00,"416-14",129,"Alloy 617","Plate",314626
130,"CapPass",242.83,-274.80,,"Qualified",0.884,7751.82,7782.02,"416-14",130,"Alloy 617","Plate",314626
131,"CapPass",242.58,-273.99,,"Qualified",0.885,7810.96,7842.03,"416-14",131,"Alloy 617","Plate",314626
132,"CapPass",239.15,-270.99,,"Qualified",0.883,7871.49,7902.03,"416-14",132,"Alloy 617","Plate",314626
133,"CapPass",236.30,-271.03,,"Qualified",0.872,7931.28,7962.04,"416-14",133,"Alloy 617","Plate",314626
134,"CapPass",233.80,-268.25,,"Qualified",0.872,7992.00,8022.05,"416-14",134,"Alloy 617","Plate",314626
135,"CapPass",231.39,-266.83,,"Qualified",0.867,8051.79,8082.05,"416-14",135,"Alloy 617","Plate",314626
136,"CapPass",227.05,-267.10,,"Qualified",0.850,8110.10,8142.07,"416-14",136,"Alloy 617","Plate",314626
137,"CapPass",223.61,-268.38,,"Qualified",0.833,8172.00,8202.08,"416-14",137,"Alloy 617","Plate",314626
138,"CapPass",222.29,-263.65,,"Qualified",0.843,8232.04,8262.08,"416-14",138,"Alloy 617","Plate",314626
139,"CapPass",219.23,-260.89,,"Qualified",0.840,8291.81,8321.87,"416-14",139,"Alloy 617","Plate",314626
140,"CapPass",217.47,-262.71,,"Qualified",0.828,8351.74,8382.10,"416-14",140,"Alloy 617","Plate",314626
141,"CapPass",214.23,-259.74,,"Qualified",0.825,8411.81,8442.11,"416-14",141,"Alloy 617","Plate",314626
142,"CapPass",210.65,-255.36,,"Qualified",0.825,8470.38,8502.13,"416-14",142,"Alloy 617","Plate",314626
143,"CapPass",207.60,-257.92,,"Qualified",0.805,8532.11,8562.14,"416-14",143,"Alloy 617","Plate",314626
144,"CapPass",205.04,-255.77,,"Qualified",0.802,8591.04,8622.14,"416-14",144,"Alloy 617","Plate",314626
145,"CapPass",202.57,-255.50,,"Qualified",0.793,8651.90,8682.15,"416-14",145,"Alloy 617","Plate",314626
146,"CapPass",199.15,-254.18,,"Qualified",0.783,8712.14,8742.16,"416-14",146,"Alloy 617","Plate",314626
147,"CapPass",196.11,-252.70,,"Qualified",0.776,8771.93,8802.17,"416-14",147,"Alloy 617","Plate",314626
148,"CapPass",193.64,-251.68,,"Qualified",0.769,8832.17,8862.18,"416-14",148,"Alloy 617","Plate",314626
149,"CapPass",191.31,-248.95,,"Qualified",0.768,8892.17,8922.20,"416-14",149,"Alloy 617","Plate",314626
150,"CapPass",187.63,-247.72,,"Qualified",0.757,8952.16,8982.19,"416-14",150,"Alloy 617","Plate",314626
151,"CapPass",184.40,-245.07,,"Qualified",0.752,9012.10,9042.20,"416-14",151,"Alloy 617","Plate",314626
152,"CapPass",180.89,".",,"Qualified",".",9070.03,".","416-14",152,"Alloy 617","Plate",314626

