"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
53,"CapPass",288.86,-305.00,,"Qualified",0.947,3131.06,3159.87,"416-12",53,"Alloy 617","Plate",314626
54,"CapPass",287.89,-304.83,,"Qualified",0.944,3187.02,3217.90,"416-12",54,"Alloy 617","Plate",314626
55,"CapPass",289.30,-305.50,,"Qualified",0.947,3241.81,3280.99,"416-12",55,"Alloy 617","Plate",314626
56,"CapPass",290.75,-303.61,,"Qualified",0.958,3311.33,3339.57,"416-12",56,"Alloy 617","Plate",314626
57,"CapPass",288.21,-306.28,,"Qualified",0.941,3362.12,3401.35,"416-12",57,"Alloy 617","Plate",314626
58,"CapPass",288.04,-305.71,,"Qualified",0.942,3428.51,3460.18,"416-12",58,"Alloy 617","Plate",314626
59,"CapPass",288.59,-305.37,,"Qualified",0.945,3489.15,3520.18,"416-12",59,"Alloy 617","Plate",314626
60,"CapPass",287.50,-306.76,,"Qualified",0.937,3549.63,3580.96,"416-12",60,"Alloy 617","Plate",314626
61,"CapPass",287.06,-305.30,,"Qualified",0.940,3607.74,3641.36,"416-12",61,"Alloy 617","Plate",314626
62,"CapPass",287.97,-304.18,,"Qualified",0.947,3670.01,3700.97,"416-12",62,"Alloy 617","Plate",314626
63,"CapPass",286.73,-303.73,,"Qualified",0.944,3729.77,3758.30,"416-12",63,"Alloy 617","Plate",314626
64,"CapPass",287.48,-304.87,,"Qualified",0.943,3789.68,3821.21,"416-12",64,"Alloy 617","Plate",314626
65,"CapPass",285.89,-302.73,,"Qualified",0.944,3846.92,3880.91,"416-12",65,"Alloy 617","Plate",314626
66,"CapPass",287.23,-305.30,,"Qualified",0.941,3911.41,3941.34,"416-12",66,"Alloy 617","Plate",314626
67,"CapPass",287.26,-305.44,,"Qualified",0.940,3969.61,4000.99,"416-12",67,"Alloy 617","Plate",314626
68,"CapPass",286.51,-303.79,,"Qualified",0.943,4029.36,4061.43,"416-12",68,"Alloy 617","Plate",314626
69,"CapPass",286.48,-303.70,,"Qualified",0.943,4091.30,4121.34,"416-12",69,"Alloy 617","Plate",314626
70,"CapPass",285.61,-302.76,,"Qualified",0.943,4150.27,4181.31,"416-12",70,"Alloy 617","Plate",314626
71,"CapPass",284.86,-303.22,,"Qualified",0.939,4208.53,4241.35,"416-12",71,"Alloy 617","Plate",314626
72,"CapPass",285.86,-302.96,,"Qualified",0.944,4270.33,4301.38,"416-12",72,"Alloy 617","Plate",314626
73,"CapPass",285.70,-300.62,,"Qualified",0.950,4330.58,4361.46,"416-12",73,"Alloy 617","Plate",314626
74,"CapPass",285.32,-304.10,,"Qualified",0.938,4390.02,4420.91,"416-12",74,"Alloy 617","Plate",314626
75,"CapPass",284.46,-302.27,,"Qualified",0.941,4451.42,4478.98,"416-12",75,"Alloy 617","Plate",314626
76,"CapPass",285.65,-302.83,,"Qualified",0.943,4511.14,4541.39,"416-12",76,"Alloy 617","Plate",314626
77,"CapPass",288.40,-303.09,,"Qualified",0.952,4570.98,4600.50,"416-12",77,"Alloy 617","Plate",314626
78,"CapPass",285.32,-304.97,,"Qualified",0.936,4630.54,4658.68,"416-12",78,"Alloy 617","Plate",314626
79,"CapPass",284.50,-300.19,,"Qualified",0.948,4688.94,4721.53,"416-12",79,"Alloy 617","Plate",314626
80,"CapPass",283.64,-299.20,,"Qualified",0.948,4749.30,4781.33,"416-12",80,"Alloy 617","Plate",314626
81,"CapPass",284.15,-302.52,,"Qualified",0.939,4809.44,4839.10,"416-12",81,"Alloy 617","Plate",314626
82,"CapPass",282.87,-299.55,,"Qualified",0.944,4869.54,4898.79,"416-12",82,"Alloy 617","Plate",314626
83,"CapPass",282.96,-299.57,,"Qualified",0.945,4928.56,4961.38,"416-12",83,"Alloy 617","Plate",314626
84,"CapPass",281.75,-298.86,,"Qualified",0.943,4987.42,5020.92,"416-12",84,"Alloy 617","Plate",314626
85,"CapPass",284.39,-299.63,,"Qualified",0.949,5047.62,5080.83,"416-12",85,"Alloy 617","Plate",314626
86,"CapPass",282.09,-297.22,,"Qualified",0.949,5109.92,5141.60,"416-12",86,"Alloy 617","Plate",314626
87,"CapPass",280.54,-298.37,,"Qualified",0.940,5169.77,5200.85,"416-12",87,"Alloy 617","Plate",314626
88,"CapPass",280.85,-294.62,,"Qualified",0.953,5231.55,5261.61,"416-12",88,"Alloy 617","Plate",314626
89,"CapPass",280.30,-297.18,,"Qualified",0.943,5290.43,5321.30,"416-12",89,"Alloy 617","Plate",314626
90,"CapPass",279.01,-296.53,,"Qualified",0.941,5350.97,5381.30,"416-12",90,"Alloy 617","Plate",314626
91,"CapPass",280.00,-296.85,,"Qualified",0.943,5410.63,5441.64,"416-12",91,"Alloy 617","Plate",314626
92,"CapPass",277.53,-297.04,,"Qualified",0.934,5468.08,5501.31,"416-12",92,"Alloy 617","Plate",314626
93,"CapPass",277.76,-294.65,,"Qualified",0.943,5528.97,5561.65,"416-12",93,"Alloy 617","Plate",314626
94,"CapPass",278.69,-297.53,,"Qualified",0.937,5591.06,5621.66,"416-12",94,"Alloy 617","Plate",314626
95,"CapPass",277.00,-293.15,,"Qualified",0.945,5649.34,5681.68,"416-12",95,"Alloy 617","Plate",314626
96,"CapPass",277.45,-297.02,,"Qualified",0.934,5709.97,5741.03,"416-12",96,"Alloy 617","Plate",314626
97,"CapPass",276.22,-294.36,,"Qualified",0.938,5770.81,5801.12,"416-12",97,"Alloy 617","Plate",314626
98,"CapPass",278.50,-296.81,,"Qualified",0.938,5830.04,5861.69,"416-12",98,"Alloy 617","Plate",314626
99,"CapPass",274.92,-296.46,,"Qualified",0.927,5887.03,5921.51,"416-12",99,"Alloy 617","Plate",314626
100,"CapPass",274.91,-295.21,,"Qualified",0.931,5947.49,5980.81,"416-12",100,"Alloy 617","Plate",314626
101,"CapPass",274.66,-295.50,,"Qualified",0.929,6011.64,6041.56,"416-12",101,"Alloy 617","Plate",314626
102,"CapPass",272.92,-295.28,,"Qualified",0.924,6070.79,6101.61,"416-12",102,"Alloy 617","Plate",314626
103,"CapPass",272.98,-293.65,,"Qualified",0.930,6129.62,6161.76,"416-12",103,"Alloy 617","Plate",314626
104,"CapPass",271.90,-291.98,,"Qualified",0.931,6190.49,6221.40,"416-12",104,"Alloy 617","Plate",314626
105,"CapPass",272.02,-292.80,,"Qualified",0.929,6251.67,6281.77,"416-12",105,"Alloy 617","Plate",314626
106,"CapPass",271.95,-293.92,,"Qualified",0.925,6311.39,6341.73,"416-12",106,"Alloy 617","Plate",314626
107,"CapPass",269.64,-290.80,,"Qualified",0.927,6367.52,6401.11,"416-12",107,"Alloy 617","Plate",314626
108,"CapPass",269.39,-294.30,,"Qualified",0.915,6431.62,6461.76,"416-12",108,"Alloy 617","Plate",314626
109,"CapPass",267.39,-289.72,,"Qualified",0.923,6488.21,6521.80,"416-12",109,"Alloy 617","Plate",314626
110,"CapPass",268.15,-293.88,,"Qualified",0.912,6551.21,6581.81,"416-12",110,"Alloy 617","Plate",314626
111,"CapPass",266.02,-288.95,,"Qualified",0.921,6610.44,6641.75,"416-12",111,"Alloy 617","Plate",314626
112,"CapPass",263.54,-289.66,,"Qualified",0.910,6669.96,6701.82,"416-12",112,"Alloy 617","Plate",314626
113,"CapPass",261.86,-286.59,,"Qualified",0.914,6730.58,6761.47,"416-12",113,"Alloy 617","Plate",314626
114,"CapPass",261.54,-286.45,,"Qualified",0.913,6789.46,6821.02,"416-12",114,"Alloy 617","Plate",314626
115,"CapPass",260.47,-288.64,,"Qualified",0.902,6851.85,6881.87,"416-12",115,"Alloy 617","Plate",314626
116,"CapPass",260.04,-283.21,,"Qualified",0.918,6909.43,6941.87,"416-12",116,"Alloy 617","Plate",314626
117,"CapPass",260.05,-287.71,,"Qualified",0.904,6971.86,7001.88,"416-12",117,"Alloy 617","Plate",314626
118,"CapPass",259.93,-284.14,,"Qualified",0.915,7030.37,7061.87,"416-12",118,"Alloy 617","Plate",314626
119,"CapPass",261.77,-285.92,,"Qualified",0.916,7091.88,7121.74,"416-12",119,"Alloy 617","Plate",314626
120,"CapPass",262.43,-291.99,,"Qualified",0.899,7150.56,7175.07,"416-12",120,"Alloy 617","Plate",314626
121,"CapPass",259.68,-288.25,,"Qualified",0.901,7211.28,7234.47,"416-12",121,"Alloy 617","Plate",314626
122,"CapPass",257.78,-285.83,,"Qualified",0.902,7266.12,7294.15,"416-12",122,"Alloy 617","Plate",314626
123,"CapPass",256.90,-282.85,,"Qualified",0.908,7326.69,7361.93,"416-12",123,"Alloy 617","Plate",314626
124,"CapPass",252.76,-281.21,,"Qualified",0.899,7388.51,7421.94,"416-12",124,"Alloy 617","Plate",314626
125,"CapPass",250.80,-279.70,,"Qualified",0.897,7443.26,7481.83,"416-12",125,"Alloy 617","Plate",314626
126,"CapPass",246.87,-288.14,,"Qualified",0.857,7501.36,7541.91,"416-12",126,"Alloy 617","Plate",314626
127,"CapPass",244.97,-284.09,,"Qualified",0.862,7558.79,7601.97,"416-12",127,"Alloy 617","Plate",314626
128,"CapPass",233.20,-290.43,,"Qualified",0.803,7665.69,7656.91,"416-12",128,"Alloy 617","Plate",314626
129,"CapPass",251.60,-275.13,,"Qualified",0.914,7725.63,7721.99,"416-12",129,"Alloy 617","Plate",314626
130,"CapPass",238.16,-271.67,,"Qualified",0.877,7784.71,7782.00,"416-12",130,"Alloy 617","Plate",314626
131,"CapPass",233.06,-270.14,,"Qualified",0.863,7844.60,7821.95,"416-12",131,"Alloy 617","Plate",314626
132,"CapPass",230.14,-262.32,,"Qualified",0.877,7904.44,7902.00,"416-12",132,"Alloy 617","Plate",314626
133,"CapPass",249.71,-275.21,,"Qualified",0.907,7964.59,7961.82,"416-12",133,"Alloy 617","Plate",314626
134,"CapPass",".",-234.54,,"Qualified",".",".",7994.69,"416-12",134,"Alloy 617","Plate",314626

