"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
23,"CapPass",116.42,-118.09,,"Qualified",0.986,4389.83,4484.34,"43-8",23,"Alloy 617","Plate",314626
24,"CapPass",114.62,-117.10,,"Qualified",0.979,4557.52,4696.12,"43-8",24,"Alloy 617","Plate",314626
25,"CapPass",114.26,-116.63,,"Qualified",0.980,4762.64,4893.76,"43-8",25,"Alloy 617","Plate",314626
26,"CapPass",115.94,-117.41,,"Qualified",0.987,4991.37,5093.35,"43-8",26,"Alloy 617","Plate",314626
27,"CapPass",113.82,-118.11,,"Qualified",0.964,5194.11,5269.33,"43-8",27,"Alloy 617","Plate",314626
28,"CapPass",115.62,-117.20,,"Qualified",0.986,5388.45,5486.92,"43-8",28,"Alloy 617","Plate",314626
29,"CapPass",114.78,-115.24,,"Qualified",0.996,5582.12,5687.97,"43-8",29,"Alloy 617","Plate",314626
30,"CapPass",111.87,-114.81,,"Qualified",0.974,5776.68,5883.43,"43-8",30,"Alloy 617","Plate",314626
31,"CapPass",115.18,-113.59,,"Qualified",1.014,5990.96,6068.78,"43-8",31,"Alloy 617","Plate",314626
32,"CapPass",112.28,-113.86,,"Qualified",0.986,6186.01,6273.19,"43-8",32,"Alloy 617","Plate",314626
33,"CapPass",113.43,-114.33,,"Qualified",0.992,6368.92,6484.27,"43-8",33,"Alloy 617","Plate",314626
34,"CapPass",112.50,-114.12,,"Qualified",0.986,6580.98,6691.89,"43-8",34,"Alloy 617","Plate",314626
35,"CapPass",114.11,-117.27,,"Qualified",0.973,6781.70,6888.99,"43-8",35,"Alloy 617","Plate",314626
36,"CapPass",112.42,-113.71,,"Qualified",0.989,6995.92,7084.50,"43-8",36,"Alloy 617","Plate",314626
37,"CapPass",110.82,-115.32,,"Qualified",0.961,7194.21,7295.99,"43-8",37,"Alloy 617","Plate",314626
38,"CapPass",111.97,-111.36,,"Qualified",1.006,7387.50,7491.60,"43-8",38,"Alloy 617","Plate",314626
39,"CapPass",113.11,-115.54,,"Qualified",0.979,7582.33,7671.16,"43-8",39,"Alloy 617","Plate",314626
40,"CapPass",112.11,-114.80,,"Qualified",0.977,7785.10,7882.21,"43-8",40,"Alloy 617","Plate",314626
41,"CapPass",113.00,-114.27,,"Qualified",0.989,7986.87,8093.11,"43-8",41,"Alloy 617","Plate",314626
42,"CapPass",111.84,-114.37,,"Qualified",0.978,8180.64,8285.99,"43-8",42,"Alloy 617","Plate",314626
43,"CapPass",111.01,-116.83,,"Qualified",0.950,8393.46,8483.55,"43-8",43,"Alloy 617","Plate",314626
44,"CapPass",113.24,-113.72,,"Qualified",0.996,8570.31,8688.87,"43-8",44,"Alloy 617","Plate",314626
45,"CapPass",113.00,-113.58,,"Qualified",0.995,8755.83,8861.32,"43-8",45,"Alloy 617","Plate",314626
46,"CapPass",112.07,-120.21,,"Qualified",0.932,8986.33,9081.37,"43-8",46,"Alloy 617","Plate",314626
47,"CapPass",111.27,-115.18,,"Qualified",0.966,9186.65,9295.13,"43-8",47,"Alloy 617","Plate",314626
48,"CapPass",110.95,-114.17,,"Qualified",0.972,9376.03,9484.97,"43-8",48,"Alloy 617","Plate",314626
49,"CapPass",111.29,-112.23,,"Qualified",0.992,9586.94,9660.39,"43-8",49,"Alloy 617","Plate",314626
50,"CapPass",112.46,-112.75,,"Qualified",0.997,9766.19,9882.67,"43-8",50,"Alloy 617","Plate",314626
51,"CapPass",111.58,-116.04,,"Qualified",0.962,9967.97,10080.38,"43-8",51,"Alloy 617","Plate",314626
52,"CapPass",110.87,-113.14,,"Qualified",0.980,10171.25,10282.09,"43-8",52,"Alloy 617","Plate",314626
53,"CapPass",111.99,-119.98,,"Qualified",0.933,10376.62,10493.07,"43-8",53,"Alloy 617","Plate",314626
54,"CapPass",114.21,-113.94,,"Qualified",1.002,10596.93,10696.60,"43-8",54,"Alloy 617","Plate",314626
55,"CapPass",110.51,-111.84,,"Qualified",0.988,10769.12,10882.55,"43-8",55,"Alloy 617","Plate",314626
56,"CapPass",110.07,-112.70,,"Qualified",0.977,10969.78,11080.52,"43-8",56,"Alloy 617","Plate",314626
57,"CapPass",112.35,-112.13,,"Qualified",1.002,11188.10,11287.58,"43-8",57,"Alloy 617","Plate",314626
58,"CapPass",110.30,-115.17,,"Qualified",0.958,11394.98,11492.88,"43-8",58,"Alloy 617","Plate",314626
59,"CapPass",110.24,-113.64,,"Qualified",0.970,11589.72,11676.47,"43-8",59,"Alloy 617","Plate",314626
60,"CapPass",111.69,-111.99,,"Qualified",0.997,11777.97,11889.45,"43-8",60,"Alloy 617","Plate",314626
61,"CapPass",112.14,-111.62,,"Qualified",1.005,11983.84,12087.02,"43-8",61,"Alloy 617","Plate",314626
62,"CapPass",108.60,-114.84,,"Qualified",0.946,12184.83,12295.08,"43-8",62,"Alloy 617","Plate",314626
63,"CapPass",108.77,-113.58,,"Qualified",0.958,12373.21,12474.16,"43-8",63,"Alloy 617","Plate",314626
64,"CapPass",110.24,-113.26,,"Qualified",0.973,12595.62,12686.09,"43-8",64,"Alloy 617","Plate",314626
65,"CapPass",109.91,-111.46,,"Qualified",0.986,12788.98,12869.34,"43-8",65,"Alloy 617","Plate",314626
66,"CapPass",109.69,-115.55,,"Qualified",0.949,12971.09,13092.64,"43-8",66,"Alloy 617","Plate",314626
67,"CapPass",109.41,-114.57,,"Qualified",0.955,13184.36,13291.59,"43-8",67,"Alloy 617","Plate",314626
68,"CapPass",109.65,-114.00,,"Qualified",0.962,13387.56,13486.21,"43-8",68,"Alloy 617","Plate",314626
69,"CapPass",110.22,-111.42,,"Qualified",0.989,13581.41,13698.17,"43-8",69,"Alloy 617","Plate",314626
70,"CapPass",111.54,-112.29,,"Qualified",0.993,13785.13,13884.99,"43-8",70,"Alloy 617","Plate",314626
71,"CapPass",109.27,-114.15,,"Qualified",0.957,13989.60,14077.96,"43-8",71,"Alloy 617","Plate",314626
72,"CapPass",109.05,-109.98,,"Qualified",0.992,14175.88,14298.14,"43-8",72,"Alloy 617","Plate",314626
73,"CapPass",109.39,-110.44,,"Qualified",0.991,14390.86,14474.24,"43-8",73,"Alloy 617","Plate",314626
74,"CapPass",110.78,-113.92,,"Qualified",0.972,14590.74,14682.83,"43-8",74,"Alloy 617","Plate",314626
75,"CapPass",109.17,-112.15,,"Qualified",0.973,14792.18,14876.01,"43-8",75,"Alloy 617","Plate",314626
76,"CapPass",110.70,-111.60,,"Qualified",0.992,14998.29,15094.24,"43-8",76,"Alloy 617","Plate",314626
77,"CapPass",108.54,-111.83,,"Qualified",0.971,15198.25,15285.85,"43-8",77,"Alloy 617","Plate",314626
78,"CapPass",113.67,-111.11,,"Qualified",1.023,15398.07,15498.29,"43-8",78,"Alloy 617","Plate",314626
79,"CapPass",111.57,-110.19,,"Qualified",1.013,15597.39,15693.51,"43-8",79,"Alloy 617","Plate",314626
80,"CapPass",109.50,-112.06,,"Qualified",0.977,15778.91,15890.21,"43-8",80,"Alloy 617","Plate",314626
81,"CapPass",108.72,-110.24,,"Qualified",0.986,15996.29,16081.28,"43-8",81,"Alloy 617","Plate",314626
82,"CapPass",109.03,-115.46,,"Qualified",0.944,16187.42,16293.74,"43-8",82,"Alloy 617","Plate",314626
83,"CapPass",107.90,-112.01,,"Qualified",0.963,16388.71,16497.64,"43-8",83,"Alloy 617","Plate",314626
84,"CapPass",110.46,-112.36,,"Qualified",0.983,16591.92,16691.31,"43-8",84,"Alloy 617","Plate",314626
85,"CapPass",108.45,-113.50,,"Qualified",0.956,16777.29,16898.31,"43-8",85,"Alloy 617","Plate",314626
86,"CapPass",110.90,-111.97,,"Qualified",0.990,16992.90,17098.40,"43-8",86,"Alloy 617","Plate",314626
87,"CapPass",108.12,-112.24,,"Qualified",0.963,17180.16,17290.59,"43-8",87,"Alloy 617","Plate",314626
88,"CapPass",108.56,-111.50,,"Qualified",0.974,17379.10,17488.21,"43-8",88,"Alloy 617","Plate",314626
89,"CapPass",110.81,-113.52,,"Qualified",0.976,17570.07,17696.27,"43-8",89,"Alloy 617","Plate",314626
90,"CapPass",110.00,-114.37,,"Qualified",0.962,17783.12,17884.65,"43-8",90,"Alloy 617","Plate",314626
91,"CapPass",110.46,-110.52,,"Qualified",0.999,17989.92,18098.00,"43-8",91,"Alloy 617","Plate",314626
92,"CapPass",110.89,-112.81,,"Qualified",0.983,18186.54,18298.43,"43-8",92,"Alloy 617","Plate",314626
93,"CapPass",107.81,-111.29,,"Qualified",0.969,18381.64,18487.53,"43-8",93,"Alloy 617","Plate",314626
94,"CapPass",109.25,-115.68,,"Qualified",0.944,18591.43,18667.14,"43-8",94,"Alloy 617","Plate",314626
95,"CapPass",109.71,-110.05,,"Qualified",0.997,18777.40,18873.94,"43-8",95,"Alloy 617","Plate",314626
96,"CapPass",109.47,-112.81,,"Qualified",0.970,18978.04,19094.35,"43-8",96,"Alloy 617","Plate",314626
97,"CapPass",110.70,-114.16,,"Qualified",0.970,19188.95,19277.48,"43-8",97,"Alloy 617","Plate",314626
98,"CapPass",108.24,-109.40,,"Qualified",0.989,19378.83,19479.32,"43-8",98,"Alloy 617","Plate",314626
99,"CapPass",109.73,-109.80,,"Qualified",0.999,19596.58,19690.99,"43-8",99,"Alloy 617","Plate",314626
100,"CapPass",109.62,-112.09,,"Qualified",0.978,19783.34,19891.02,"43-8",100,"Alloy 617","Plate",314626
101,"CapPass",108.48,-110.26,,"Qualified",0.984,19986.34,20096.13,"43-8",101,"Alloy 617","Plate",314626
102,"CapPass",108.68,-121.13,,"Qualified",0.897,20176.94,20289.19,"43-8",102,"Alloy 617","Plate",314626
103,"CapPass",108.71,-112.95,,"Qualified",0.962,20387.71,20476.89,"43-8",103,"Alloy 617","Plate",314626
104,"CapPass",108.26,-111.51,,"Qualified",0.971,20593.21,20695.67,"43-8",104,"Alloy 617","Plate",314626
105,"CapPass",109.79,-109.84,,"Qualified",1.000,20781.89,20883.44,"43-8",105,"Alloy 617","Plate",314626
106,"CapPass",110.26,-110.58,,"Qualified",0.997,20995.86,21086.50,"43-8",106,"Alloy 617","Plate",314626
107,"CapPass",107.41,-110.29,,"Qualified",0.974,21177.69,21285.03,"43-8",107,"Alloy 617","Plate",314626
108,"CapPass",108.58,-111.41,,"Qualified",0.975,21397.36,21497.02,"43-8",108,"Alloy 617","Plate",314626
109,"CapPass",107.57,-112.69,,"Qualified",0.955,21584.01,21695.08,"43-8",109,"Alloy 617","Plate",314626
110,"CapPass",109.37,-110.04,,"Qualified",0.994,21766.18,21898.34,"43-8",110,"Alloy 617","Plate",314626
111,"CapPass",107.38,-109.56,,"Qualified",0.980,21996.65,22067.76,"43-8",111,"Alloy 617","Plate",314626
112,"CapPass",106.64,-109.62,,"Qualified",0.973,22184.30,22284.07,"43-8",112,"Alloy 617","Plate",314626
113,"CapPass",108.06,-110.71,,"Qualified",0.976,22361.65,22490.89,"43-8",113,"Alloy 617","Plate",314626
114,"CapPass",109.21,-111.80,,"Qualified",0.977,22595.92,22657.23,"43-8",114,"Alloy 617","Plate",314626
115,"CapPass",107.71,-109.54,,"Qualified",0.983,22784.17,22892.08,"43-8",115,"Alloy 617","Plate",314626
116,"CapPass",107.51,-110.79,,"Qualified",0.970,22993.23,23097.32,"43-8",116,"Alloy 617","Plate",314626
117,"CapPass",109.63,-110.65,,"Qualified",0.991,23188.15,23294.14,"43-8",117,"Alloy 617","Plate",314626
118,"CapPass",110.41,-109.81,,"Qualified",1.005,23398.00,23484.02,"43-8",118,"Alloy 617","Plate",314626
119,"CapPass",108.77,-109.93,,"Qualified",0.989,23578.57,23677.97,"43-8",119,"Alloy 617","Plate",314626
120,"CapPass",108.97,-114.21,,"Qualified",0.954,23796.93,23888.66,"43-8",120,"Alloy 617","Plate",314626
121,"CapPass",108.40,-109.24,,"Qualified",0.992,23971.53,24097.59,"43-8",121,"Alloy 617","Plate",314626
122,"CapPass",110.08,-108.36,,"Qualified",1.016,24196.18,24294.47,"43-8",122,"Alloy 617","Plate",314626
123,"CapPass",108.22,-109.39,,"Qualified",0.989,24398.15,24494.80,"43-8",123,"Alloy 617","Plate",314626
124,"CapPass",109.13,-110.31,,"Qualified",0.989,24582.52,24680.55,"43-8",124,"Alloy 617","Plate",314626
125,"CapPass",109.20,-108.89,,"Qualified",1.003,24791.92,24895.81,"43-8",125,"Alloy 617","Plate",314626
126,"CapPass",111.25,-109.98,,"Qualified",1.012,24994.91,25084.62,"43-8",126,"Alloy 617","Plate",314626
127,"CapPass",109.10,-112.65,,"Qualified",0.968,25196.30,25297.23,"43-8",127,"Alloy 617","Plate",314626
128,"CapPass",109.37,-112.98,,"Qualified",0.968,25392.81,25496.08,"43-8",128,"Alloy 617","Plate",314626
129,"CapPass",107.22,-110.22,,"Qualified",0.973,25593.65,25693.20,"43-8",129,"Alloy 617","Plate",314626
130,"CapPass",107.36,-110.84,,"Qualified",0.969,25798.84,25889.91,"43-8",130,"Alloy 617","Plate",314626
131,"CapPass",106.92,-108.88,,"Qualified",0.982,25983.62,26095.93,"43-8",131,"Alloy 617","Plate",314626
132,"CapPass",108.64,-111.35,,"Qualified",0.976,26198.75,26288.12,"43-8",132,"Alloy 617","Plate",314626
133,"CapPass",106.74,-110.32,,"Qualified",0.968,26352.72,26496.45,"43-8",133,"Alloy 617","Plate",314626
134,"CapPass",108.82,-111.29,,"Qualified",0.978,26566.76,26694.67,"43-8",134,"Alloy 617","Plate",314626
135,"CapPass",108.03,-109.14,,"Qualified",0.990,26783.64,26883.81,"43-8",135,"Alloy 617","Plate",314626
136,"CapPass",107.94,-108.92,,"Qualified",0.991,26981.66,27087.55,"43-8",136,"Alloy 617","Plate",314626
137,"CapPass",106.95,-109.62,,"Qualified",0.976,27186.11,27292.83,"43-8",137,"Alloy 617","Plate",314626
138,"CapPass",108.85,-110.41,,"Qualified",0.986,27374.43,27494.42,"43-8",138,"Alloy 617","Plate",314626
139,"CapPass",108.14,-109.46,,"Qualified",0.988,27583.63,27695.62,"43-8",139,"Alloy 617","Plate",314626
140,"CapPass",106.86,-108.94,,"Qualified",0.981,27789.66,27875.91,"43-8",140,"Alloy 617","Plate",314626
141,"CapPass",109.61,-110.29,,"Qualified",0.994,27998.64,28090.44,"43-8",141,"Alloy 617","Plate",314626
142,"CapPass",107.61,-108.70,,"Qualified",0.990,28187.31,28292.02,"43-8",142,"Alloy 617","Plate",314626
143,"CapPass",108.92,-111.88,,"Qualified",0.974,28375.52,28496.17,"43-8",143,"Alloy 617","Plate",314626
144,"CapPass",106.81,-111.01,,"Qualified",0.962,28593.07,28690.01,"43-8",144,"Alloy 617","Plate",314626
145,"CapPass",107.34,-109.38,,"Qualified",0.981,28764.52,28879.95,"43-8",145,"Alloy 617","Plate",314626
146,"CapPass",106.13,-110.89,,"Qualified",0.957,28982.02,29084.64,"43-8",146,"Alloy 617","Plate",314626
147,"CapPass",109.00,-108.62,,"Qualified",1.004,29179.07,29290.51,"43-8",147,"Alloy 617","Plate",314626
148,"CapPass",106.83,-113.67,,"Qualified",0.940,29383.05,29469.31,"43-8",148,"Alloy 617","Plate",314626
149,"CapPass",108.94,-108.72,,"Qualified",1.002,29572.12,29687.27,"43-8",149,"Alloy 617","Plate",314626
150,"CapPass",107.78,-110.10,,"Qualified",0.979,29786.56,29897.69,"43-8",150,"Alloy 617","Plate",314626
151,"CapPass",106.89,-109.65,,"Qualified",0.975,29980.16,30093.20,"43-8",151,"Alloy 617","Plate",314626
152,"CapPass",106.53,-108.57,,"Qualified",0.981,30196.61,30295.77,"43-8",152,"Alloy 617","Plate",314626
153,"CapPass",108.16,-112.76,,"Qualified",0.959,30374.20,30497.59,"43-8",153,"Alloy 617","Plate",314626
154,"CapPass",107.48,-110.15,,"Qualified",0.976,30593.12,30697.62,"43-8",154,"Alloy 617","Plate",314626
155,"CapPass",107.93,-108.82,,"Qualified",0.992,30790.33,30899.25,"43-8",155,"Alloy 617","Plate",314626
156,"CapPass",106.71,-109.50,,"Qualified",0.975,30989.60,31087.12,"43-8",156,"Alloy 617","Plate",314626
157,"CapPass",107.14,-108.52,,"Qualified",0.987,31161.51,31286.93,"43-8",157,"Alloy 617","Plate",314626
158,"CapPass",106.96,-109.30,,"Qualified",0.979,31385.48,31491.84,"43-8",158,"Alloy 617","Plate",314626
159,"CapPass",107.40,-107.86,,"Qualified",0.996,31569.07,31683.15,"43-8",159,"Alloy 617","Plate",314626
160,"CapPass",107.47,-110.12,,"Qualified",0.976,31790.93,31870.95,"43-8",160,"Alloy 617","Plate",314626
161,"CapPass",107.36,-110.21,,"Qualified",0.974,31999.18,32092.69,"43-8",161,"Alloy 617","Plate",314626
162,"CapPass",109.25,-108.11,,"Qualified",1.011,32187.59,32289.36,"43-8",162,"Alloy 617","Plate",314626
163,"CapPass",108.00,-107.66,,"Qualified",1.003,32371.52,32495.02,"43-8",163,"Alloy 617","Plate",314626
164,"CapPass",107.70,-108.87,,"Qualified",0.989,32594.87,32681.86,"43-8",164,"Alloy 617","Plate",314626
165,"CapPass",106.04,-108.01,,"Qualified",0.982,32779.13,32891.27,"43-8",165,"Alloy 617","Plate",314626
166,"CapPass",107.94,-107.54,,"Qualified",1.004,32981.89,33095.38,"43-8",166,"Alloy 617","Plate",314626
167,"CapPass",109.63,-106.60,,"Qualified",1.028,33193.28,33285.47,"43-8",167,"Alloy 617","Plate",314626
168,"CapPass",107.91,-111.57,,"Qualified",0.967,33380.69,33486.82,"43-8",168,"Alloy 617","Plate",314626
169,"CapPass",107.71,-109.18,,"Qualified",0.987,33596.25,33697.34,"43-8",169,"Alloy 617","Plate",314626
170,"CapPass",105.87,-108.56,,"Qualified",0.975,33794.51,33887.01,"43-8",170,"Alloy 617","Plate",314626
171,"CapPass",106.50,-108.96,,"Qualified",0.977,33987.20,34093.50,"43-8",171,"Alloy 617","Plate",314626
172,"CapPass",105.40,-107.69,,"Qualified",0.979,34193.28,34297.13,"43-8",172,"Alloy 617","Plate",314626
173,"CapPass",107.35,-109.79,,"Qualified",0.978,34390.69,34490.61,"43-8",173,"Alloy 617","Plate",314626
174,"CapPass",106.59,-107.86,,"Qualified",0.988,34579.21,34685.25,"43-8",174,"Alloy 617","Plate",314626
175,"CapPass",106.41,-108.73,,"Qualified",0.979,34794.40,34895.44,"43-8",175,"Alloy 617","Plate",314626
176,"CapPass",110.19,-109.17,,"Qualified",1.009,34997.61,35099.24,"43-8",176,"Alloy 617","Plate",314626
177,"CapPass",106.59,-109.53,,"Qualified",0.973,35171.87,35297.62,"43-8",177,"Alloy 617","Plate",314626
178,"CapPass",108.10,-109.20,,"Qualified",0.990,35397.14,35499.48,"43-8",178,"Alloy 617","Plate",314626
179,"CapPass",108.85,-110.38,,"Qualified",0.986,35570.66,35691.24,"43-8",179,"Alloy 617","Plate",314626
180,"CapPass",107.92,-108.59,,"Qualified",0.994,35761.23,35890.30,"43-8",180,"Alloy 617","Plate",314626
181,"CapPass",106.88,-107.35,,"Qualified",0.996,35998.32,36099.02,"43-8",181,"Alloy 617","Plate",314626
182,"CapPass",105.64,-110.79,,"Qualified",0.954,36173.21,36292.98,"43-8",182,"Alloy 617","Plate",314626
183,"CapPass",106.93,-110.16,,"Qualified",0.971,36378.60,36497.54,"43-8",183,"Alloy 617","Plate",314626
184,"CapPass",108.32,-111.13,,"Qualified",0.975,36582.62,36698.53,"43-8",184,"Alloy 617","Plate",314626
185,"CapPass",106.28,-110.89,,"Qualified",0.958,36795.09,36880.00,"43-8",185,"Alloy 617","Plate",314626
186,"CapPass",108.70,-109.03,,"Qualified",0.997,36991.46,37086.70,"43-8",186,"Alloy 617","Plate",314626
187,"CapPass",111.10,-110.59,,"Qualified",1.005,37188.94,37299.55,"43-8",187,"Alloy 617","Plate",314626
188,"CapPass",106.80,-108.26,,"Qualified",0.987,37386.44,37492.71,"43-8",188,"Alloy 617","Plate",314626
189,"CapPass",106.48,-108.37,,"Qualified",0.983,37577.66,37690.29,"43-8",189,"Alloy 617","Plate",314626
190,"CapPass",105.89,-108.87,,"Qualified",0.973,37796.54,37882.00,"43-8",190,"Alloy 617","Plate",314626
191,"CapPass",106.98,-107.95,,"Qualified",0.991,37958.25,38092.98,"43-8",191,"Alloy 617","Plate",314626
192,"CapPass",107.63,-108.08,,"Qualified",0.996,38181.77,38286.78,"43-8",192,"Alloy 617","Plate",314626
193,"CapPass",105.57,-105.92,,"Qualified",0.997,38397.91,38486.48,"43-8",193,"Alloy 617","Plate",314626
194,"CapPass",107.23,-108.02,,"Qualified",0.993,38592.07,38691.58,"43-8",194,"Alloy 617","Plate",314626
195,"CapPass",109.73,-109.69,,"Qualified",1.000,38788.16,38899.33,"43-8",195,"Alloy 617","Plate",314626
196,"CapPass",107.77,-107.14,,"Qualified",1.006,38997.07,39096.97,"43-8",196,"Alloy 617","Plate",314626
197,"CapPass",105.83,-112.75,,"Qualified",0.939,39181.37,39288.12,"43-8",197,"Alloy 617","Plate",314626
198,"CapPass",105.76,-108.29,,"Qualified",0.977,39399.73,39497.18,"43-8",198,"Alloy 617","Plate",314626
199,"CapPass",106.83,-110.80,,"Qualified",0.964,39592.19,39697.23,"43-8",199,"Alloy 617","Plate",314626
200,"CapPass",105.56,-108.86,,"Qualified",0.970,39797.63,39899.73,"43-8",200,"Alloy 617","Plate",314626
201,"CapPass",107.75,-111.30,,"Qualified",0.968,39962.56,40092.09,"43-8",201,"Alloy 617","Plate",314626
202,"CapPass",106.86,-107.65,,"Qualified",0.993,40188.18,40277.90,"43-8",202,"Alloy 617","Plate",314626
203,"CapPass",106.05,-106.65,,"Qualified",0.994,40384.76,40496.52,"43-8",203,"Alloy 617","Plate",314626
204,"CapPass",105.60,-109.35,,"Qualified",0.966,40592.65,40691.36,"43-8",204,"Alloy 617","Plate",314626
205,"CapPass",105.78,-107.14,,"Qualified",0.987,40798.30,40898.43,"43-8",205,"Alloy 617","Plate",314626
206,"CapPass",107.16,-108.45,,"Qualified",0.988,40996.64,41097.36,"43-8",206,"Alloy 617","Plate",314626
207,"CapPass",107.34,-109.91,,"Qualified",0.977,41189.15,41290.08,"43-8",207,"Alloy 617","Plate",314626
208,"CapPass",107.27,-109.34,,"Qualified",0.981,41388.54,41497.16,"43-8",208,"Alloy 617","Plate",314626
209,"CapPass",105.44,-106.23,,"Qualified",0.993,41571.13,41682.15,"43-8",209,"Alloy 617","Plate",314626
210,"CapPass",106.67,-112.62,,"Qualified",0.947,41770.30,41889.20,"43-8",210,"Alloy 617","Plate",314626
211,"CapPass",108.13,-107.19,,"Qualified",1.009,41987.41,42095.47,"43-8",211,"Alloy 617","Plate",314626
212,"CapPass",105.99,-107.69,,"Qualified",0.984,42191.48,42247.14,"43-8",212,"Alloy 617","Plate",314626
213,"CapPass",105.75,-116.11,,"Qualified",0.911,42371.85,42496.17,"43-8",213,"Alloy 617","Plate",314626
214,"CapPass",105.75,-110.05,,"Qualified",0.961,42561.64,42689.97,"43-8",214,"Alloy 617","Plate",314626
215,"CapPass",109.11,-108.98,,"Qualified",1.001,42788.40,42892.09,"43-8",215,"Alloy 617","Plate",314626
216,"CapPass",105.30,-106.41,,"Qualified",0.990,42977.56,43085.01,"43-8",216,"Alloy 617","Plate",314626
217,"CapPass",106.97,-108.58,,"Qualified",0.985,43193.10,43287.31,"43-8",217,"Alloy 617","Plate",314626
218,"CapPass",105.33,-106.55,,"Qualified",0.989,43398.43,43483.68,"43-8",218,"Alloy 617","Plate",314626
219,"CapPass",104.73,-107.24,,"Qualified",0.977,43577.98,43689.83,"43-8",219,"Alloy 617","Plate",314626
220,"CapPass",105.43,-106.38,,"Qualified",0.991,43796.43,43876.82,"43-8",220,"Alloy 617","Plate",314626
221,"CapPass",105.81,-110.18,,"Qualified",0.960,43988.08,44089.42,"43-8",221,"Alloy 617","Plate",314626
222,"CapPass",106.16,-106.24,,"Qualified",0.999,44175.33,44294.11,"43-8",222,"Alloy 617","Plate",314626
223,"CapPass",105.49,-107.64,,"Qualified",0.980,44396.88,44495.65,"43-8",223,"Alloy 617","Plate",314626
224,"CapPass",106.04,-108.45,,"Qualified",0.978,44584.63,44688.98,"43-8",224,"Alloy 617","Plate",314626
225,"CapPass",103.57,-105.66,,"Qualified",0.980,44785.14,44887.40,"43-8",225,"Alloy 617","Plate",314626
226,"CapPass",105.01,-109.57,,"Qualified",0.958,44996.37,45100.03,"43-8",226,"Alloy 617","Plate",314626
227,"CapPass",106.08,-109.28,,"Qualified",0.971,45167.28,45273.86,"43-8",227,"Alloy 617","Plate",314626
228,"CapPass",105.23,-109.22,,"Qualified",0.963,45393.75,45467.96,"43-8",228,"Alloy 617","Plate",314626
229,"CapPass",103.89,-107.18,,"Qualified",0.969,45581.71,45685.63,"43-8",229,"Alloy 617","Plate",314626
230,"CapPass",106.78,-108.01,,"Qualified",0.989,45798.61,45895.52,"43-8",230,"Alloy 617","Plate",314626
